"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,9,360,34,1,0,482,309,59,1254
2,9.51589744444444,55.4110941111111,4,448,22,3,2,603,255,150,1487
3,9.88525016666667,57.0638338333333,6,278,20,0,0,291,119,99,813
4,10.107444375,56.1718329375,3,752,43,32,6,1537,100,303,2776
5,9.39475316666667,56.2282926666667,0,143,6,0,0,125,22,20,316
6,12.3813014634146,55.7151783536585,248,4008,153,23,24,6904,1960,1034,14354
7,8.63262825,55.73069375,3,114,5,0,0,502,39,37,700
8,15.05214325,55.23235875,1,24,2,0,0,23,6,3,59
9,11.7462085,55.279210875,3,247,20,0,0,368,53,25,716
10,10.4154805,57.4606995,3,11,0,0,0,21,6,2,43
11,8.649643,56.6895867857143,0,63,0,1,0,131,45,15,255
12,11.3490285,55.78039975,1,84,4,0,0,105,16,9,219
13,11.027705,57.263521,0,2,1,0,0,0,0,1,4
14,11.2665025,54.816726,3,56,4,0,0,35,6,20,124
15,10.9399305,56.516157,0,16,0,0,0,9,0,1,26
16,10.6567635,55.883821,0,3,1,0,0,7,2,0,13
17,8.856682,55.0631655,0,11,2,0,0,9,2,2,26
18,9.3581675,56.833725,0,5,0,0,0,11,12,1,29
19,15.1834177222222,59.2446665,721,5,8,5,0,458,42,244,1483
20,14.910717,63.131001,237,3,2,0,0,31,6,9,288
21,14.3035100714286,56.3750567142857,217,10,10,4,0,82,13,18,354
22,13.246262,61.649499,11,21,0,0,0,4,0,1,37
23,17.63062,60.6220141666667,477,5,5,1,0,107,32,79,706
24,20.732045,65.762053,12,0,0,14,0,2,0,0,28
25,13.1165099285714,55.9013320714286,2824,73,62,11,5,2282,646,1578,7481
26,12.2777641666667,58.7858365,122,1,1,0,0,18,10,14,166
27,15.65259925,62.66371075,11,0,0,0,0,2,2,4,19
28,13.190291,63.4988545,35,0,3,0,0,19,4,0,61
29,12.134823,59.6293525,12,0,0,0,0,5,0,1,18
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,443,23,15,0,0,525,99,60,1165
32,11.8771330277778,57.8004644444444,3199,63,44,37,8,2960,445,1343,8099
33,14.96001625,58.1864558125,204,1,3,0,0,35,19,19,281
34,12.7597134444444,58.0501567222222,733,5,15,2,0,152,72,122,1101
35,17.202483,66.3823185,1,0,2,0,0,1,1,0,5
