"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,12,530,22,1,0,641,122,59,1387
2,9.51589744444444,55.4110941111111,5,434,26,1,1,510,351,65,1393
3,9.88525016666667,57.0638338333333,11,648,29,1,3,484,183,121,1480
4,10.107444375,56.1718329375,12,940,43,3,19,1895,453,253,3618
5,9.39475316666667,56.2282926666667,4,97,9,0,0,114,88,21,333
6,12.3813014634146,55.7151783536585,244,4778,211,21,21,7808,2216,1461,16760
7,8.63262825,55.73069375,12,279,12,0,0,480,131,47,961
8,15.05214325,55.23235875,0,99,3,0,0,510,1,10,623
9,11.7462085,55.279210875,5,268,18,0,0,316,68,38,713
10,10.4154805,57.4606995,1,10,0,0,0,30,9,7,57
11,8.649643,56.6895867857143,2,43,5,0,0,148,19,11,228
12,11.3490285,55.78039975,0,74,6,0,0,39,1,14,134
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,2,35,2,0,0,20,3,4,66
15,10.9399305,56.516157,0,4,0,0,0,7,0,3,14
16,10.6567635,55.883821,0,4,0,0,0,3,0,0,7
17,8.856682,55.0631655,0,3,1,0,0,6,4,3,17
18,9.3581675,56.833725,0,4,1,0,0,11,2,0,18
19,15.1834177222222,59.2446665,1426,13,24,15,0,352,143,245,2218
20,14.910717,63.131001,126,2,1,0,0,54,12,11,206
21,14.3035100714286,56.3750567142857,424,3,10,2,0,216,33,57,745
22,13.246262,61.649499,4,0,0,0,0,12,20,1,37
23,17.63062,60.6220141666667,1197,10,24,0,2,219,59,120,1631
24,20.732045,65.762053,27,0,0,17,0,0,0,0,44
25,13.1165099285714,55.9013320714286,4914,97,84,15,8,2814,952,625,9509
26,12.2777641666667,58.7858365,113,1,2,0,0,24,4,9,153
27,15.65259925,62.66371075,20,0,2,0,0,2,0,4,28
28,13.190291,63.4988545,32,5,13,0,0,16,2,2,70
29,12.134823,59.6293525,7,0,0,1,0,1,1,6,16
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,820,13,7,1,0,472,57,125,1495
32,11.8771330277778,57.8004644444444,5175,155,102,10,16,10649,474,583,17164
33,14.96001625,58.1864558125,264,3,0,3,0,50,33,29,382
34,12.7597134444444,58.0501567222222,990,10,9,2,1,310,276,141,1739
35,17.202483,66.3823185,5,0,0,0,0,0,1,0,6
36,18.392183,63.413379,371,6,5,1,2,36,24,35,480
37,19.197456,65.65933,3,0,0,0,0,0,3,1,7
38,12.970739,59.5412543,283,3,4,1,0,30,13,24,358
39,14.1985661111111,58.6860156666667,463,6,5,0,2,172,29,63,740
40,18.02042625,59.3589332692308,21654,263,353,131,59,13699,3983,2494,42636
41,18.4283835,60.386705,20,0,1,0,0,36,2,8,67
42,22.5946015,66.489606,1,0,0,47,0,7,1,1,57
43,23.51346,66.513206,0,0,0,57,0,0,0,0,57
44,16.1008347,59.98051575,351,1,5,4,0,44,20,27,452
45,12.589850875,56.615849,644,7,17,1,0,445,40,64,1218
46,13.49591,62.690143,8,0,0,0,0,0,0,1,9
47,18.967192,63.964269,14,0,1,0,0,2,2,0,19
48,21.254209,66.047773,36,0,0,65,0,11,0,11,123
49,16.43840925,61.1213545,166,3,1,0,0,7,2,9,188
50,13.415557,57.3881655,407,7,5,1,0,66,21,36,543
51,16.715886,57.1583203333333,182,1,7,4,0,29,7,14,244
52,15.58905225,60.423136875,681,9,10,0,2,194,35,48,979
53,17.2979070833333,59.3251461666667,1118,15,15,4,1,302,72,165,1692
54,14.39066875,59.62487075,153,1,6,0,0,14,5,17,196
55,13.6244826,59.4685884,806,17,25,1,2,130,35,117,1133
56,15.9208175,64.6821585,8,0,0,0,0,2,0,0,10
57,15.5251085,57.3067511,214,4,1,0,0,26,68,9,322
58,15.76367425,56.5748161666667,991,14,13,2,7,319,1217,164,2727
59,17.0336955,60.0655055,51,0,0,0,0,5,1,7,64
60,16.3933022,59.2908482,2311,37,30,20,4,776,179,242,3599
61,15.842093,58.93731075,36,0,1,0,0,32,5,5,79
62,13.372952375,58.428242,472,3,8,2,1,61,45,26,618
63,14.0279448,57.8808961,793,9,18,0,1,205,51,126,1203
64,12.431369,57.3062655,444,4,5,0,0,93,24,261,831
65,13.591122,60.0908275,26,0,0,0,0,7,0,3,36
66,19.4656435,67.198665,11,0,0,147,0,3,8,3,172
67,14.899423125,60.336809125,160,1,2,0,0,39,3,8,213
68,13.8182933333333,56.8326863333333,207,2,1,0,0,18,6,15,249
69,17.3456675,58.6664325,250,0,2,0,0,296,27,40,615
70,18.661315,57.696298,799,5,15,3,6,152,41,80,1101
71,13.7429415,62.164232,54,1,4,46,0,6,16,4,131
72,17.8621406666667,62.7151231666667,160,3,1,0,1,69,13,25,272
73,13.8097530833333,55.67400825,322,10,6,0,0,176,20,37,571
74,14.618906,57.46246425,88,0,1,0,0,29,2,6,126
75,23.754817,65.748327,0,0,0,38,0,3,1,3,45
76,17.0541605,61.91692925,147,1,0,0,2,35,4,16,205
77,18.6875185,66.9073215,10,0,1,16,0,2,1,1,31
78,23.0083025,65.7634915,81,1,2,67,0,5,2,11,169
79,15.008784625,56.216097125,283,1,4,1,0,32,19,14,354
80,20.592823,68.207941,45,1,0,215,0,43,17,2,323
