"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,8,435,15,1,1,532,342,69,1403
2,9.51589744444444,55.4110941111111,7,457,22,0,0,490,66,60,1102
3,9.88525016666667,57.0638338333333,13,709,24,2,1,684,89,194,1716
4,10.107444375,56.1718329375,38,922,37,9,3,1366,362,354,3091
5,9.39475316666667,56.2282926666667,2,134,4,2,0,136,38,11,327
6,12.3813014634146,55.7151783536585,215,4512,205,26,17,7770,2035,1483,16263
7,8.63262825,55.73069375,5,207,6,0,2,438,40,22,720
8,15.05214325,55.23235875,0,40,0,0,0,37,1,3,81
9,11.7462085,55.279210875,0,278,13,0,1,467,71,66,896
10,10.4154805,57.4606995,0,15,0,0,0,59,14,5,93
11,8.649643,56.6895867857143,2,89,2,1,0,51,11,16,172
12,11.3490285,55.78039975,2,45,4,0,0,41,13,15,120
13,11.027705,57.263521,0,3,0,0,0,29,0,4,36
14,11.2665025,54.816726,0,30,0,0,0,23,20,4,77
15,10.9399305,56.516157,0,6,0,0,0,34,2,0,42
16,10.6567635,55.883821,0,9,2,0,0,7,0,1,19
17,8.856682,55.0631655,0,7,0,0,0,1,0,2,10
18,9.3581675,56.833725,0,5,0,0,0,19,1,0,25
19,15.1834177222222,59.2446665,1370,18,13,2,3,415,74,150,2045
20,14.910717,63.131001,124,0,2,0,0,55,8,10,199
21,14.3035100714286,56.3750567142857,288,27,13,0,0,186,19,39,572
22,13.246262,61.649499,18,1,0,0,0,4,3,4,30
23,17.63062,60.6220141666667,1007,7,10,2,0,145,61,95,1327
24,20.732045,65.762053,7,0,0,20,0,1,0,0,28
25,13.1165099285714,55.9013320714286,3725,53,63,33,16,2279,622,951,7742
26,12.2777641666667,58.7858365,69,0,3,0,0,27,29,11,139
27,15.65259925,62.66371075,16,0,0,0,0,5,2,4,27
28,13.190291,63.4988545,58,4,8,3,1,19,5,6,104
29,12.134823,59.6293525,13,0,0,0,0,1,3,1,18
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,788,23,12,2,0,558,211,92,1686
32,11.8771330277778,57.8004644444444,4242,95,77,47,28,9609,435,2975,17508
33,14.96001625,58.1864558125,269,2,3,2,0,65,19,19,379
34,12.7597134444444,58.0501567222222,958,4,9,1,2,383,190,145,1692
35,17.202483,66.3823185,22,0,0,0,0,3,0,0,25
36,18.392183,63.413379,335,1,6,1,0,32,23,42,440
37,19.197456,65.65933,0,0,0,0,0,2,3,1,6
38,12.970739,59.5412543,125,2,1,2,0,42,150,16,338
39,14.1985661111111,58.6860156666667,499,3,6,1,1,345,78,91,1024
40,18.02042625,59.3589332692308,18964,308,285,137,85,15653,3848,2520,41800
41,18.4283835,60.386705,44,1,0,0,0,61,7,14,127
42,22.5946015,66.489606,3,0,0,62,0,3,1,0,69
43,23.51346,66.513206,2,0,0,50,0,2,2,0,56
44,16.1008347,59.98051575,240,1,2,0,0,59,20,72,394
45,12.589850875,56.615849,552,7,7,1,0,449,33,114,1163
46,13.49591,62.690143,3,0,0,0,0,0,0,0,3
47,18.967192,63.964269,0,0,0,0,0,0,1,0,1
48,21.254209,66.047773,45,2,6,72,0,39,4,10,178
49,16.43840925,61.1213545,145,1,3,0,0,10,10,13,182
50,13.415557,57.3881655,233,3,4,1,0,84,15,26,366
51,16.715886,57.1583203333333,109,1,3,0,1,17,5,10,146
52,15.58905225,60.423136875,610,5,4,0,1,303,49,62,1034
53,17.2979070833333,59.3251461666667,728,9,17,5,2,285,331,178,1555
54,14.39066875,59.62487075,114,0,3,0,0,24,7,19,167
55,13.6244826,59.4685884,763,12,16,2,0,136,22,273,1224
56,15.9208175,64.6821585,13,0,0,0,0,6,0,3,22
57,15.5251085,57.3067511,103,3,2,0,0,27,13,22,170
58,15.76367425,56.5748161666667,697,14,15,6,7,340,1356,170,2605
59,17.0336955,60.0655055,17,0,0,0,0,1,0,8,26
60,16.3933022,59.2908482,1775,32,43,20,8,539,100,215,2732
61,15.842093,58.93731075,24,0,0,0,0,11,2,2,39
62,13.372952375,58.428242,301,3,5,1,0,25,12,20,367
63,14.0279448,57.8808961,771,17,17,2,2,175,188,77,1249
64,12.431369,57.3062655,369,4,8,1,0,87,24,31,524
65,13.591122,60.0908275,32,0,0,0,0,6,1,2,41
66,19.4656435,67.198665,18,0,0,127,0,1,4,0,150
67,14.899423125,60.336809125,207,6,5,1,0,47,14,21,301
68,13.8182933333333,56.8326863333333,232,1,4,0,0,31,8,31,307
69,17.3456675,58.6664325,201,1,1,0,0,37,7,25,272
70,18.661315,57.696298,295,2,6,1,0,402,28,54,788
71,13.7429415,62.164232,26,0,2,54,0,87,12,2,183
72,17.8621406666667,62.7151231666667,187,1,4,0,0,29,17,22,260
73,13.8097530833333,55.67400825,329,4,11,2,0,111,14,39,510
74,14.618906,57.46246425,78,1,1,0,0,23,5,6,114
75,23.754817,65.748327,1,0,0,34,0,0,0,0,35
76,17.0541605,61.91692925,175,1,1,0,4,7,10,20,218
77,18.6875185,66.9073215,4,0,0,11,0,3,1,1,20
