"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,1,287,10,0,1,598,96,59,1052
2,9.51589744444444,55.4110941111111,7,292,23,0,1,331,144,68,866
3,9.88525016666667,57.0638338333333,4,328,8,2,0,235,48,85,710
4,10.107444375,56.1718329375,5,608,27,3,4,1040,95,177,1959
5,9.39475316666667,56.2282926666667,1,81,5,0,0,110,37,13,247
6,12.3813014634146,55.7151783536585,198,3358,137,14,18,5749,2218,905,12597
7,8.63262825,55.73069375,0,141,4,2,0,363,24,28,562
8,15.05214325,55.23235875,0,24,2,0,0,66,4,9,105
9,11.7462085,55.279210875,0,199,10,0,1,323,328,42,903
10,10.4154805,57.4606995,1,46,6,0,0,39,8,2,102
11,8.649643,56.6895867857143,0,26,2,0,0,87,23,22,160
12,11.3490285,55.78039975,0,27,1,0,0,25,0,15,68
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,2,34,2,0,0,21,3,9,71
15,10.9399305,56.516157,0,10,1,0,0,3,1,1,16
16,10.6567635,55.883821,0,0,2,0,0,3,1,0,6
17,8.856682,55.0631655,0,4,0,0,0,4,5,5,18
18,9.3581675,56.833725,0,8,1,0,0,10,2,0,21
19,15.1834177222222,59.2446665,1101,4,31,4,3,353,111,104,1711
20,14.910717,63.131001,84,1,1,0,0,40,21,8,155
21,14.3035100714286,56.3750567142857,205,6,5,1,0,88,11,18,334
22,13.246262,61.649499,14,1,2,0,0,1,0,2,20
23,17.63062,60.6220141666667,589,3,5,0,0,111,40,58,806
24,20.732045,65.762053,30,0,1,16,0,0,0,1,48
25,13.1165099285714,55.9013320714286,2677,77,41,15,4,1743,656,1041,6254
26,12.2777641666667,58.7858365,33,0,2,0,1,33,10,5,84
27,15.65259925,62.66371075,6,0,0,0,0,3,0,1,10
28,13.190291,63.4988545,54,7,0,4,4,31,5,4,109
29,12.134823,59.6293525,66,0,0,0,0,2,1,4,73
30,17.7229565,64.201048,6,0,1,0,0,1,0,1,9
31,15.846178625,58.063031125,619,28,12,1,1,244,66,81,1052
32,11.8771330277778,57.8004644444444,2959,73,68,22,13,2512,366,1241,7254
33,14.96001625,58.1864558125,183,2,1,0,1,21,6,4,218
34,12.7597134444444,58.0501567222222,566,8,14,3,0,220,101,83,995
35,17.202483,66.3823185,8,1,0,0,0,11,1,2,23
36,18.392183,63.413379,173,2,11,0,1,35,29,16,267
37,19.197456,65.65933,0,0,0,0,0,2,0,0,2
38,12.970739,59.5412543,103,1,6,1,0,43,14,12,180
39,14.1985661111111,58.6860156666667,188,2,1,0,0,74,10,22,297
