"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,4,423,17,0,0,478,144,84,1150
2,9.51589744444444,55.4110941111111,9,342,14,1,0,495,344,83,1288
3,9.88525016666667,57.0638338333333,8,515,20,2,3,590,93,144,1375
4,10.107444375,56.1718329375,14,599,27,1,4,1631,261,249,2786
5,9.39475316666667,56.2282926666667,1,134,4,0,0,299,27,31,496
6,12.3813014634146,55.7151783536585,258,3527,181,63,27,5026,2192,1045,12319
7,8.63262825,55.73069375,3,173,15,0,0,511,101,51,854
8,15.05214325,55.23235875,2,174,2,0,1,111,6,13,309
9,11.7462085,55.279210875,3,217,11,0,1,432,49,74,787
10,10.4154805,57.4606995,2,29,2,0,0,102,12,12,159
11,8.649643,56.6895867857143,3,97,9,0,0,90,29,11,239
12,11.3490285,55.78039975,1,51,3,0,0,59,20,17,151
13,11.027705,57.263521,0,1,0,0,0,5,0,1,7
14,11.2665025,54.816726,5,41,0,0,0,25,6,12,89
15,10.9399305,56.516157,0,23,2,0,0,13,12,2,52
16,10.6567635,55.883821,0,1,0,0,0,3,0,0,4
17,8.856682,55.0631655,0,9,0,0,0,6,4,3,22
18,9.3581675,56.833725,1,6,21,0,0,9,1,1,39
19,15.1834177222222,59.2446665,1048,11,10,2,0,374,128,115,1688
20,14.910717,63.131001,265,0,2,2,3,76,46,14,408
21,14.3035100714286,56.3750567142857,366,3,5,0,1,135,26,25,561
22,13.246262,61.649499,56,1,1,0,0,10,4,6,78
23,17.63062,60.6220141666667,973,12,10,2,15,278,105,96,1491
24,20.732045,65.762053,62,0,1,18,1,6,6,3,97
25,13.1165099285714,55.9013320714286,3571,66,45,20,5,1654,890,887,7138
26,12.2777641666667,58.7858365,266,8,7,0,0,60,40,34,415
27,15.65259925,62.66371075,29,0,0,0,0,17,1,2,49
28,13.190291,63.4988545,175,15,29,1,0,49,34,22,325
