"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,4,278,12,0,0,906,251,88,1539
2,9.51589744444444,55.4110941111111,7,309,18,5,1,640,198,94,1272
3,9.88525016666667,57.0638338333333,11,547,37,1,1,312,114,133,1156
4,10.107444375,56.1718329375,10,671,31,7,32,1482,130,185,2548
5,9.39475316666667,56.2282926666667,2,111,4,1,0,190,57,53,418
6,12.3813014634146,55.7151783536585,159,3448,168,35,30,7876,2132,1131,14979
7,8.63262825,55.73069375,13,206,8,1,5,392,44,26,695
8,15.05214325,55.23235875,1,51,2,0,0,19,19,7,99
9,11.7462085,55.279210875,6,214,6,2,1,191,47,14,481
10,10.4154805,57.4606995,4,6,0,0,0,41,1,5,57
11,8.649643,56.6895867857143,0,97,6,0,1,35,42,7,188
12,11.3490285,55.78039975,2,57,4,0,1,56,10,7,137
13,11.027705,57.263521,0,1,0,0,0,0,0,1,2
14,11.2665025,54.816726,1,78,7,0,0,52,10,2,150
15,10.9399305,56.516157,0,15,0,0,0,7,0,0,22
16,10.6567635,55.883821,0,4,1,0,0,2,0,1,8
17,8.856682,55.0631655,0,4,0,0,0,4,0,2,10
18,9.3581675,56.833725,0,4,0,0,0,26,10,1,41
19,15.1834177222222,59.2446665,830,5,7,1,2,427,96,317,1685
20,14.910717,63.131001,205,1,0,1,0,63,11,4,285
21,14.3035100714286,56.3750567142857,411,4,10,1,2,109,29,15,581
22,13.246262,61.649499,6,0,0,0,0,2,0,0,8
23,17.63062,60.6220141666667,714,9,11,0,0,115,17,48,914
24,20.732045,65.762053,10,0,0,12,0,0,20,1,43
25,13.1165099285714,55.9013320714286,3178,75,54,25,10,2365,888,875,7470
26,12.2777641666667,58.7858365,195,4,2,5,0,21,6,26,259
27,15.65259925,62.66371075,8,0,1,0,0,1,0,3,13
28,13.190291,63.4988545,26,6,1,0,0,12,6,0,51
29,12.134823,59.6293525,26,0,3,0,0,1,0,6,36
30,17.7229565,64.201048,6,0,1,0,0,0,0,1,8
31,15.846178625,58.063031125,522,28,16,0,0,345,124,43,1078
32,11.8771330277778,57.8004644444444,3969,79,61,53,7,3253,444,613,8479
33,14.96001625,58.1864558125,331,2,2,1,0,39,21,19,415
34,12.7597134444444,58.0501567222222,822,13,13,1,2,391,71,99,1412
35,17.202483,66.3823185,1,0,0,0,0,1,0,0,2
36,18.392183,63.413379,245,4,1,0,1,25,10,27,313
37,19.197456,65.65933,3,0,1,0,0,1,0,0,5
38,12.970739,59.5412543,217,6,1,0,0,34,19,10,287
39,14.1985661111111,58.6860156666667,318,2,2,0,0,87,13,35,457
40,18.02042625,59.3589332692308,15356,265,208,102,70,11249,2733,1744,31727
41,18.4283835,60.386705,22,0,0,1,0,5,1,4,33
