"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,7,403,27,1,4,857,204,62,1565
2,9.51589744444444,55.4110941111111,6,318,10,1,0,321,158,50,864
3,9.88525016666667,57.0638338333333,15,373,15,0,1,310,78,69,861
4,10.107444375,56.1718329375,19,728,33,16,22,1626,141,181,2766
5,9.39475316666667,56.2282926666667,1,143,2,0,1,141,20,17,325
6,12.3813014634146,55.7151783536585,155,4091,155,36,32,7549,1522,923,14463
7,8.63262825,55.73069375,2,124,11,1,2,424,123,26,713
8,15.05214325,55.23235875,1,38,6,0,0,18,12,1,76
9,11.7462085,55.279210875,4,246,9,3,0,266,235,42,805
10,10.4154805,57.4606995,16,12,0,0,0,13,1,4,46
11,8.649643,56.6895867857143,0,30,2,0,0,61,30,4,127
12,11.3490285,55.78039975,0,17,1,0,0,57,10,14,99
13,11.027705,57.263521,0,0,0,0,0,0,1,0,1
14,11.2665025,54.816726,1,75,8,0,1,54,2,6,147
15,10.9399305,56.516157,1,17,0,0,0,9,0,1,28
16,10.6567635,55.883821,0,10,2,0,0,5,0,2,19
17,8.856682,55.0631655,0,7,0,0,0,5,11,1,24
18,9.3581675,56.833725,0,9,0,0,0,13,7,1,30
19,15.1834177222222,59.2446665,1060,16,14,2,3,327,128,196,1746
20,14.910717,63.131001,128,0,0,0,0,25,24,3,180
21,14.3035100714286,56.3750567142857,302,4,4,3,1,54,26,37,431
22,13.246262,61.649499,11,0,1,0,0,7,1,0,20
23,17.63062,60.6220141666667,724,9,8,3,0,172,32,66,1014
24,20.732045,65.762053,9,0,2,12,0,3,0,1,27
25,13.1165099285714,55.9013320714286,2915,57,44,37,5,1920,826,1686,7490
26,12.2777641666667,58.7858365,173,1,0,1,5,26,31,9,246
27,15.65259925,62.66371075,15,0,0,0,0,2,3,5,25
28,13.190291,63.4988545,34,4,4,1,0,40,3,4,90
29,12.134823,59.6293525,11,0,0,0,0,4,0,1,16
30,17.7229565,64.201048,4,0,0,0,0,0,1,0,5
31,15.846178625,58.063031125,466,11,12,0,0,376,110,58,1033
32,11.8771330277778,57.8004644444444,3545,71,105,71,9,2917,350,1905,8973
33,14.96001625,58.1864558125,251,1,1,2,1,30,6,22,314
