"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,6,185,14,0,0,395,135,97,832
2,9.51589744444444,55.4110941111111,9,213,11,0,0,239,138,54,664
3,9.88525016666667,57.0638338333333,4,328,19,0,0,251,60,96,758
4,10.107444375,56.1718329375,10,480,14,9,12,1000,141,142,1808
5,9.39475316666667,56.2282926666667,3,62,5,1,0,92,11,16,190
6,12.3813014634146,55.7151783536585,171,2998,153,12,19,4478,1427,629,9887
7,8.63262825,55.73069375,2,129,6,3,0,314,24,10,488
8,15.05214325,55.23235875,1,26,1,0,0,36,2,4,70
9,11.7462085,55.279210875,2,197,10,0,0,250,99,25,583
10,10.4154805,57.4606995,0,6,0,0,0,9,2,0,17
11,8.649643,56.6895867857143,0,14,0,0,0,48,14,17,93
12,11.3490285,55.78039975,0,23,1,0,0,46,8,15,93
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,0,33,5,0,0,28,6,1,73
15,10.9399305,56.516157,0,8,0,0,0,3,1,0,12
16,10.6567635,55.883821,0,5,0,0,0,22,0,2,29
17,8.856682,55.0631655,0,2,2,1,0,2,1,2,10
18,9.3581675,56.833725,0,4,0,0,0,6,0,0,10
19,15.1834177222222,59.2446665,1089,15,15,1,4,271,63,106,1564
20,14.910717,63.131001,80,2,2,0,1,42,13,3,143
21,14.3035100714286,56.3750567142857,219,3,4,1,0,92,9,11,339
22,13.246262,61.649499,31,0,0,0,0,19,12,2,64
23,17.63062,60.6220141666667,458,4,5,3,0,60,21,32,583
24,20.732045,65.762053,13,0,0,15,0,0,0,1,29
25,13.1165099285714,55.9013320714286,2217,58,39,7,6,1600,599,683,5209
26,12.2777641666667,58.7858365,44,0,3,0,0,14,7,6,74
27,15.65259925,62.66371075,14,0,0,0,0,6,1,1,22
28,13.190291,63.4988545,100,3,8,1,0,31,7,5,155
29,12.134823,59.6293525,25,0,0,0,0,2,0,1,28
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,538,17,10,1,1,282,136,65,1050
32,11.8771330277778,57.8004644444444,2593,76,43,34,8,2119,364,1306,6543
33,14.96001625,58.1864558125,153,2,1,0,0,13,7,29,205
34,12.7597134444444,58.0501567222222,571,6,7,0,1,151,68,68,872
35,17.202483,66.3823185,13,0,0,0,0,13,1,0,27
36,18.392183,63.413379,147,0,0,0,0,17,4,26,194
37,19.197456,65.65933,51,1,0,0,0,5,4,5,66
38,12.970739,59.5412543,85,1,0,0,0,41,10,10,147
39,14.1985661111111,58.6860156666667,159,2,2,1,0,23,18,16,221
40,18.02042625,59.3589332692308,9513,157,184,53,24,8804,2328,1142,22205
41,18.4283835,60.386705,13,0,0,0,0,4,2,0,19
42,22.5946015,66.489606,5,0,0,37,0,3,1,0,46
43,23.51346,66.513206,0,0,0,26,0,0,3,0,29
44,16.1008347,59.98051575,122,0,4,0,0,25,40,24,215
45,12.589850875,56.615849,376,5,5,0,0,270,18,88,762
46,13.49591,62.690143,21,0,2,0,0,5,0,0,28
47,18.967192,63.964269,0,0,0,0,0,0,0,0,0
48,21.254209,66.047773,36,0,1,41,0,28,7,48,161
49,16.43840925,61.1213545,82,0,1,0,0,12,2,2,99
50,13.415557,57.3881655,59,2,0,1,0,18,6,8,94
51,16.715886,57.1583203333333,48,0,0,0,0,19,0,3,70
52,15.58905225,60.423136875,226,2,5,0,0,306,11,32,582
53,17.2979070833333,59.3251461666667,320,3,1,1,0,126,26,29,506
54,14.39066875,59.62487075,114,0,2,0,1,8,5,10,140
55,13.6244826,59.4685884,473,1,6,1,0,53,20,86,640
56,15.9208175,64.6821585,7,0,0,0,0,12,0,0,19
57,15.5251085,57.3067511,94,2,1,0,0,21,6,42,166
58,15.76367425,56.5748161666667,372,11,10,0,3,160,1128,86,1770
59,17.0336955,60.0655055,15,0,0,0,0,8,1,5,29
60,16.3933022,59.2908482,1318,12,18,2,5,270,77,101,1803
61,15.842093,58.93731075,12,0,0,0,0,6,2,2,22
62,13.372952375,58.428242,157,0,2,1,0,29,8,9,206
63,14.0279448,57.8808961,410,3,5,0,1,218,61,63,761
64,12.431369,57.3062655,98,1,1,0,0,31,8,10,149
65,13.591122,60.0908275,14,0,0,0,0,3,0,0,17
66,19.4656435,67.198665,8,0,0,103,0,5,6,1,123
67,14.899423125,60.336809125,84,0,4,0,1,13,6,5,113
68,13.8182933333333,56.8326863333333,98,0,2,0,0,18,6,12,136
69,17.3456675,58.6664325,122,1,1,0,0,21,5,11,161
70,18.661315,57.696298,293,1,1,0,0,176,31,61,563
71,13.7429415,62.164232,41,0,3,36,0,111,7,5,203
72,17.8621406666667,62.7151231666667,122,1,1,2,0,27,12,10,175
73,13.8097530833333,55.67400825,143,2,0,0,0,42,16,12,215
74,14.618906,57.46246425,55,0,0,0,0,13,0,2,70
75,23.754817,65.748327,0,0,0,21,0,0,2,0,23
76,17.0541605,61.91692925,84,0,2,0,3,16,2,11,118
77,18.6875185,66.9073215,5,0,0,12,0,1,7,0,25
78,23.0083025,65.7634915,232,1,0,52,0,17,10,10,322
79,15.008784625,56.216097125,90,0,2,0,0,25,5,12,134
80,20.592823,68.207941,26,1,1,164,1,39,14,4,250
81,14.1914965,63.802911,16,1,0,2,0,3,0,1,23
82,15.5396215,61.913626,28,0,0,0,0,0,0,3,31
83,22.2299115,65.691135,401,2,6,64,0,141,33,42,689
84,18.41001,64.6515525,3,0,0,0,0,3,1,1,8
85,11.3009169,58.4381282,82,0,3,0,1,14,7,12,119
86,16.6437,56.338615,8,0,0,0,0,2,1,0,11
87,18.779528,65.254725,0,0,0,0,0,0,2,0,2
88,13.2047113333333,60.7470671666667,143,0,9,0,0,51,9,22,234
89,14.49532575,61.23252625,55,0,0,0,0,11,14,4,84
90,19.60184875,63.71098225,31,0,0,0,0,1,1,0,33
91,16.6828192,58.4778727,389,1,4,0,0,92,40,52,578
92,19.0380985,59.752392,171,8,4,7,2,32,16,21,261
93,19.52258775,64.66367425,4,0,0,0,0,0,1,0,5
