"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,2,312,15,0,5,313,206,41,894
2,9.51589744444444,55.4110941111111,10,409,17,0,1,456,148,88,1129
3,9.88525016666667,57.0638338333333,16,355,20,0,2,646,77,95,1211
4,10.107444375,56.1718329375,13,605,48,15,0,1211,113,216,2221
5,9.39475316666667,56.2282926666667,1,84,2,2,0,113,31,19,252
6,12.3813014634146,55.7151783536585,333,3076,201,5,29,7003,2155,963,13765
7,8.63262825,55.73069375,7,119,20,1,11,332,70,30,590
8,15.05214325,55.23235875,2,67,4,0,0,196,28,37,334
9,11.7462085,55.279210875,36,226,13,1,2,288,268,34,868
10,10.4154805,57.4606995,21,31,2,0,0,45,2,9,110
11,8.649643,56.6895867857143,3,64,4,0,0,97,43,11,222
12,11.3490285,55.78039975,4,121,6,1,0,109,59,19,319
13,11.027705,57.263521,1,0,0,0,0,1,0,0,2
14,11.2665025,54.816726,5,20,4,0,1,33,12,6,81
15,10.9399305,56.516157,0,14,3,0,0,29,1,8,55
16,10.6567635,55.883821,0,20,5,1,0,15,4,1,46
17,8.856682,55.0631655,0,13,1,0,0,18,10,5,47
18,9.3581675,56.833725,0,8,0,0,0,10,18,0,36
19,15.1834177222222,59.2446665,823,10,12,4,0,661,59,275,1844
20,14.910717,63.131001,195,1,3,0,0,59,48,10,316
21,14.3035100714286,56.3750567142857,546,8,3,5,1,140,46,38,787
22,13.246262,61.649499,7,0,1,0,0,4,9,1,22
23,17.63062,60.6220141666667,578,6,41,1,7,182,54,71,940
24,20.732045,65.762053,2,0,0,0,0,4,0,1,7
25,13.1165099285714,55.9013320714286,3088,53,53,34,16,1691,1116,1074,7125
26,12.2777641666667,58.7858365,127,3,6,1,0,25,29,13,204
27,15.65259925,62.66371075,86,0,1,0,0,6,0,4,97
28,13.190291,63.4988545,55,9,4,1,0,26,5,2,102
29,12.134823,59.6293525,20,1,3,0,0,31,2,4,61
30,17.7229565,64.201048,7,0,0,0,0,0,2,0,9
31,15.846178625,58.063031125,450,30,13,0,1,430,66,48,1038
32,11.8771330277778,57.8004644444444,3725,53,70,56,9,3793,871,677,9254
33,14.96001625,58.1864558125,251,6,3,7,1,54,21,17,360
34,12.7597134444444,58.0501567222222,867,10,7,1,1,237,80,108,1311
35,17.202483,66.3823185,2,0,0,0,0,1,1,0,4
36,18.392183,63.413379,129,3,1,3,0,39,13,33,221
37,19.197456,65.65933,8,0,0,0,0,19,2,0,29
38,12.970739,59.5412543,144,2,3,3,0,80,18,18,268
39,14.1985661111111,58.6860156666667,390,4,11,2,0,77,36,39,559
40,18.02042625,59.3589332692308,11712,140,187,59,29,8404,2541,1592,24664
41,18.4283835,60.386705,56,0,1,0,0,14,6,5,82
42,22.5946015,66.489606,32,0,2,1,0,6,6,0,47
43,23.51346,66.513206,8,0,0,0,0,9,1,0,18
44,16.1008347,59.98051575,264,2,5,1,0,80,14,21,387
45,12.589850875,56.615849,783,14,41,1,0,536,117,123,1615
46,13.49591,62.690143,31,0,1,0,0,8,0,3,43
47,18.967192,63.964269,1,0,0,0,0,8,1,1,11
48,21.254209,66.047773,50,7,2,3,0,23,10,6,101
49,16.43840925,61.1213545,103,0,3,2,0,17,19,11,155
50,13.415557,57.3881655,129,7,1,0,0,40,24,50,251
51,16.715886,57.1583203333333,249,9,3,1,0,41,13,7,323
52,15.58905225,60.423136875,202,0,4,1,0,130,59,34,430
53,17.2979070833333,59.3251461666667,598,11,7,0,2,207,39,52,916
54,14.39066875,59.62487075,101,0,1,1,0,48,11,4,166
55,13.6244826,59.4685884,436,20,91,2,1,123,80,48,801
56,15.9208175,64.6821585,17,0,0,0,0,40,1,1,59
57,15.5251085,57.3067511,101,4,1,2,4,108,38,162,420
58,15.76367425,56.5748161666667,563,5,14,0,4,190,191,68,1035
59,17.0336955,60.0655055,16,0,0,0,0,5,1,3,25
60,16.3933022,59.2908482,1565,15,32,9,2,428,136,167,2354
61,15.842093,58.93731075,71,1,1,0,0,8,5,2,88
62,13.372952375,58.428242,374,3,3,0,0,52,6,36,474
63,14.0279448,57.8808961,1061,27,15,0,1,152,62,108,1426
64,12.431369,57.3062655,256,5,3,1,0,68,7,11,351
65,13.591122,60.0908275,16,0,0,0,0,6,11,1,34
66,19.4656435,67.198665,32,0,0,5,0,15,13,8,73
67,14.899423125,60.336809125,104,3,5,1,0,35,13,22,183
68,13.8182933333333,56.8326863333333,76,0,3,0,4,25,41,5,154
69,17.3456675,58.6664325,151,2,5,5,0,33,16,13,225
70,18.661315,57.696298,834,19,17,2,4,285,33,108,1302
71,13.7429415,62.164232,31,0,1,64,0,4,2,16,118
72,17.8621406666667,62.7151231666667,162,2,3,2,0,72,18,17,276
73,13.8097530833333,55.67400825,204,2,6,1,1,152,29,24,419
74,14.618906,57.46246425,38,0,2,1,0,111,37,7,196
75,23.754817,65.748327,13,0,0,1,0,2,0,0,16
76,17.0541605,61.91692925,150,2,6,1,2,29,11,7,208
