"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,6,386,22,0,0,465,240,81,1200
2,9.51589744444444,55.4110941111111,6,371,14,0,3,389,168,66,1017
3,9.88525016666667,57.0638338333333,7,671,23,1,0,462,184,153,1501
4,10.107444375,56.1718329375,18,902,37,7,4,1784,442,280,3474
5,9.39475316666667,56.2282926666667,3,113,2,0,0,143,57,23,341
6,12.3813014634146,55.7151783536585,207,4014,213,31,10,7314,1811,1692,15292
7,8.63262825,55.73069375,3,142,3,1,0,431,62,23,665
8,15.05214325,55.23235875,0,32,0,0,0,68,6,3,109
9,11.7462085,55.279210875,5,248,9,0,1,483,432,54,1232
10,10.4154805,57.4606995,1,3,0,0,0,89,1,8,102
11,8.649643,56.6895867857143,0,40,1,0,0,53,80,29,203
12,11.3490285,55.78039975,0,50,1,0,0,54,3,7,115
13,11.027705,57.263521,0,1,0,0,0,3,0,0,4
14,11.2665025,54.816726,1,24,0,0,0,19,4,6,54
15,10.9399305,56.516157,0,5,0,0,0,21,1,3,30
16,10.6567635,55.883821,0,3,0,0,0,4,2,1,10
17,8.856682,55.0631655,0,5,0,0,0,0,2,0,7
18,9.3581675,56.833725,0,2,0,0,0,14,0,0,16
19,15.1834177222222,59.2446665,1486,20,23,2,3,401,84,144,2163
20,14.910717,63.131001,121,1,1,0,0,62,9,11,205
21,14.3035100714286,56.3750567142857,298,8,9,0,0,168,25,41,549
22,13.246262,61.649499,6,0,0,0,0,3,4,2,15
23,17.63062,60.6220141666667,978,9,13,7,1,166,58,110,1342
24,20.732045,65.762053,6,0,1,14,0,5,0,0,26
25,13.1165099285714,55.9013320714286,4059,51,52,25,11,2379,609,694,7880
26,12.2777641666667,58.7858365,57,2,2,0,0,27,6,12,106
27,15.65259925,62.66371075,18,1,0,0,0,8,0,7,34
28,13.190291,63.4988545,76,10,3,1,0,35,10,5,140
29,12.134823,59.6293525,5,0,0,0,0,7,0,1,13
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,888,18,15,2,0,331,153,100,1507
32,11.8771330277778,57.8004644444444,4108,81,76,15,17,10481,423,5257,20458
33,14.96001625,58.1864558125,274,5,1,1,2,89,17,30,419
34,12.7597134444444,58.0501567222222,903,10,13,0,1,285,116,94,1422
35,17.202483,66.3823185,13,0,0,0,0,13,5,1,32
36,18.392183,63.413379,333,4,6,0,0,35,15,48,441
37,19.197456,65.65933,3,0,0,0,0,10,0,1,14
38,12.970739,59.5412543,107,0,0,1,0,16,5,16,145
39,14.1985661111111,58.6860156666667,520,3,6,0,0,128,24,101,782
40,18.02042625,59.3589332692308,19047,263,312,164,113,17324,4760,2403,44386
41,18.4283835,60.386705,68,1,1,0,0,20,0,2,92
42,22.5946015,66.489606,7,0,0,49,0,10,0,0,66
43,23.51346,66.513206,0,0,0,36,0,0,0,0,36
44,16.1008347,59.98051575,359,0,13,1,1,66,21,48,509
45,12.589850875,56.615849,472,6,12,3,0,499,32,124,1148
46,13.49591,62.690143,6,1,1,0,0,1,0,0,9
47,18.967192,63.964269,0,0,0,0,0,0,0,0,0
48,21.254209,66.047773,22,0,0,88,0,15,6,9,140
49,16.43840925,61.1213545,128,3,1,0,0,16,16,12,176
50,13.415557,57.3881655,139,1,4,0,0,65,19,26,254
51,16.715886,57.1583203333333,174,0,2,0,0,18,8,7,209
52,15.58905225,60.423136875,447,6,5,1,1,302,35,95,892
53,17.2979070833333,59.3251461666667,864,6,13,8,0,232,231,204,1558
54,14.39066875,59.62487075,119,0,1,0,0,9,6,10,145
55,13.6244826,59.4685884,643,4,15,0,2,87,32,227,1010
56,15.9208175,64.6821585,12,1,1,0,0,3,1,0,18
57,15.5251085,57.3067511,136,1,0,0,0,27,10,36,210
58,15.76367425,56.5748161666667,711,11,13,3,9,426,2037,300,3510
59,17.0336955,60.0655055,15,0,0,0,0,2,2,4,23
60,16.3933022,59.2908482,1881,35,33,14,5,527,104,184,2783
61,15.842093,58.93731075,37,0,0,0,0,37,1,4,79
62,13.372952375,58.428242,258,1,1,0,0,56,11,25,352
63,14.0279448,57.8808961,660,12,11,0,1,170,127,107,1088
64,12.431369,57.3062655,402,4,8,0,2,119,33,30,598
65,13.591122,60.0908275,12,1,0,0,0,1,0,0,14
66,19.4656435,67.198665,12,1,0,129,0,1,2,1,146
67,14.899423125,60.336809125,97,2,3,2,0,29,22,13,168
68,13.8182933333333,56.8326863333333,212,2,0,0,1,35,7,26,283
69,17.3456675,58.6664325,206,3,1,0,0,47,14,23,294
70,18.661315,57.696298,259,4,8,1,2,714,67,103,1158
71,13.7429415,62.164232,24,0,6,63,1,9,2,5,110
72,17.8621406666667,62.7151231666667,213,1,3,0,0,19,9,13,258
73,13.8097530833333,55.67400825,340,6,12,0,0,166,14,23,561
74,14.618906,57.46246425,87,1,1,0,0,32,4,8,133
75,23.754817,65.748327,4,0,0,38,0,0,0,0,42
76,17.0541605,61.91692925,182,3,7,0,3,21,8,9,233
77,18.6875185,66.9073215,10,0,1,12,0,3,1,0,27
78,23.0083025,65.7634915,61,1,3,69,0,50,8,15,207
79,15.008784625,56.216097125,205,1,3,1,0,83,150,32,475
80,20.592823,68.207941,24,0,0,250,0,54,25,15,368
81,14.1914965,63.802911,14,0,1,0,0,1,2,1,19
82,15.5396215,61.913626,28,0,0,0,0,6,0,0,34
83,22.2299115,65.691135,643,4,12,83,0,152,31,48,973
84,18.41001,64.6515525,10,0,0,0,0,9,0,2,21
85,11.3009169,58.4381282,100,3,13,0,0,36,5,5,162
86,16.6437,56.338615,37,0,1,0,0,6,2,2,48
87,18.779528,65.254725,0,0,0,0,0,0,0,0,0
88,13.2047113333333,60.7470671666667,354,5,1,4,1,62,12,10,449
89,14.49532575,61.23252625,52,0,1,0,1,8,5,1,68
90,19.60184875,63.71098225,72,0,0,0,0,9,4,10,95
91,16.6828192,58.4778727,733,7,9,0,1,138,34,81,1003
92,19.0380985,59.752392,192,5,5,4,2,38,48,25,319
93,19.52258775,64.66367425,1,0,0,0,0,0,2,0,3
94,15.52567125,61.25994825,39,0,1,0,0,30,12,3,85
95,22.867224,67.406884,15,0,0,157,0,3,6,3,184
96,21.0645695,65.281744,163,3,3,61,0,53,3,11,297
97,16.110442,63.1616565,1,0,0,0,0,0,0,0,1
98,20.677042375,63.90647775,461,4,12,52,2,98,39,78,746
