"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,5,283,16,1,0,488,157,74,1024
2,9.51589744444444,55.4110941111111,9,424,22,0,0,440,300,83,1278
3,9.88525016666667,57.0638338333333,12,412,28,5,2,718,169,120,1466
4,10.107444375,56.1718329375,24,635,30,3,0,1169,130,170,2161
5,9.39475316666667,56.2282926666667,0,183,7,2,0,90,69,20,371
6,12.3813014634146,55.7151783536585,357,4200,225,16,13,6799,2483,1130,15223
7,8.63262825,55.73069375,17,168,56,4,0,406,212,53,916
8,15.05214325,55.23235875,37,92,8,2,0,37,7,7,190
9,11.7462085,55.279210875,7,261,10,1,0,374,282,65,1000
10,10.4154805,57.4606995,13,13,24,0,0,16,10,10,86
11,8.649643,56.6895867857143,1,55,2,0,0,92,22,13,185
12,11.3490285,55.78039975,1,159,8,0,0,88,19,16,291
13,11.027705,57.263521,0,17,4,0,0,2,5,2,30
14,11.2665025,54.816726,1,20,1,0,0,43,5,4,74
15,10.9399305,56.516157,0,15,2,0,0,33,19,4,73
16,10.6567635,55.883821,0,14,0,0,0,8,3,0,25
17,8.856682,55.0631655,1,14,2,1,0,30,10,4,62
18,9.3581675,56.833725,0,6,1,0,0,7,3,0,17
19,15.1834177222222,59.2446665,783,10,25,1,2,509,80,110,1520
20,14.910717,63.131001,173,0,1,0,0,65,11,9,259
21,14.3035100714286,56.3750567142857,263,8,8,2,0,119,102,31,533
22,13.246262,61.649499,7,1,1,0,0,13,41,7,70
23,17.63062,60.6220141666667,624,5,6,0,0,146,24,61,866
24,20.732045,65.762053,0,2,0,13,0,1,0,0,16
25,13.1165099285714,55.9013320714286,3198,53,37,9,3,1813,1370,1572,8055
26,12.2777641666667,58.7858365,120,1,6,0,0,30,21,24,202
27,15.65259925,62.66371075,43,0,0,0,0,0,2,1,46
28,13.190291,63.4988545,74,4,4,1,0,30,14,3,130
29,12.134823,59.6293525,42,2,5,1,0,49,7,13,119
30,17.7229565,64.201048,1,0,0,0,0,0,1,0,2
31,15.846178625,58.063031125,491,8,11,0,2,265,68,58,903
32,11.8771330277778,57.8004644444444,3640,39,64,71,6,2805,819,581,8025
33,14.96001625,58.1864558125,194,2,2,1,0,71,16,20,306
34,12.7597134444444,58.0501567222222,978,13,12,3,1,240,82,159,1488
35,17.202483,66.3823185,1,0,0,0,0,27,5,0,33
36,18.392183,63.413379,175,2,1,3,2,27,9,14,233
37,19.197456,65.65933,10,0,1,0,0,10,0,21,42
38,12.970739,59.5412543,125,3,3,0,2,91,20,37,281
39,14.1985661111111,58.6860156666667,347,10,10,2,0,94,38,35,536
40,18.02042625,59.3589332692308,12471,187,202,73,29,8154,2400,1587,25103
41,18.4283835,60.386705,83,0,0,0,1,18,11,6,119
42,22.5946015,66.489606,37,0,0,60,0,5,2,1,105
43,23.51346,66.513206,3,0,1,43,0,1,1,0,49
44,16.1008347,59.98051575,261,2,6,3,0,168,21,35,496
45,12.589850875,56.615849,670,16,15,0,3,597,85,90,1476
46,13.49591,62.690143,21,0,0,0,0,3,1,2,27
47,18.967192,63.964269,1,0,0,0,0,0,0,0,1
48,21.254209,66.047773,51,0,1,81,0,11,6,5,155
49,16.43840925,61.1213545,101,0,3,0,0,30,14,8,156
50,13.415557,57.3881655,84,8,2,1,0,34,47,28,204
51,16.715886,57.1583203333333,169,2,4,0,2,69,26,19,291
52,15.58905225,60.423136875,325,0,4,0,0,78,52,30,489
53,17.2979070833333,59.3251461666667,661,4,5,1,1,219,60,79,1030
54,14.39066875,59.62487075,88,1,2,0,0,12,13,12,128
55,13.6244826,59.4685884,455,3,10,1,1,98,19,31,618
56,15.9208175,64.6821585,14,0,0,0,0,5,2,1,22
57,15.5251085,57.3067511,104,1,5,0,1,160,36,232,539
58,15.76367425,56.5748161666667,751,12,14,3,5,531,490,223,2029
59,17.0336955,60.0655055,23,0,1,0,0,0,0,3,27
60,16.3933022,59.2908482,1580,19,30,14,3,934,132,232,2944
61,15.842093,58.93731075,83,0,0,0,1,15,4,3,106
62,13.372952375,58.428242,214,3,5,0,0,60,17,63,362
63,14.0279448,57.8808961,666,9,8,0,4,205,35,70,997
64,12.431369,57.3062655,299,3,4,0,0,65,17,24,412
65,13.591122,60.0908275,17,0,0,0,0,0,9,1,27
66,19.4656435,67.198665,40,0,1,134,0,3,4,0,182
67,14.899423125,60.336809125,117,1,1,0,0,31,14,3,167
68,13.8182933333333,56.8326863333333,86,0,1,0,0,36,26,10,159
69,17.3456675,58.6664325,233,4,0,0,0,44,34,31,346
70,18.661315,57.696298,843,6,18,7,2,300,43,119,1338
71,13.7429415,62.164232,35,1,2,61,0,9,10,11,129
72,17.8621406666667,62.7151231666667,178,0,2,4,0,76,19,18,297
73,13.8097530833333,55.67400825,204,6,9,5,1,130,65,26,446
74,14.618906,57.46246425,44,0,0,0,2,131,21,18,216
75,23.754817,65.748327,8,0,0,34,1,2,1,0,46
76,17.0541605,61.91692925,191,0,10,0,7,55,14,17,294
77,18.6875185,66.9073215,14,0,2,9,1,4,4,0,34
78,23.0083025,65.7634915,89,1,0,85,0,11,7,4,197
79,15.008784625,56.216097125,159,2,5,0,0,86,13,11,276
80,20.592823,68.207941,83,0,0,246,0,25,11,9,374
81,14.1914965,63.802911,13,0,2,1,0,8,1,1,26
82,15.5396215,61.913626,49,1,1,1,0,7,5,0,64
83,22.2299115,65.691135,780,6,11,83,2,94,47,56,1079
84,18.41001,64.6515525,29,2,0,1,0,5,2,0,39
85,11.3009169,58.4381282,353,6,17,1,0,172,78,36,663
86,16.6437,56.338615,79,1,2,0,0,23,6,3,114
87,18.779528,65.254725,0,0,0,0,0,9,5,0,14
88,13.2047113333333,60.7470671666667,55,4,5,0,0,18,3,3,88
89,14.49532575,61.23252625,51,0,0,0,0,18,16,3,88
90,19.60184875,63.71098225,15,0,0,0,0,4,8,2,29
91,16.6828192,58.4778727,446,10,8,1,0,109,84,45,703
92,19.0380985,59.752392,324,16,6,6,0,86,14,25,477
93,19.52258775,64.66367425,8,1,0,0,0,2,5,0,16
94,15.52567125,61.25994825,118,0,1,0,0,47,13,10,189
95,22.867224,67.406884,1,0,1,141,0,23,5,1,172
96,21.0645695,65.281744,150,2,4,63,1,8,9,7,244
97,16.110442,63.1616565,5,0,1,0,0,0,0,0,6
98,20.677042375,63.90647775,325,2,6,65,0,87,28,109,622
99,17.1928605,61.287574,38,3,1,2,0,14,2,7,67
100,16.5702605,60.48991,207,2,2,0,0,64,9,17,301
101,14.3815795,55.559747,84,7,5,0,0,45,26,21,188
102,20.7074715,64.745622,164,4,3,101,3,152,14,18,459
103,13.07483675,55.32996025,241,5,6,0,0,76,33,31,392
104,16.9236905,63.441999,59,1,8,0,0,15,4,3,90
105,16.42626025,65.5655105,54,1,0,0,0,27,3,7,92
106,11.033549,58.9541845,56,2,5,0,0,28,15,12,118
107,15.185727,64.2329895,13,2,1,0,0,5,11,3,35
108,17.242557,62.516543,819,73,15,23,13,544,224,98,1809
109,17.776644,59.9583985,732,5,4,2,2,303,94,79,1221
110,18.9564565,59.1866635,213,5,15,0,0,260,37,96,626
111,16.669393,57.8294575,85,3,1,0,0,19,8,5,121
112,14.8548775,56.918339,541,11,7,1,2,234,38,50,884
113,14.2689575,60.460521,5,0,0,0,0,0,1,0,6
114,14.7512865,68.606516625,8,7,33,0,1,97,112,18,276
115,9.724856875,63.4687084375,0,0,17,0,1,19,8,4,49
116,6.73181446153846,62.5395995,11,9,224,2,1,201,171,41,660
117,5.87158594444444,62.2590107777778,15,10,47,0,0,39,47,7,165
118,10.8883969848485,59.8866790606061,171,465,3068,25,11,4744,1424,1511,11419
119,10.1446284761905,59.5121462380952,28,61,439,5,1,255,137,65,991
120,10.8175481666667,59.2122598333333,15,28,151,1,0,147,59,32,433
121,10.4128548125,61.0178211875,9,14,141,0,1,130,27,36,358
122,5.1585125,60.53833909375,20,54,432,2,4,785,358,111,1766
123,9.16359175,60.9286836666667,0,1,16,0,0,46,10,8,81
124,10.6299390555556,63.9711670555556,2,40,89,0,0,10,2,1,144
125,8.292863875,60.630435,0,2,55,0,0,39,8,1,105
126,8.13419820833333,58.3941322916667,9,31,197,1,2,279,129,88,736
127,11.5197590714286,60.8539586428571,6,8,85,8,1,75,45,17,245
128,7.67429683333333,61.2772843333333,0,0,17,0,0,67,29,5,118
129,11.563961,59.4495889285714,7,12,73,1,0,30,6,8,137
130,7.31633816666667,58.392349,0,2,14,1,0,16,10,1,44
131,11.97512975,60.2762093333333,0,5,12,0,0,24,1,2,44
132,12.3426132,65.8296867,0,3,20,18,0,24,3,185,253
133,23.202575,70.0481815,1,1,2,66,0,61,10,19,160
134,10.7411086666667,62.2760276666667,0,0,2,0,1,0,4,1,8
135,15.724821,68.730682875,0,0,2,0,0,14,25,3,44
136,5.08623733333333,61.38162625,0,0,34,0,0,30,4,5,73
137,8.3145834,63.2580517,2,0,2,0,0,4,3,1,12
138,7.0733789,60.5201917,1,3,30,1,0,87,54,15,191
139,7.5410824,62.97242,3,11,69,0,0,65,56,14,218
140,9.16874331818182,59.0371408636364,5,20,156,6,1,75,18,18,299
141,5.43120913333333,59.4458112,9,9,94,0,0,212,36,28,388
142,29.9015755,70.35898625,0,1,1,7,0,16,0,0,25
143,6.11065457142857,61.4420138571429,1,1,48,0,0,22,9,2,83
144,16.93245325,68.549908375,0,1,0,0,0,14,3,1,19
145,19.1753825,68.9835801666667,1,6,68,0,0,9,2,1,87
146,9.751645,59.1060115,0,3,39,0,0,73,9,14,138
147,14.513526,66.6658455,2,3,30,0,0,15,9,2,61
148,17.55668425,68.98949125,1,2,17,0,0,43,9,8,80
149,29.065419,70.7061425,0,0,2,0,0,3,0,2,7
150,12.083189875,65.026225875,2,1,6,0,0,5,2,1,17
151,16.4430341666667,68.8409783333333,2,1,7,0,0,60,226,29,325
152,6.32359827272727,58.7423489090909,29,8,112,3,2,105,26,18,303
153,13.7098238333333,67.1524376666667,5,11,88,1,1,72,98,20,296
154,5.6686701,58.7846665,8,47,332,4,0,284,166,62,903
155,7.31649,59.298271,0,0,0,0,0,0,0,0,0
156,9.70977875,62.39279575,2,1,13,11,1,15,10,2,55
157,5.23589225,62.03245925,0,0,1,1,0,18,1,1,22
158,11.9045595,61.974533,0,0,0,0,0,1,0,0,1
159,6.01170314285714,60.2320157857143,3,43,40,0,0,36,24,13,159
160,9.492466,60.2160869166667,0,1,9,1,0,26,4,3,44
161,6.7305145,58.1213525,0,1,17,0,0,10,1,2,31
162,15.6852078333333,67.2118155,1,4,21,0,0,25,9,12,72
163,12.9610503333333,67.8893833333333,2,0,7,1,0,16,7,5,38
164,11.3503723333333,64.5003548333333,0,0,10,0,0,3,1,0,14
165,10.883126,64.864978,0,0,5,0,0,1,0,0,6
166,8.6837998,59.6684197,1,6,33,0,0,41,9,1,91
167,11.390126,65.153664,0,0,1,0,0,0,0,0,1
168,8.8933055,63.9260945,0,0,1,0,0,0,1,1,3
169,11.085525875,63.432017625,3,14,115,0,2,60,9,12,215
170,10.424807375,63.184291375,31,73,631,3,4,1174,96,187,2199
171,8.17989383333333,59.2197721666667,1,0,12,0,0,7,9,0,29
172,28.0535205,70.7719175,0,0,2,0,0,3,1,1,7
173,9.632684375,61.5588875,3,2,17,0,0,17,8,0,47
174,13.151603875,65.900091875,3,1,21,0,0,17,5,3,50
175,6.58664216666667,60.995027,1,1,14,0,0,24,29,4,73
176,12.5915505,64.362894,0,1,3,0,0,1,1,1,7
177,15.7944275,67.9007575,0,0,5,0,0,2,1,0,8
178,23.4540525,70.71506,1,1,2,0,0,27,9,3,43
179,21.9923026666667,70.2186406666667,0,0,1,52,0,3,1,0,57
180,14.04672075,65.7554465,0,0,1,0,0,1,2,0,4
181,8.9704325,62.970402875,4,17,156,0,0,12,7,13,209
182,11.50597225,62.704513875,0,3,16,0,0,16,1,1,37
183,6.716531,61.90948775,0,1,4,0,0,25,25,4,59
184,10.269373,60.30478875,1,3,28,0,0,19,8,5,64
185,20.78313725,69.7619775,1,0,1,19,0,0,3,0,24
186,25.2245295,69.3919555,0,0,0,114,0,1,1,0,116
187,19.4372165,70.0712295,0,0,0,0,0,0,16,0,16
188,23.6932005,69.133799,0,1,1,179,0,3,3,3,190
189,21.4587395,69.5253265,0,0,1,65,0,0,1,0,67
190,24.122824,70.4216605,1,0,6,0,0,0,0,0,7
191,26.8279485,70.557405,1,0,1,2,0,1,0,0,5
192,7.112826,61.254018,0,21,189,0,0,14,5,4,233
193,12.8436005,66.5719405,0,0,8,0,0,4,1,0,13
194,18.091231,69.24669875,0,0,11,0,0,10,3,0,24
195,8.68496083333333,61.8689828333333,2,0,14,0,0,33,8,9,66
196,13.64794775,64.6183455,0,0,4,0,0,5,0,0,9
197,12.165733,66.5034405,0,0,3,0,0,1,0,0,4
198,20.24822425,69.48675325,0,1,2,9,1,2,3,0,18
199,24.5565965,70.8911325,0,0,0,0,0,14,0,0,14
200,11.8680685,63.7620011666667,2,9,61,0,2,17,10,6,107
201,5.930594,60.880009,0,0,0,0,0,0,0,0,0
202,13.072472,64.8102355,0,0,6,0,0,0,2,1,9
203,17.6043605,68.2881045,2,0,6,0,0,30,52,6,96
204,28.8300235,70.1276895,0,0,0,7,0,1,0,0,8
205,7.9495575,62.51923925,9,3,11,0,0,13,10,2,48
206,7.424698,62.251269,0,0,6,0,0,1,2,0,9
207,25.866121,70.9266075,0,3,3,0,0,11,13,2,32
208,6.61090283333333,59.7305848333333,3,55,4,0,0,83,15,2,162
209,11.915479,64.4805795,0,0,1,0,0,1,0,0,2
210,25.0311745,70.2429465,5,0,7,43,0,4,6,0,65
211,12.2054395,67.502487,0,0,0,0,0,1,0,0,1
212,10.9298395,61.694063,0,0,8,1,0,1,3,1,14
213,29.727145,69.504585,0,1,4,110,0,1,2,4,122
214,7.966991,61.9342395,1,0,1,0,0,4,0,1,7
215,15.113155,67.8596805,0,1,4,0,0,1,2,0,8
216,27.5006895,70.2834565,0,0,3,24,0,0,0,0,27
217,16.949149,69.30834,0,0,2,0,0,1,0,0,3
218,18.9258115,69.7104015,12,14,96,3,1,318,128,52,624
219,12.303966,61.3563735,0,0,0,0,0,5,2,0,7
220,16.5041435,67.9698075,0,0,0,0,0,7,2,2,11
221,8.447449,61.1926085,0,0,1,0,0,0,1,0,2
222,30.6460575,70.326849,0,0,2,0,0,7,1,0,10
223,11.732621,65.743596,0,0,2,0,0,0,0,0,2
