"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,9,352,13,0,1,350,152,54,931
2,9.51589744444444,55.4110941111111,16,436,14,1,2,331,164,64,1028
3,9.88525016666667,57.0638338333333,8,480,20,0,0,520,219,159,1406
4,10.107444375,56.1718329375,9,711,27,13,2,1503,215,196,2676
5,9.39475316666667,56.2282926666667,1,242,7,0,0,145,60,21,476
6,12.3813014634146,55.7151783536585,276,4576,152,10,25,5940,1964,725,13668
7,8.63262825,55.73069375,2,158,13,1,0,278,160,29,641
8,15.05214325,55.23235875,1,32,1,0,0,47,1,2,84
9,11.7462085,55.279210875,2,183,3,1,5,324,193,38,749
10,10.4154805,57.4606995,9,31,0,0,0,30,16,5,91
11,8.649643,56.6895867857143,3,53,3,0,1,110,4,14,188
12,11.3490285,55.78039975,0,46,0,0,0,30,1,8,85
13,11.027705,57.263521,0,3,0,0,0,0,0,1,4
14,11.2665025,54.816726,1,11,1,0,0,26,5,1,45
15,10.9399305,56.516157,0,11,1,0,0,8,2,2,24
16,10.6567635,55.883821,0,2,0,0,0,9,0,1,12
17,8.856682,55.0631655,0,21,2,1,1,18,6,2,51
18,9.3581675,56.833725,0,0,0,0,0,8,0,2,10
19,15.1834177222222,59.2446665,777,8,26,3,2,447,54,147,1464
20,14.910717,63.131001,129,4,2,1,0,59,14,16,225
21,14.3035100714286,56.3750567142857,299,5,11,3,1,54,21,17,411
22,13.246262,61.649499,4,0,0,0,0,0,2,0,6
23,17.63062,60.6220141666667,844,7,9,5,0,160,49,100,1174
24,20.732045,65.762053,28,0,0,13,0,0,0,1,42
25,13.1165099285714,55.9013320714286,3760,65,59,17,15,1560,1127,1075,7678
26,12.2777641666667,58.7858365,85,1,4,0,0,59,18,50,217
27,15.65259925,62.66371075,10,1,0,1,0,0,2,3,17
28,13.190291,63.4988545,69,3,4,0,0,18,263,22,379
29,12.134823,59.6293525,3,0,0,0,0,2,2,0,7
30,17.7229565,64.201048,5,0,1,0,0,1,1,1,9
31,15.846178625,58.063031125,522,5,15,0,2,218,66,51,879
32,11.8771330277778,57.8004644444444,5117,40,70,58,9,2854,557,552,9257
33,14.96001625,58.1864558125,129,0,2,0,0,36,10,19,196
34,12.7597134444444,58.0501567222222,879,14,19,4,1,373,71,135,1496
35,17.202483,66.3823185,1,0,0,0,0,0,0,0,1
36,18.392183,63.413379,286,7,8,1,1,39,11,30,383
37,19.197456,65.65933,3,0,0,0,0,1,4,0,8
38,12.970739,59.5412543,258,3,3,1,0,37,23,32,357
39,14.1985661111111,58.6860156666667,285,1,6,0,7,79,14,64,456
40,18.02042625,59.3589332692308,14899,208,213,74,25,8874,3226,1715,29234
41,18.4283835,60.386705,84,1,2,0,0,6,6,4,103
42,22.5946015,66.489606,4,0,0,49,0,0,1,0,54
43,23.51346,66.513206,2,0,0,53,0,0,0,0,55
44,16.1008347,59.98051575,226,3,5,0,1,186,21,20,462
