"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,10,305,17,2,1,381,245,53,1014
2,9.51589744444444,55.4110941111111,6,433,16,0,0,322,178,62,1017
3,9.88525016666667,57.0638338333333,7,406,19,1,0,566,294,193,1486
4,10.107444375,56.1718329375,7,718,29,7,1,1351,247,209,2569
5,9.39475316666667,56.2282926666667,3,139,9,1,0,103,62,29,346
6,12.3813014634146,55.7151783536585,245,4271,164,17,30,6069,2233,844,13873
7,8.63262825,55.73069375,8,171,13,0,0,232,113,28,565
8,15.05214325,55.23235875,2,58,5,1,0,34,22,5,127
9,11.7462085,55.279210875,2,165,7,0,2,282,376,22,856
10,10.4154805,57.4606995,0,12,2,0,0,24,3,3,44
11,8.649643,56.6895867857143,0,65,2,0,0,109,28,17,221
12,11.3490285,55.78039975,0,31,3,0,0,31,3,9,77
13,11.027705,57.263521,0,5,0,0,0,4,1,0,10
14,11.2665025,54.816726,0,5,0,0,0,10,5,2,22
15,10.9399305,56.516157,0,9,3,0,0,10,0,1,23
16,10.6567635,55.883821,0,4,0,0,0,3,1,0,8
17,8.856682,55.0631655,0,25,1,0,0,35,20,8,89
18,9.3581675,56.833725,0,8,0,0,0,13,49,5,75
19,15.1834177222222,59.2446665,788,4,14,5,0,488,57,145,1501
20,14.910717,63.131001,113,0,5,0,0,57,14,5,194
21,14.3035100714286,56.3750567142857,230,5,2,5,1,68,30,22,363
22,13.246262,61.649499,7,0,0,0,0,5,0,0,12
23,17.63062,60.6220141666667,935,8,13,2,1,139,47,83,1228
24,20.732045,65.762053,10,0,0,14,0,1,0,0,25
25,13.1165099285714,55.9013320714286,3593,64,55,22,2,1681,968,905,7290
26,12.2777641666667,58.7858365,114,4,0,1,0,66,25,327,537
27,15.65259925,62.66371075,6,1,0,0,0,2,11,1,21
28,13.190291,63.4988545,31,3,5,1,0,19,241,25,325
29,12.134823,59.6293525,9,0,0,1,0,0,1,0,11
30,17.7229565,64.201048,3,0,0,0,0,0,0,0,3
31,15.846178625,58.063031125,569,20,9,1,1,392,65,54,1111
32,11.8771330277778,57.8004644444444,4245,50,55,104,15,2930,500,537,8436
33,14.96001625,58.1864558125,127,4,3,1,0,140,25,42,342
34,12.7597134444444,58.0501567222222,597,11,16,1,0,223,58,99,1005
35,17.202483,66.3823185,1,1,5,0,0,2,0,1,10
36,18.392183,63.413379,295,3,9,1,1,39,6,29,383
37,19.197456,65.65933,2,0,0,0,0,2,12,0,16
38,12.970739,59.5412543,168,2,0,0,0,60,12,23,265
39,14.1985661111111,58.6860156666667,230,2,5,0,0,66,32,57,392
40,18.02042625,59.3589332692308,15115,224,251,60,28,8440,3076,1689,28883
41,18.4283835,60.386705,66,1,1,0,0,16,12,1,97
42,22.5946015,66.489606,2,0,0,52,0,0,0,0,54
43,23.51346,66.513206,1,0,0,59,0,1,1,0,62
44,16.1008347,59.98051575,199,1,7,0,0,139,32,46,424
45,12.589850875,56.615849,398,4,5,3,0,351,46,49,856
46,13.49591,62.690143,21,0,0,1,0,0,1,0,23
47,18.967192,63.964269,14,0,0,0,0,0,0,0,14
48,21.254209,66.047773,65,0,0,69,0,2,15,26,177
49,16.43840925,61.1213545,99,0,1,0,0,24,17,9,150
50,13.415557,57.3881655,140,0,2,0,0,60,16,219,437
51,16.715886,57.1583203333333,190,1,3,1,0,19,13,8,235
52,15.58905225,60.423136875,188,2,2,1,0,276,32,27,528
53,17.2979070833333,59.3251461666667,795,8,11,3,1,226,74,72,1190
54,14.39066875,59.62487075,74,0,0,0,0,25,11,8,118
55,13.6244826,59.4685884,566,3,11,0,2,142,59,78,861
56,15.9208175,64.6821585,10,0,0,0,0,6,1,16,33
57,15.5251085,57.3067511,118,2,0,0,0,37,50,16,223
58,15.76367425,56.5748161666667,583,7,18,1,2,221,115,85,1032
59,17.0336955,60.0655055,19,0,1,0,0,3,2,5,30
60,16.3933022,59.2908482,1131,14,20,17,4,491,90,128,1895
61,15.842093,58.93731075,48,0,0,0,0,24,3,4,79
62,13.372952375,58.428242,176,2,6,0,0,75,22,21,302
63,14.0279448,57.8808961,957,17,18,3,2,168,184,121,1470
64,12.431369,57.3062655,410,5,3,2,0,77,18,45,560
65,13.591122,60.0908275,6,0,0,0,0,0,3,0,9
66,19.4656435,67.198665,15,0,0,129,0,2,2,0,148
67,14.899423125,60.336809125,128,2,3,0,1,22,6,11,173
68,13.8182933333333,56.8326863333333,221,3,0,1,0,46,39,18,328
69,17.3456675,58.6664325,152,4,2,0,0,133,23,30,344
70,18.661315,57.696298,435,7,5,1,0,156,18,44,666
71,13.7429415,62.164232,16,0,1,32,0,5,0,0,54
72,17.8621406666667,62.7151231666667,177,9,3,0,0,53,19,34,295
73,13.8097530833333,55.67400825,193,1,5,0,0,85,16,22,322
74,14.618906,57.46246425,48,0,1,0,0,55,51,5,160
75,23.754817,65.748327,7,0,0,30,0,0,2,2,41
76,17.0541605,61.91692925,190,1,1,0,0,27,10,36,265
77,18.6875185,66.9073215,2,0,0,12,0,1,0,1,16
78,23.0083025,65.7634915,65,0,0,66,0,8,4,2,145
79,15.008784625,56.216097125,162,8,7,5,1,74,16,15,288
80,20.592823,68.207941,40,0,1,206,0,20,9,4,280
81,14.1914965,63.802911,20,0,0,0,0,6,0,2,28
82,15.5396215,61.913626,13,1,0,0,0,2,2,1,19
83,22.2299115,65.691135,887,10,13,89,2,80,42,61,1184
84,18.41001,64.6515525,16,0,0,0,0,1,0,2,19
85,11.3009169,58.4381282,172,1,1,0,1,43,9,7,234
86,16.6437,56.338615,50,0,3,0,0,6,2,6,67
87,18.779528,65.254725,1,0,0,0,0,0,0,0,1
88,13.2047113333333,60.7470671666667,49,0,0,0,0,5,6,2,62
89,14.49532575,61.23252625,32,0,0,0,0,21,3,0,56
90,19.60184875,63.71098225,71,1,1,0,0,10,1,9,93
91,16.6828192,58.4778727,564,3,4,2,1,237,120,86,1017
92,19.0380985,59.752392,90,4,2,2,1,36,6,4,145
93,19.52258775,64.66367425,10,0,0,1,0,5,1,0,17
94,15.52567125,61.25994825,56,2,0,0,0,34,13,5,110
95,22.867224,67.406884,0,0,0,160,0,2,2,0,164
96,21.0645695,65.281744,172,2,3,64,2,17,7,15,282
97,16.110442,63.1616565,3,0,0,0,0,0,0,0,3
98,20.677042375,63.90647775,459,10,26,56,1,156,49,117,874
99,17.1928605,61.287574,41,1,1,0,0,10,5,6,64
100,16.5702605,60.48991,229,2,4,0,1,33,10,23,302
101,14.3815795,55.559747,61,2,3,0,0,21,5,8,100
102,20.7074715,64.745622,229,2,3,103,1,71,8,16,433
103,13.07483675,55.32996025,314,2,5,0,0,159,30,41,551
104,16.9236905,63.441999,63,2,0,0,0,4,1,2,72
105,16.42626025,65.5655105,13,0,0,1,0,3,2,3,22
106,11.033549,58.9541845,12,0,1,0,0,9,11,5,38
107,15.185727,64.2329895,7,0,1,0,0,1,2,1,12
108,17.242557,62.516543,934,89,21,18,33,566,263,86,2010
109,17.776644,59.9583985,838,9,13,0,1,430,150,154,1595
110,18.9564565,59.1866635,237,1,11,3,0,37,25,10,324
111,16.669393,57.8294575,38,1,1,0,0,5,2,2,49
112,14.8548775,56.918339,416,3,6,1,1,55,90,32,604
113,14.2689575,60.460521,0,0,0,0,0,0,1,0,1
114,14.7512865,68.606516625,0,3,13,0,0,44,25,5,90
115,9.724856875,63.4687084375,1,1,17,0,0,8,2,2,31
116,6.73181446153846,62.5395995,4,11,47,0,1,112,76,23,274
117,5.87158594444444,62.2590107777778,2,1,33,0,0,16,5,5,62
118,10.8883969848485,59.8866790606061,194,440,3428,13,14,4908,1611,725,11333
119,10.1446284761905,59.5121462380952,35,66,508,0,2,312,87,139,1149
120,10.8175481666667,59.2122598333333,2,27,143,0,0,58,14,27,271
121,10.4128548125,61.0178211875,9,31,197,0,0,83,19,7,346
122,5.1585125,60.53833909375,36,120,969,2,5,1749,641,223,3745
123,9.16359175,60.9286836666667,0,3,6,0,0,9,8,2,28
124,10.6299390555556,63.9711670555556,0,16,34,0,1,8,0,2,61
125,8.292863875,60.630435,0,1,29,0,0,20,8,2,60
126,8.13419820833333,58.3941322916667,9,24,186,1,0,512,413,76,1221
127,11.5197590714286,60.8539586428571,7,16,98,2,0,53,69,19,264
128,7.67429683333333,61.2772843333333,2,1,5,0,0,40,26,4,78
129,11.563961,59.4495889285714,6,3,36,0,1,29,4,4,83
130,7.31633816666667,58.392349,1,0,8,1,0,270,10,17,307
131,11.97512975,60.2762093333333,0,3,8,0,0,8,6,0,25
132,12.3426132,65.8296867,1,1,10,0,0,14,2,23,51
133,23.202575,70.0481815,1,1,12,57,0,97,9,5,182
134,10.7411086666667,62.2760276666667,0,0,1,0,0,2,0,1,4
135,15.724821,68.730682875,0,0,2,0,0,10,5,1,18
136,5.08623733333333,61.38162625,0,1,12,0,0,52,8,10,83
137,8.3145834,63.2580517,0,0,3,0,0,5,1,2,11
138,7.0733789,60.5201917,1,0,14,0,0,54,74,9,152
139,7.5410824,62.97242,0,5,64,0,0,70,12,12,163
140,9.16874331818182,59.0371408636364,2,10,81,0,0,92,22,15,222
141,5.43120913333333,59.4458112,13,22,174,0,0,214,20,46,489
142,29.9015755,70.35898625,0,0,0,6,0,7,0,0,13
143,6.11065457142857,61.4420138571429,0,0,37,0,0,18,10,3,68
144,16.93245325,68.549908375,1,1,166,0,0,3,3,0,174
145,19.1753825,68.9835801666667,0,0,0,0,0,32,2,5,39
146,9.751645,59.1060115,0,0,20,0,0,13,1,2,36
147,14.513526,66.6658455,0,2,2,0,0,7,0,1,12
148,17.55668425,68.98949125,0,0,6,0,0,4,1,2,13
149,29.065419,70.7061425,0,0,3,0,0,0,0,0,3
150,12.083189875,65.026225875,0,0,5,0,0,1,0,1,7
151,16.4430341666667,68.8409783333333,0,1,11,0,0,15,18,7,52
152,6.32359827272727,58.7423489090909,21,8,191,1,0,170,293,19,703
153,13.7098238333333,67.1524376666667,2,12,71,1,1,114,16,15,232
154,5.6686701,58.7846665,7,29,313,1,0,276,91,46,763
155,7.31649,59.298271,0,0,0,0,0,0,1,0,1
156,9.70977875,62.39279575,1,1,12,3,1,15,0,8,41
157,5.23589225,62.03245925,0,0,10,0,0,3,0,4,17
158,11.9045595,61.974533,0,0,0,0,0,0,1,0,1
159,6.01170314285714,60.2320157857143,0,37,10,0,0,26,10,2,85
160,9.492466,60.2160869166667,0,2,11,3,2,14,3,2,37
