"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,9,218,9,0,0,617,180,60,1093
2,9.51589744444444,55.4110941111111,3,243,10,2,1,186,141,47,633
3,9.88525016666667,57.0638338333333,6,340,8,0,0,222,28,103,707
4,10.107444375,56.1718329375,12,508,7,0,4,558,85,55,1229
5,9.39475316666667,56.2282926666667,0,61,1,0,0,107,24,13,206
6,12.3813014634146,55.7151783536585,179,2370,97,3,2,3712,1004,844,8211
7,8.63262825,55.73069375,3,120,3,2,0,252,11,26,417
8,15.05214325,55.23235875,2,85,7,0,0,304,3,13,414
9,11.7462085,55.279210875,1,129,6,0,0,228,66,32,462
10,10.4154805,57.4606995,0,73,4,0,0,69,18,10,174
11,8.649643,56.6895867857143,0,31,2,0,0,43,6,8,90
12,11.3490285,55.78039975,1,47,1,0,0,57,21,15,142
13,11.027705,57.263521,0,0,0,0,0,22,1,4,27
14,11.2665025,54.816726,4,24,0,0,0,12,4,4,48
15,10.9399305,56.516157,0,5,0,0,0,10,1,1,17
16,10.6567635,55.883821,0,6,0,0,0,4,1,0,11
17,8.856682,55.0631655,0,16,0,0,0,2,2,0,20
18,9.3581675,56.833725,2,23,56,0,0,12,2,3,98
19,15.1834177222222,59.2446665,792,6,8,2,0,516,65,131,1520
20,14.910717,63.131001,82,0,1,0,0,31,5,4,123
21,14.3035100714286,56.3750567142857,209,3,3,0,1,109,6,28,359
22,13.246262,61.649499,13,1,0,0,1,14,1,3,33
23,17.63062,60.6220141666667,520,2,7,1,0,132,42,56,760
24,20.732045,65.762053,19,1,0,10,0,0,0,0,30
25,13.1165099285714,55.9013320714286,1941,29,25,3,1,1438,482,293,4212
26,12.2777641666667,58.7858365,51,0,1,0,0,3,10,5,70
27,15.65259925,62.66371075,19,0,0,1,0,3,1,3,27
28,13.190291,63.4988545,153,6,3,0,1,27,10,10,210
29,12.134823,59.6293525,9,0,1,0,0,1,2,1,14
30,17.7229565,64.201048,2,0,0,0,0,0,0,0,2
31,15.846178625,58.063031125,482,18,6,0,0,133,66,34,739
