"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,12,317,13,0,1,473,176,82,1074
2,9.51589744444444,55.4110941111111,4,431,13,2,0,672,417,119,1658
3,9.88525016666667,57.0638338333333,13,580,37,4,0,642,167,99,1542
4,10.107444375,56.1718329375,26,787,34,9,4,1308,173,161,2502
5,9.39475316666667,56.2282926666667,2,211,6,0,0,105,24,23,371
6,12.3813014634146,55.7151783536585,300,4408,204,30,13,7418,2519,1115,16007
7,8.63262825,55.73069375,3,194,12,2,0,363,133,38,745
8,15.05214325,55.23235875,4,89,1,0,0,58,10,13,175
9,11.7462085,55.279210875,7,333,11,0,0,329,489,40,1209
10,10.4154805,57.4606995,5,42,4,0,0,73,33,11,168
11,8.649643,56.6895867857143,0,42,5,0,0,82,11,13,153
12,11.3490285,55.78039975,0,138,6,2,0,44,33,7,230
13,11.027705,57.263521,1,2,0,0,0,0,1,0,4
14,11.2665025,54.816726,4,18,22,0,0,10,11,9,74
15,10.9399305,56.516157,1,5,2,0,0,41,1,2,52
16,10.6567635,55.883821,0,7,3,0,0,0,13,1,24
17,8.856682,55.0631655,0,17,0,0,0,13,3,3,36
18,9.3581675,56.833725,0,5,1,0,0,13,0,5,24
19,15.1834177222222,59.2446665,849,22,32,5,7,597,74,112,1698
20,14.910717,63.131001,189,0,1,2,0,37,7,18,254
21,14.3035100714286,56.3750567142857,422,3,6,1,2,134,64,32,664
22,13.246262,61.649499,12,0,1,0,0,6,14,1,34
23,17.63062,60.6220141666667,751,11,12,0,0,122,45,59,1000
24,20.732045,65.762053,4,0,0,11,0,1,0,1,17
25,13.1165099285714,55.9013320714286,3758,71,43,29,3,1995,1586,1347,8832
26,12.2777641666667,58.7858365,77,0,1,0,1,33,42,10,164
27,15.65259925,62.66371075,5,0,0,2,0,1,0,1,9
28,13.190291,63.4988545,29,1,1,0,0,13,54,7,105
29,12.134823,59.6293525,12,0,1,0,0,7,3,5,28
30,17.7229565,64.201048,11,0,1,0,0,1,1,0,14
31,15.846178625,58.063031125,766,26,9,3,1,263,83,71,1222
32,11.8771330277778,57.8004644444444,4528,53,93,92,3,3372,872,682,9695
33,14.96001625,58.1864558125,164,1,1,1,0,75,13,18,273
34,12.7597134444444,58.0501567222222,1153,14,14,0,0,368,72,164,1785
35,17.202483,66.3823185,0,0,0,0,0,2,0,0,2
36,18.392183,63.413379,148,1,5,0,1,31,8,20,214
37,19.197456,65.65933,27,0,0,0,0,13,3,2,45
38,12.970739,59.5412543,225,4,14,1,0,87,17,33,381
39,14.1985661111111,58.6860156666667,333,6,7,0,0,80,41,35,502
40,18.02042625,59.3589332692308,14449,158,243,71,17,8016,2713,1709,27376
41,18.4283835,60.386705,85,0,1,1,0,11,5,5,108
42,22.5946015,66.489606,31,1,2,39,0,5,2,3,83
43,23.51346,66.513206,3,0,0,40,0,0,2,2,47
44,16.1008347,59.98051575,264,3,4,1,0,78,18,19,387
45,12.589850875,56.615849,583,13,19,0,0,302,85,65,1067
46,13.49591,62.690143,20,0,0,0,0,6,13,1,40
47,18.967192,63.964269,1,0,0,0,0,0,0,0,1
48,21.254209,66.047773,67,0,0,84,0,11,8,7,177
49,16.43840925,61.1213545,175,0,2,1,1,13,16,16,224
50,13.415557,57.3881655,85,6,6,1,0,55,37,28,218
51,16.715886,57.1583203333333,173,1,6,1,0,55,18,12,266
52,15.58905225,60.423136875,224,9,7,2,0,66,22,29,359
53,17.2979070833333,59.3251461666667,871,11,14,10,2,287,81,127,1403
54,14.39066875,59.62487075,98,0,2,0,0,26,15,13,154
55,13.6244826,59.4685884,514,3,9,1,1,87,31,60,706
56,15.9208175,64.6821585,10,0,0,0,0,0,3,0,13
57,15.5251085,57.3067511,110,4,1,0,2,155,18,240,530
58,15.76367425,56.5748161666667,646,10,12,4,5,746,279,102,1804
59,17.0336955,60.0655055,20,1,0,0,0,2,3,0,26
60,16.3933022,59.2908482,1563,17,25,11,6,495,141,170,2428
61,15.842093,58.93731075,133,2,3,0,0,21,7,4,170
62,13.372952375,58.428242,303,4,2,1,1,52,8,16,387
63,14.0279448,57.8808961,611,14,16,3,1,378,67,102,1192
64,12.431369,57.3062655,209,1,5,0,1,56,15,19,306
65,13.591122,60.0908275,8,0,0,0,0,0,3,3,14
66,19.4656435,67.198665,36,2,0,130,0,5,16,2,191
67,14.899423125,60.336809125,77,4,2,0,1,27,60,14,185
68,13.8182933333333,56.8326863333333,161,0,1,0,2,20,26,12,222
69,17.3456675,58.6664325,158,7,2,1,1,89,30,21,309
70,18.661315,57.696298,766,10,20,3,1,243,48,76,1167
71,13.7429415,62.164232,23,1,1,60,0,5,2,1,93
72,17.8621406666667,62.7151231666667,221,2,8,0,0,64,154,47,496
73,13.8097530833333,55.67400825,242,3,7,0,0,111,52,24,439
74,14.618906,57.46246425,45,0,0,0,0,94,19,8,166
75,23.754817,65.748327,5,0,0,31,0,1,0,1,38
