"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,5,251,12,1,0,423,110,61,863
2,9.51589744444444,55.4110941111111,4,398,22,2,0,437,110,87,1060
3,9.88525016666667,57.0638338333333,10,338,27,0,0,280,66,67,788
4,10.107444375,56.1718329375,15,661,31,27,2,1436,139,218,2529
5,9.39475316666667,56.2282926666667,0,129,2,0,1,139,38,15,324
6,12.3813014634146,55.7151783536585,346,3551,293,11,33,8261,1962,1000,15457
7,8.63262825,55.73069375,2,158,12,2,0,324,69,44,611
8,15.05214325,55.23235875,1,51,2,0,0,57,11,4,126
9,11.7462085,55.279210875,10,186,10,0,0,304,32,39,581
10,10.4154805,57.4606995,1,8,1,0,0,26,1,0,37
11,8.649643,56.6895867857143,0,20,1,0,0,66,13,10,110
12,11.3490285,55.78039975,2,43,4,0,0,33,19,10,111
13,11.027705,57.263521,0,4,1,0,0,1,0,0,6
14,11.2665025,54.816726,1,14,6,0,0,25,8,4,58
15,10.9399305,56.516157,1,31,0,0,0,16,1,1,50
16,10.6567635,55.883821,0,6,1,0,0,8,0,2,17
17,8.856682,55.0631655,0,9,0,0,0,9,1,1,20
18,9.3581675,56.833725,0,10,0,0,0,21,7,0,38
19,15.1834177222222,59.2446665,688,8,17,3,0,443,55,57,1271
20,14.910717,63.131001,167,0,2,1,0,84,8,9,271
21,14.3035100714286,56.3750567142857,245,0,10,1,0,98,113,37,504
22,13.246262,61.649499,8,0,0,0,0,2,1,0,11
23,17.63062,60.6220141666667,471,3,8,2,1,200,40,47,772
24,20.732045,65.762053,2,0,1,26,0,2,0,0,31
25,13.1165099285714,55.9013320714286,2612,39,45,17,2,1829,1194,875,6613
26,12.2777641666667,58.7858365,115,4,2,1,0,29,13,10,174
27,15.65259925,62.66371075,27,0,1,0,0,1,2,0,31
28,13.190291,63.4988545,66,5,4,0,0,25,5,2,107
29,12.134823,59.6293525,14,0,0,0,0,4,1,2,21
30,17.7229565,64.201048,5,0,0,0,0,2,0,0,7
31,15.846178625,58.063031125,362,24,2,1,0,282,45,35,751
32,11.8771330277778,57.8004644444444,3331,79,70,58,6,3242,670,521,7977
33,14.96001625,58.1864558125,205,3,3,5,1,61,33,14,325
34,12.7597134444444,58.0501567222222,786,6,11,4,0,174,72,126,1179
35,17.202483,66.3823185,1,0,0,0,0,0,2,0,3
36,18.392183,63.413379,152,6,8,3,0,54,12,9,244
37,19.197456,65.65933,24,0,2,0,0,5,2,4,37
38,12.970739,59.5412543,250,1,5,1,0,110,16,40,423
39,14.1985661111111,58.6860156666667,235,3,6,2,0,76,9,26,357
40,18.02042625,59.3589332692308,12331,190,209,82,30,9799,3013,1535,27189
41,18.4283835,60.386705,49,1,0,0,0,10,1,2,63
42,22.5946015,66.489606,2,0,0,50,0,1,0,0,53
43,23.51346,66.513206,13,0,0,35,0,1,3,1,53
44,16.1008347,59.98051575,236,1,3,0,0,38,24,13,315
45,12.589850875,56.615849,461,3,11,2,1,243,49,94,864
46,13.49591,62.690143,11,0,1,0,0,1,0,0,13
47,18.967192,63.964269,7,0,0,0,0,0,0,0,7
48,21.254209,66.047773,32,0,0,62,0,35,16,56,201
49,16.43840925,61.1213545,135,0,2,0,0,17,44,5,203
50,13.415557,57.3881655,77,1,0,0,0,74,10,21,183
51,16.715886,57.1583203333333,91,0,3,0,2,60,9,9,174
52,15.58905225,60.423136875,252,4,3,1,0,144,36,40,480
53,17.2979070833333,59.3251461666667,508,2,3,6,1,210,53,90,873
54,14.39066875,59.62487075,68,1,1,0,0,17,4,7,98
55,13.6244826,59.4685884,487,4,13,0,1,104,42,45,696
56,15.9208175,64.6821585,15,0,0,0,0,15,5,0,35
