"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,8,221,7,0,1,251,61,24,573
2,9.51589744444444,55.4110941111111,6,206,7,0,1,299,178,55,752
3,9.88525016666667,57.0638338333333,9,343,6,1,2,528,93,92,1074
4,10.107444375,56.1718329375,11,419,13,3,0,1073,124,145,1788
5,9.39475316666667,56.2282926666667,0,115,1,0,1,220,17,34,388
6,12.3813014634146,55.7151783536585,348,3120,171,59,7,4273,2204,761,10943
7,8.63262825,55.73069375,2,264,4,0,0,215,73,39,597
8,15.05214325,55.23235875,1,18,1,0,0,60,2,5,87
9,11.7462085,55.279210875,1,152,7,0,9,544,78,457,1248
10,10.4154805,57.4606995,1,13,0,0,0,19,2,0,35
11,8.649643,56.6895867857143,0,75,4,0,0,73,6,8,166
12,11.3490285,55.78039975,0,15,0,0,0,31,13,4,63
13,11.027705,57.263521,0,1,0,0,0,3,0,0,4
14,11.2665025,54.816726,0,4,0,0,0,10,1,1,16
15,10.9399305,56.516157,0,8,2,0,0,4,1,0,15
16,10.6567635,55.883821,0,0,0,0,0,1,0,0,1
17,8.856682,55.0631655,0,5,0,0,0,4,2,2,13
18,9.3581675,56.833725,0,0,0,0,0,7,0,0,7
19,15.1834177222222,59.2446665,668,6,7,2,0,375,67,73,1198
20,14.910717,63.131001,129,1,1,0,0,42,7,2,182
21,14.3035100714286,56.3750567142857,261,5,4,1,0,109,36,42,458
22,13.246262,61.649499,4,0,0,0,0,3,1,0,8
23,17.63062,60.6220141666667,613,8,11,1,0,179,44,65,921
24,20.732045,65.762053,10,0,0,15,0,0,0,0,25
25,13.1165099285714,55.9013320714286,2893,71,36,6,4,1335,829,991,6165
26,12.2777641666667,58.7858365,173,3,2,0,0,73,12,15,278
27,15.65259925,62.66371075,8,0,0,0,0,1,0,0,9
28,13.190291,63.4988545,38,7,1,0,0,17,0,1,64
29,12.134823,59.6293525,43,2,7,0,0,4,1,6,63
30,17.7229565,64.201048,4,0,0,0,0,0,1,0,5
31,15.846178625,58.063031125,469,5,7,0,2,223,101,47,854
32,11.8771330277778,57.8004644444444,2913,49,52,45,13,3049,519,650,7290
33,14.96001625,58.1864558125,128,3,0,0,0,25,9,5,170
34,12.7597134444444,58.0501567222222,793,14,12,1,0,434,101,134,1489
35,17.202483,66.3823185,8,0,0,0,0,0,0,1,9
36,18.392183,63.413379,186,2,2,1,2,16,17,17,243
37,19.197456,65.65933,13,1,0,0,0,13,0,2,29
38,12.970739,59.5412543,69,0,0,0,0,22,3,17,111
39,14.1985661111111,58.6860156666667,231,1,4,0,0,33,80,36,385
40,18.02042625,59.3589332692308,12337,131,185,135,52,8308,1702,1546,24396
41,18.4283835,60.386705,65,0,0,0,0,31,2,6,104
42,22.5946015,66.489606,2,0,0,66,0,0,0,0,68
43,23.51346,66.513206,0,0,0,46,0,0,1,0,47
44,16.1008347,59.98051575,188,1,0,1,0,78,9,82,359
45,12.589850875,56.615849,293,5,1,2,0,285,112,50,748
46,13.49591,62.690143,12,0,1,0,0,3,0,3,19
47,18.967192,63.964269,17,0,1,0,0,0,1,5,24
48,21.254209,66.047773,95,0,1,71,0,18,5,22,212
49,16.43840925,61.1213545,98,0,0,0,0,10,21,10,139
50,13.415557,57.3881655,111,2,1,0,0,22,8,12,156
51,16.715886,57.1583203333333,74,2,1,0,0,3,7,7,94
52,15.58905225,60.423136875,174,7,4,0,0,265,22,24,496
53,17.2979070833333,59.3251461666667,595,3,14,7,1,137,68,71,896
54,14.39066875,59.62487075,109,0,2,0,0,12,6,7,136
55,13.6244826,59.4685884,382,5,4,4,3,163,83,51,695
56,15.9208175,64.6821585,9,0,0,0,0,4,0,1,14
57,15.5251085,57.3067511,101,4,5,1,0,13,18,13,155
58,15.76367425,56.5748161666667,396,13,26,1,0,165,109,87,797
59,17.0336955,60.0655055,17,0,1,0,0,5,5,1,29
60,16.3933022,59.2908482,1638,13,22,9,2,428,89,160,2361
61,15.842093,58.93731075,25,0,0,1,0,209,1,29,265
62,13.372952375,58.428242,227,1,3,0,1,122,13,21,388
63,14.0279448,57.8808961,517,12,13,3,0,114,91,57,807
64,12.431369,57.3062655,140,0,2,0,0,73,14,12,241
65,13.591122,60.0908275,6,0,0,0,0,0,1,1,8
66,19.4656435,67.198665,34,0,0,151,0,2,3,2,192
67,14.899423125,60.336809125,140,3,0,1,0,40,17,31,232
68,13.8182933333333,56.8326863333333,94,2,1,0,1,26,14,11,149
69,17.3456675,58.6664325,128,0,2,0,0,80,9,20,239
70,18.661315,57.696298,260,3,5,2,0,83,9,46,408
71,13.7429415,62.164232,21,0,0,0,0,0,0,1,22
72,17.8621406666667,62.7151231666667,153,1,2,0,0,39,14,22,231
73,13.8097530833333,55.67400825,223,1,2,0,0,91,82,19,418
74,14.618906,57.46246425,62,0,0,0,0,52,24,3,141
75,23.754817,65.748327,2,0,0,32,0,0,3,0,37
76,17.0541605,61.91692925,82,1,3,0,0,9,3,3,101
77,18.6875185,66.9073215,2,0,0,12,0,3,3,7,27
78,23.0083025,65.7634915,18,1,0,56,0,4,0,0,79
79,15.008784625,56.216097125,164,3,1,1,1,329,38,81,618
80,20.592823,68.207941,60,1,0,207,0,37,20,7,332
81,14.1914965,63.802911,10,0,0,0,0,5,1,1,17
82,15.5396215,61.913626,52,1,0,0,0,3,3,3,62
83,22.2299115,65.691135,522,4,4,89,0,64,25,20,728
84,18.41001,64.6515525,19,1,0,0,0,3,4,3,30
85,11.3009169,58.4381282,71,0,1,1,0,28,171,31,303
86,16.6437,56.338615,10,0,0,0,0,0,0,0,10
87,18.779528,65.254725,1,0,1,0,0,0,0,0,2
88,13.2047113333333,60.7470671666667,41,0,0,0,0,4,2,2,49
89,14.49532575,61.23252625,24,0,0,0,0,3,1,0,28
90,19.60184875,63.71098225,64,0,1,0,0,9,3,13,90
91,16.6828192,58.4778727,339,3,8,0,0,160,34,43,587
92,19.0380985,59.752392,111,4,2,0,0,52,22,19,210
93,19.52258775,64.66367425,4,0,0,0,0,1,1,0,6
94,15.52567125,61.25994825,47,0,1,0,0,26,5,3,82
95,22.867224,67.406884,0,0,0,152,0,1,1,0,154
96,21.0645695,65.281744,229,3,3,71,0,47,9,21,383
97,16.110442,63.1616565,3,0,0,0,0,2,0,0,5
98,20.677042375,63.90647775,664,4,6,45,1,103,44,41,908
99,17.1928605,61.287574,53,0,0,0,0,10,4,6,73
100,16.5702605,60.48991,138,2,1,0,0,30,3,30,204
101,14.3815795,55.559747,84,0,2,1,0,26,3,5,121
102,20.7074715,64.745622,142,3,3,113,0,67,14,23,365
103,13.07483675,55.32996025,114,3,2,0,0,93,16,16,244
104,16.9236905,63.441999,37,1,2,0,0,1,1,1,43
105,16.42626025,65.5655105,29,0,0,0,0,2,1,1,33
106,11.033549,58.9541845,7,2,3,0,0,9,3,1,25
107,15.185727,64.2329895,3,0,0,0,0,2,2,1,8
108,17.242557,62.516543,634,29,25,21,1,487,176,33,1406
109,17.776644,59.9583985,752,6,15,3,11,435,425,90,1737
110,18.9564565,59.1866635,74,4,8,1,0,42,34,2,165
111,16.669393,57.8294575,25,1,0,0,0,5,2,1,34
112,14.8548775,56.918339,252,5,6,1,1,68,79,38,450
113,14.2689575,60.460521,3,1,1,0,0,0,0,0,5
114,14.7512865,68.606516625,2,3,18,0,0,18,4,3,48
115,9.724856875,63.4687084375,0,1,7,0,0,4,0,3,15
116,6.73181446153846,62.5395995,13,12,137,0,0,81,14,9,266
117,5.87158594444444,62.2590107777778,2,6,30,0,0,19,10,5,72
118,10.8883969848485,59.8866790606061,128,224,2085,18,9,3789,1519,617,8389
119,10.1446284761905,59.5121462380952,21,60,327,0,1,315,76,92,892
120,10.8175481666667,59.2122598333333,5,16,102,0,0,97,21,52,293
121,10.4128548125,61.0178211875,4,15,112,1,0,65,10,14,221
122,5.1585125,60.53833909375,28,37,371,14,0,481,280,98,1309
123,9.16359175,60.9286836666667,0,1,5,0,0,0,1,1,8
124,10.6299390555556,63.9711670555556,1,28,142,0,0,4,1,0,176
125,8.292863875,60.630435,1,1,14,0,0,25,6,2,49
126,8.13419820833333,58.3941322916667,4,20,168,0,0,163,124,27,506
127,11.5197590714286,60.8539586428571,9,7,78,1,1,175,36,22,329
128,7.67429683333333,61.2772843333333,0,2,9,0,0,52,11,1,75
129,11.563961,59.4495889285714,2,2,30,0,0,45,11,13,103
130,7.31633816666667,58.392349,0,0,17,0,0,78,2,9,106
131,11.97512975,60.2762093333333,2,5,18,1,0,54,0,3,83
132,12.3426132,65.8296867,0,0,1,0,0,10,0,0,11
133,23.202575,70.0481815,0,2,4,67,0,14,2,2,91
134,10.7411086666667,62.2760276666667,0,2,3,0,0,0,0,0,5
135,15.724821,68.730682875,0,0,1,0,0,5,0,0,6
136,5.08623733333333,61.38162625,0,2,10,0,0,38,6,5,61
137,8.3145834,63.2580517,0,0,3,0,0,0,0,0,3
138,7.0733789,60.5201917,0,1,9,0,0,15,18,6,49
139,7.5410824,62.97242,1,3,46,0,0,16,12,13,91
140,9.16874331818182,59.0371408636364,1,11,69,0,0,85,17,9,192
141,5.43120913333333,59.4458112,7,15,179,0,0,168,20,58,447
142,29.9015755,70.35898625,0,0,2,25,0,14,0,1,42
143,6.11065457142857,61.4420138571429,1,3,43,0,0,9,6,6,68
144,16.93245325,68.549908375,0,0,0,0,0,2,0,0,2
145,19.1753825,68.9835801666667,0,0,1,0,0,5,1,0,7
146,9.751645,59.1060115,0,0,14,0,0,30,6,4,54
147,14.513526,66.6658455,0,0,4,0,0,5,0,0,9
148,17.55668425,68.98949125,0,1,19,0,0,1,0,0,21
149,29.065419,70.7061425,0,0,0,0,0,0,0,0,0
150,12.083189875,65.026225875,0,0,3,0,0,0,0,0,3
151,16.4430341666667,68.8409783333333,0,1,3,0,0,12,1,0,17
152,6.32359827272727,58.7423489090909,3,20,104,1,0,85,150,15,378
153,13.7098238333333,67.1524376666667,4,11,72,1,0,150,16,8,262
154,5.6686701,58.7846665,2,22,261,0,1,209,50,26,571
155,7.31649,59.298271,0,0,0,0,0,0,0,1,1
156,9.70977875,62.39279575,0,0,3,0,0,5,0,2,10
157,5.23589225,62.03245925,0,0,0,0,0,2,1,0,3
158,11.9045595,61.974533,0,0,0,0,0,0,0,0,0
159,6.01170314285714,60.2320157857143,0,0,3,0,0,4,0,1,8
160,9.492466,60.2160869166667,0,2,9,0,0,3,1,1,16
161,6.7305145,58.1213525,0,1,17,0,0,4,4,1,27
162,15.6852078333333,67.2118155,0,0,1,0,0,7,1,2,11
163,12.9610503333333,67.8893833333333,1,0,8,0,0,7,4,3,23
164,11.3503723333333,64.5003548333333,0,0,6,0,0,3,0,5,14
165,10.883126,64.864978,0,0,1,0,0,0,0,0,1
166,8.6837998,59.6684197,2,1,14,0,0,16,3,2,38
167,11.390126,65.153664,0,0,0,0,0,0,0,0,0
168,8.8933055,63.9260945,0,0,1,0,0,1,0,2,4
169,11.085525875,63.432017625,4,11,45,0,0,75,21,16,172
170,10.424807375,63.184291375,23,86,515,0,2,739,92,104,1561
171,8.17989383333333,59.2197721666667,0,0,0,0,0,0,0,0,0
172,28.0535205,70.7719175,0,0,0,0,0,3,0,1,4
173,9.632684375,61.5588875,0,1,2,0,0,8,3,2,16
174,13.151603875,65.900091875,0,0,0,0,0,4,0,1,5
175,6.58664216666667,60.995027,0,1,4,0,0,25,3,5,38
176,12.5915505,64.362894,0,39,171,0,0,286,136,2,634
177,15.7944275,67.9007575,0,0,0,0,0,6,0,0,6
