"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,4,285,10,0,0,238,111,43,691
2,9.51589744444444,55.4110941111111,9,294,13,1,3,482,307,98,1207
3,9.88525016666667,57.0638338333333,8,305,8,1,1,533,135,111,1102
4,10.107444375,56.1718329375,7,581,20,8,1,1106,202,202,2127
5,9.39475316666667,56.2282926666667,1,145,6,0,1,227,22,47,449
6,12.3813014634146,55.7151783536585,236,3576,166,14,12,4161,2240,738,11143
7,8.63262825,55.73069375,2,213,9,0,0,322,54,34,634
8,15.05214325,55.23235875,1,74,3,0,0,47,0,2,127
9,11.7462085,55.279210875,4,194,5,0,6,394,34,41,678
10,10.4154805,57.4606995,0,4,1,0,0,35,16,6,62
11,8.649643,56.6895867857143,0,79,2,1,0,100,21,16,219
12,11.3490285,55.78039975,0,29,1,0,0,13,9,3,55
13,11.027705,57.263521,0,3,0,0,0,0,1,0,4
14,11.2665025,54.816726,0,24,1,0,0,39,10,1,75
15,10.9399305,56.516157,0,20,1,0,0,15,4,5,45
16,10.6567635,55.883821,0,0,0,0,0,0,0,0,0
17,8.856682,55.0631655,0,4,0,0,0,14,4,3,25
18,9.3581675,56.833725,0,1,0,0,0,12,2,11,26
19,15.1834177222222,59.2446665,901,14,11,6,1,420,281,134,1768
20,14.910717,63.131001,178,0,3,1,0,50,31,9,272
21,14.3035100714286,56.3750567142857,248,6,4,2,0,108,19,20,407
22,13.246262,61.649499,20,1,0,0,0,16,1,2,40
23,17.63062,60.6220141666667,615,7,7,0,8,233,46,72,988
24,20.732045,65.762053,23,0,2,18,0,2,2,3,50
25,13.1165099285714,55.9013320714286,3023,53,48,11,6,1490,730,1002,6363
26,12.2777641666667,58.7858365,166,3,1,0,1,63,13,15,262
27,15.65259925,62.66371075,21,0,0,0,0,1,1,0,23
28,13.190291,63.4988545,62,6,2,0,0,32,11,6,119
29,12.134823,59.6293525,32,1,0,1,0,4,0,1,39
30,17.7229565,64.201048,1,0,0,0,0,0,0,0,1
31,15.846178625,58.063031125,560,14,4,1,0,265,96,76,1016
32,11.8771330277778,57.8004644444444,3750,52,62,38,8,2858,538,461,7767
33,14.96001625,58.1864558125,255,6,2,3,0,59,30,24,379
34,12.7597134444444,58.0501567222222,797,13,8,4,2,644,87,129,1684
35,17.202483,66.3823185,4,0,0,0,0,0,0,0,4
36,18.392183,63.413379,176,4,3,0,0,26,12,35,256
37,19.197456,65.65933,3,0,1,0,0,0,1,1,6
38,12.970739,59.5412543,101,2,1,1,0,56,11,17,189
39,14.1985661111111,58.6860156666667,261,2,3,0,2,44,63,66,441
40,18.02042625,59.3589332692308,12276,191,196,87,29,7137,2483,1696,24095
41,18.4283835,60.386705,32,0,0,1,0,11,2,6,52
42,22.5946015,66.489606,7,0,0,56,0,2,1,0,66
43,23.51346,66.513206,9,0,0,46,0,2,0,1,58
44,16.1008347,59.98051575,253,6,7,1,0,152,9,34,462
45,12.589850875,56.615849,484,6,6,1,5,357,84,80,1023
46,13.49591,62.690143,16,0,0,0,1,6,1,0,24
47,18.967192,63.964269,33,1,0,0,0,3,1,1,39
48,21.254209,66.047773,153,3,2,75,0,28,9,22,292
49,16.43840925,61.1213545,259,1,4,0,0,22,27,11,324
50,13.415557,57.3881655,163,4,1,0,1,32,23,23,247
51,16.715886,57.1583203333333,52,6,1,0,0,16,4,8,87
52,15.58905225,60.423136875,369,7,6,1,0,127,45,44,599
53,17.2979070833333,59.3251461666667,746,9,10,1,2,380,88,124,1360
54,14.39066875,59.62487075,73,1,0,0,0,10,4,14,102
55,13.6244826,59.4685884,501,4,7,2,1,202,57,56,830
56,15.9208175,64.6821585,5,2,0,0,0,7,3,0,17
57,15.5251085,57.3067511,164,1,3,0,0,20,26,20,234
58,15.76367425,56.5748161666667,601,4,13,2,4,209,166,105,1104
59,17.0336955,60.0655055,23,0,0,0,0,2,0,5,30
60,16.3933022,59.2908482,1751,13,16,5,5,423,95,143,2451
61,15.842093,58.93731075,27,0,0,1,0,384,35,47,494
62,13.372952375,58.428242,262,7,3,0,0,69,11,34,386
63,14.0279448,57.8808961,499,9,9,3,2,197,104,61,884
64,12.431369,57.3062655,129,0,2,0,0,50,18,15,214
65,13.591122,60.0908275,15,0,0,0,0,2,0,0,17
66,19.4656435,67.198665,49,1,1,140,1,3,1,2,198
67,14.899423125,60.336809125,158,1,7,0,1,48,34,71,320
68,13.8182933333333,56.8326863333333,86,4,1,0,1,39,7,14,152
69,17.3456675,58.6664325,138,2,2,1,0,34,15,16,208
70,18.661315,57.696298,281,4,6,1,0,40,9,23,364
71,13.7429415,62.164232,43,0,1,0,0,15,9,5,73
72,17.8621406666667,62.7151231666667,149,0,1,0,0,39,7,17,213
73,13.8097530833333,55.67400825,296,5,9,2,0,138,126,32,608
74,14.618906,57.46246425,53,1,1,0,0,58,4,5,122
75,23.754817,65.748327,4,0,0,42,1,0,1,0,48
76,17.0541605,61.91692925,59,0,1,0,0,26,5,12,103
77,18.6875185,66.9073215,14,0,1,10,0,3,2,0,30
78,23.0083025,65.7634915,150,1,2,71,1,18,9,9,261
79,15.008784625,56.216097125,189,0,0,2,0,189,18,37,435
80,20.592823,68.207941,86,4,1,257,0,97,22,8,475
81,14.1914965,63.802911,13,0,0,0,0,8,2,1,24
82,15.5396215,61.913626,58,1,3,1,0,10,1,4,78
83,22.2299115,65.691135,571,6,11,70,2,108,26,29,823
84,18.41001,64.6515525,22,0,0,0,0,10,14,2,48
85,11.3009169,58.4381282,153,3,1,1,1,41,57,18,275
86,16.6437,56.338615,27,0,0,0,1,7,5,4,44
87,18.779528,65.254725,5,0,0,0,0,3,0,0,8
88,13.2047113333333,60.7470671666667,153,3,2,1,1,41,6,13,220
89,14.49532575,61.23252625,46,0,1,0,0,10,4,6,67
90,19.60184875,63.71098225,51,0,2,0,0,18,66,23,160
91,16.6828192,58.4778727,502,2,7,1,1,213,52,79,857
92,19.0380985,59.752392,88,7,1,2,0,66,17,14,195
93,19.52258775,64.66367425,13,0,0,1,0,1,4,0,19
94,15.52567125,61.25994825,38,1,0,0,0,49,12,3,103
95,22.867224,67.406884,49,2,0,133,0,5,10,0,199
96,21.0645695,65.281744,360,3,4,76,1,49,15,22,530
97,16.110442,63.1616565,5,0,0,0,0,0,1,0,6
98,20.677042375,63.90647775,657,8,11,74,2,131,37,54,974
99,17.1928605,61.287574,69,0,0,0,1,20,3,12,105
100,16.5702605,60.48991,129,0,2,0,0,33,6,16,186
101,14.3815795,55.559747,84,3,2,0,0,32,9,7,137
