"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,5,393,20,0,1,605,136,66,1226
2,9.51589744444444,55.4110941111111,4,298,23,3,0,358,237,69,992
3,9.88525016666667,57.0638338333333,4,291,12,1,1,267,44,68,688
4,10.107444375,56.1718329375,8,604,17,6,7,1271,118,183,2214
5,9.39475316666667,56.2282926666667,1,70,0,4,0,93,28,5,201
6,12.3813014634146,55.7151783536585,183,3401,139,8,43,6433,1316,932,12455
7,8.63262825,55.73069375,8,124,5,0,4,332,61,24,558
8,15.05214325,55.23235875,0,67,0,0,0,17,15,4,103
9,11.7462085,55.279210875,2,182,13,0,0,173,118,27,515
10,10.4154805,57.4606995,4,60,8,0,0,35,10,4,121
11,8.649643,56.6895867857143,2,43,1,0,0,50,38,17,151
12,11.3490285,55.78039975,2,13,3,0,1,18,21,4,62
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,3,32,2,0,0,35,10,8,90
15,10.9399305,56.516157,0,16,1,0,0,10,1,0,28
16,10.6567635,55.883821,0,5,6,0,0,4,1,1,17
17,8.856682,55.0631655,0,2,0,0,0,10,20,3,35
18,9.3581675,56.833725,0,6,0,0,0,19,9,1,35
19,15.1834177222222,59.2446665,754,10,11,4,0,426,84,221,1510
20,14.910717,63.131001,121,0,1,0,0,25,14,5,166
21,14.3035100714286,56.3750567142857,225,2,11,1,1,62,20,28,350
22,13.246262,61.649499,9,1,0,0,0,4,2,0,16
23,17.63062,60.6220141666667,647,8,4,2,1,150,27,76,915
24,20.732045,65.762053,10,0,0,15,0,0,1,0,26
25,13.1165099285714,55.9013320714286,2651,45,47,33,5,1707,740,1190,6418
26,12.2777641666667,58.7858365,97,4,1,0,8,43,15,12,180
27,15.65259925,62.66371075,15,1,0,0,0,2,0,2,20
28,13.190291,63.4988545,73,9,4,0,0,31,2,6,125
29,12.134823,59.6293525,10,0,0,0,0,1,1,1,13
30,17.7229565,64.201048,1,0,0,0,0,0,1,0,2
31,15.846178625,58.063031125,453,17,12,0,1,272,113,38,906
32,11.8771330277778,57.8004644444444,3399,67,83,46,5,2411,339,832,7182
33,14.96001625,58.1864558125,239,2,4,0,1,39,11,11,307
34,12.7597134444444,58.0501567222222,711,7,10,1,0,230,128,90,1177
35,17.202483,66.3823185,5,0,0,0,0,1,0,0,6
36,18.392183,63.413379,192,3,0,0,0,38,8,26,267
37,19.197456,65.65933,0,0,1,0,0,0,0,0,1
38,12.970739,59.5412543,76,0,3,0,1,24,4,5,113
39,14.1985661111111,58.6860156666667,182,4,2,2,1,44,17,33,285
40,18.02042625,59.3589332692308,12259,183,205,73,31,7136,1612,1458,22957
41,18.4283835,60.386705,24,0,1,0,0,11,1,1,38
42,22.5946015,66.489606,1,0,0,44,0,0,4,0,49
43,23.51346,66.513206,4,0,0,35,0,2,0,0,41
44,16.1008347,59.98051575,144,4,9,0,1,35,9,14,216
45,12.589850875,56.615849,412,6,12,0,1,409,45,121,1006
46,13.49591,62.690143,3,0,0,1,0,0,1,0,5
47,18.967192,63.964269,2,0,0,0,0,0,0,0,2
48,21.254209,66.047773,30,0,1,65,0,3,5,5,109
49,16.43840925,61.1213545,91,1,0,1,0,10,36,8,147
50,13.415557,57.3881655,85,1,2,0,0,40,8,14,150
51,16.715886,57.1583203333333,145,0,4,1,1,19,3,12,185
52,15.58905225,60.423136875,266,5,5,1,0,45,34,43,399
53,17.2979070833333,59.3251461666667,559,3,13,2,1,173,68,109,928
54,14.39066875,59.62487075,93,0,1,0,1,29,6,13,143
55,13.6244826,59.4685884,518,9,19,2,0,75,60,96,779
56,15.9208175,64.6821585,13,0,0,0,0,23,1,0,37
57,15.5251085,57.3067511,107,0,4,0,5,93,70,155,434
58,15.76367425,56.5748161666667,492,6,10,3,0,149,241,52,953
59,17.0336955,60.0655055,7,0,0,0,1,1,1,6,16
60,16.3933022,59.2908482,1408,20,20,5,1,378,94,137,2063
61,15.842093,58.93731075,43,0,0,0,0,11,2,4,60
62,13.372952375,58.428242,156,2,2,0,2,39,9,16,226
63,14.0279448,57.8808961,829,13,30,1,4,154,45,97,1173
64,12.431369,57.3062655,240,2,1,0,0,77,10,15,345
65,13.591122,60.0908275,21,0,0,0,0,4,0,0,25
66,19.4656435,67.198665,20,0,0,93,0,0,3,0,116
67,14.899423125,60.336809125,85,3,0,0,0,28,18,14,148
68,13.8182933333333,56.8326863333333,94,1,3,0,0,17,32,9,156
69,17.3456675,58.6664325,120,1,0,1,0,62,9,8,201
70,18.661315,57.696298,203,8,5,1,0,60,7,18,302
71,13.7429415,62.164232,32,2,1,49,0,8,6,3,101
72,17.8621406666667,62.7151231666667,143,0,2,0,0,22,6,15,188
73,13.8097530833333,55.67400825,156,11,0,2,0,79,11,17,276
74,14.618906,57.46246425,49,0,1,1,0,27,6,7,91
75,23.754817,65.748327,3,0,0,37,0,2,3,1,46
76,17.0541605,61.91692925,131,2,3,0,1,46,3,20,206
77,18.6875185,66.9073215,10,0,1,10,0,1,2,1,25
78,23.0083025,65.7634915,69,1,1,42,0,20,3,12,148
79,15.008784625,56.216097125,147,4,1,0,3,35,6,11,207
80,20.592823,68.207941,41,1,1,204,0,26,13,7,293
81,14.1914965,63.802911,12,0,0,0,0,1,0,0,13
82,15.5396215,61.913626,13,1,0,0,0,0,1,0,15
83,22.2299115,65.691135,515,1,9,81,0,99,40,27,772
84,18.41001,64.6515525,8,0,1,2,0,0,0,2,13
85,11.3009169,58.4381282,136,2,5,2,0,25,12,9,191
86,16.6437,56.338615,12,0,1,0,0,1,2,1,17
87,18.779528,65.254725,0,0,0,0,0,0,0,0,0
88,13.2047113333333,60.7470671666667,23,0,0,0,0,6,1,1,31
89,14.49532575,61.23252625,53,1,1,0,0,5,0,1,61
90,19.60184875,63.71098225,33,0,0,0,0,6,2,5,46
91,16.6828192,58.4778727,378,5,5,0,0,84,43,26,541
92,19.0380985,59.752392,83,3,2,8,0,16,8,10,130
93,19.52258775,64.66367425,2,0,0,0,0,0,1,0,3
