"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,2,253,11,0,12,270,197,34,779
2,9.51589744444444,55.4110941111111,2,230,6,0,0,335,45,54,672
3,9.88525016666667,57.0638338333333,5,292,16,0,1,377,113,82,886
4,10.107444375,56.1718329375,5,513,12,140,0,1052,212,169,2103
5,9.39475316666667,56.2282926666667,4,99,4,0,0,161,4,17,289
6,12.3813014634146,55.7151783536585,222,2870,123,15,24,3947,1743,617,9561
7,8.63262825,55.73069375,4,566,6,0,0,170,205,36,987
8,15.05214325,55.23235875,2,55,2,0,0,45,3,6,113
9,11.7462085,55.279210875,4,127,8,1,3,227,73,24,467
10,10.4154805,57.4606995,1,60,3,0,0,26,11,1,102
11,8.649643,56.6895867857143,0,41,1,0,0,66,9,5,122
12,11.3490285,55.78039975,0,20,1,0,0,25,9,6,61
13,11.027705,57.263521,0,6,0,0,0,0,0,0,6
14,11.2665025,54.816726,0,11,0,1,0,3,2,2,19
15,10.9399305,56.516157,1,8,2,0,0,7,2,10,30
16,10.6567635,55.883821,0,0,0,0,0,0,0,0,0
17,8.856682,55.0631655,1,7,0,0,0,8,18,2,36
18,9.3581675,56.833725,0,1,1,0,0,8,0,0,10
19,15.1834177222222,59.2446665,650,7,10,3,2,321,56,89,1138
20,14.910717,63.131001,136,1,2,11,0,174,61,18,403
21,14.3035100714286,56.3750567142857,298,5,8,1,1,105,61,37,516
22,13.246262,61.649499,11,0,0,0,0,5,1,2,19
23,17.63062,60.6220141666667,663,6,6,1,0,140,69,81,966
24,20.732045,65.762053,33,1,1,18,0,2,0,0,55
25,13.1165099285714,55.9013320714286,3110,42,59,14,5,1409,754,929,6322
26,12.2777641666667,58.7858365,172,0,3,0,2,53,13,25,268
27,15.65259925,62.66371075,9,0,0,0,0,2,9,3,23
28,13.190291,63.4988545,11,4,2,0,0,6,1,6,30
29,12.134823,59.6293525,29,1,0,0,0,4,0,3,37
30,17.7229565,64.201048,4,0,0,0,0,0,0,0,4
31,15.846178625,58.063031125,375,2,5,0,2,172,90,45,691
32,11.8771330277778,57.8004644444444,3163,47,55,19,12,3185,401,475,7357
33,14.96001625,58.1864558125,164,1,2,0,1,37,22,16,243
34,12.7597134444444,58.0501567222222,612,10,10,1,3,253,69,141,1099
35,17.202483,66.3823185,11,0,0,0,0,1,0,0,12
36,18.392183,63.413379,122,2,3,0,1,53,9,15,205
37,19.197456,65.65933,9,0,5,0,0,12,5,2,33
38,12.970739,59.5412543,88,1,1,14,0,35,12,22,173
39,14.1985661111111,58.6860156666667,249,1,3,1,4,81,214,153,706
40,18.02042625,59.3589332692308,11770,147,211,48,30,6427,1630,1452,21715
41,18.4283835,60.386705,39,0,1,0,0,10,6,4,60
42,22.5946015,66.489606,4,0,0,65,0,1,1,0,71
43,23.51346,66.513206,2,0,0,35,0,1,0,1,39
44,16.1008347,59.98051575,168,4,4,0,1,100,6,65,348
45,12.589850875,56.615849,272,2,3,0,0,317,32,57,683
46,13.49591,62.690143,5,0,0,0,0,11,1,0,17
47,18.967192,63.964269,26,0,0,0,0,0,0,1,27
48,21.254209,66.047773,83,2,1,67,0,12,12,16,193
49,16.43840925,61.1213545,159,1,1,0,0,9,25,11,206
50,13.415557,57.3881655,106,0,2,0,0,36,11,9,164
51,16.715886,57.1583203333333,89,1,1,0,0,10,20,3,124
52,15.58905225,60.423136875,262,2,7,0,0,287,35,26,619
53,17.2979070833333,59.3251461666667,574,7,21,2,2,177,200,62,1045
54,14.39066875,59.62487075,102,2,6,0,0,6,7,9,132
55,13.6244826,59.4685884,429,0,7,1,0,148,66,31,682
56,15.9208175,64.6821585,7,0,0,0,0,1,1,0,9
57,15.5251085,57.3067511,83,0,1,1,1,13,21,12,132
58,15.76367425,56.5748161666667,496,7,10,2,1,169,152,74,911
59,17.0336955,60.0655055,16,1,0,0,0,1,2,5,25
60,16.3933022,59.2908482,1302,14,19,10,1,481,64,96,1987
61,15.842093,58.93731075,18,1,0,0,0,22,0,0,41
62,13.372952375,58.428242,201,2,3,1,0,34,25,17,283
63,14.0279448,57.8808961,523,14,13,3,5,929,168,122,1777
64,12.431369,57.3062655,174,2,3,0,0,45,13,15,252
65,13.591122,60.0908275,8,0,0,0,0,0,0,0,8
66,19.4656435,67.198665,26,0,0,129,0,1,1,2,159
67,14.899423125,60.336809125,101,0,1,1,1,34,3,3,144
68,13.8182933333333,56.8326863333333,89,0,0,0,0,31,23,5,148
69,17.3456675,58.6664325,153,1,2,3,3,27,7,12,208
70,18.661315,57.696298,279,3,6,1,1,71,6,67,434
71,13.7429415,62.164232,18,0,0,45,0,4,2,0,69
72,17.8621406666667,62.7151231666667,103,1,0,1,0,45,20,11,181
73,13.8097530833333,55.67400825,161,3,0,0,0,94,118,24,400
74,14.618906,57.46246425,47,0,2,0,0,58,174,15,296
75,23.754817,65.748327,2,0,1,46,0,1,0,0,50
76,17.0541605,61.91692925,152,2,1,0,0,12,6,14,187
77,18.6875185,66.9073215,6,0,0,18,0,7,6,1,38
78,23.0083025,65.7634915,158,1,3,67,0,13,9,14,265
79,15.008784625,56.216097125,162,2,4,2,0,282,26,77,555
80,20.592823,68.207941,21,1,0,230,0,55,26,3,336
81,14.1914965,63.802911,10,0,0,2,0,4,2,1,19
82,15.5396215,61.913626,34,0,0,0,0,3,3,4,44
83,22.2299115,65.691135,589,7,8,89,2,65,16,23,799
84,18.41001,64.6515525,13,0,0,1,0,1,1,0,16
85,11.3009169,58.4381282,106,2,2,0,0,31,11,8,160
86,16.6437,56.338615,22,0,0,0,0,10,0,0,32
87,18.779528,65.254725,2,0,0,0,0,0,0,0,2
88,13.2047113333333,60.7470671666667,29,3,0,0,0,13,8,2,55
89,14.49532575,61.23252625,31,0,0,0,0,3,0,3,37
90,19.60184875,63.71098225,44,0,1,0,0,6,1,4,56
