"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finnish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,6,343,8,1,0,226,161,55,800
2,9.51589744444444,55.4110941111111,9,294,24,0,2,420,181,90,1020
3,9.88525016666667,57.0638338333333,7,351,22,2,0,439,127,86,1034
4,10.107444375,56.1718329375,6,649,30,11,0,1165,133,192,2186
5,9.39475316666667,56.2282926666667,7,124,28,3,0,97,19,20,298
6,12.3813014634146,55.7151783536585,251,4234,175,34,15,6940,2181,832,14662
7,8.63262825,55.73069375,7,150,15,0,0,566,214,83,1035
8,15.05214325,55.23235875,0,26,4,0,0,71,35,4,140
9,11.7462085,55.279210875,3,139,2,0,2,439,54,48,687
10,10.4154805,57.4606995,3,18,0,0,0,20,16,8,65
11,8.649643,56.6895867857143,0,91,1,0,0,186,14,80,372
12,11.3490285,55.78039975,0,54,0,0,0,15,14,9,92
13,11.027705,57.263521,0,4,0,0,0,1,0,1,6
14,11.2665025,54.816726,0,6,1,1,0,13,0,3,24
15,10.9399305,56.516157,0,8,0,0,0,10,1,0,19
16,10.6567635,55.883821,0,0,0,0,0,2,0,0,2
17,8.856682,55.0631655,1,3,1,0,0,5,9,3,22
18,9.3581675,56.833725,0,0,0,0,0,11,0,1,12
19,15.1834177222222,59.2446665,810,2,15,2,2,447,67,138,1483
20,14.910717,63.131001,145,1,3,1,0,64,40,14,268
21,14.3035100714286,56.3750567142857,440,6,2,0,1,67,17,25,558
22,13.246262,61.649499,3,0,0,0,0,0,0,0,3
23,17.63062,60.6220141666667,999,7,11,2,0,154,43,82,1298
24,20.732045,65.762053,8,0,0,9,0,1,1,0,19
25,13.1165099285714,55.9013320714286,4147,69,63,25,4,1602,1113,1310,8333
26,12.2777641666667,58.7858365,162,1,1,1,0,70,13,31,279
27,15.65259925,62.66371075,8,0,0,0,0,6,0,4,18
28,13.190291,63.4988545,42,2,5,1,0,10,9,8,77
29,12.134823,59.6293525,11,0,3,0,0,2,1,0,17
30,17.7229565,64.201048,6,4,8,0,0,0,0,0,18
31,15.846178625,58.063031125,470,4,6,1,0,216,70,37,804
32,11.8771330277778,57.8004644444444,4887,68,79,64,16,3173,735,482,9504
33,14.96001625,58.1864558125,159,5,1,1,0,26,13,8,213
34,12.7597134444444,58.0501567222222,752,7,11,0,3,365,61,157,1356
35,17.202483,66.3823185,3,0,0,0,0,0,0,0,3
36,18.392183,63.413379,255,6,7,0,1,36,18,19,342
37,19.197456,65.65933,4,0,0,0,0,2,0,1,7
38,12.970739,59.5412543,113,0,4,0,0,88,14,34,253
39,14.1985661111111,58.6860156666667,275,5,4,0,4,146,116,67,617
40,18.02042625,59.3589332692308,14611,204,196,108,39,9484,2614,1800,29056
41,18.4283835,60.386705,49,1,1,0,0,39,6,10,106
42,22.5946015,66.489606,1,0,0,28,0,1,0,0,30
43,23.51346,66.513206,7,0,0,35,0,1,0,1,44
44,16.1008347,59.98051575,241,2,4,0,0,110,15,36,408
45,12.589850875,56.615849,294,3,4,0,0,272,61,53,687
46,13.49591,62.690143,20,0,1,0,0,3,0,1,25
47,18.967192,63.964269,47,0,0,0,0,0,0,2,49
48,21.254209,66.047773,71,0,0,41,0,9,2,9,132
49,16.43840925,61.1213545,85,1,0,0,0,16,7,8,117
50,13.415557,57.3881655,158,0,1,0,0,45,11,18,233
51,16.715886,57.1583203333333,101,0,4,0,0,6,14,7,132
