"lang","date","count"
"Swedish","2016-w44",2
"Swedish","2016-w45",76
"Swedish","2016-w46",30
"Swedish","2016-w47",31
"Swedish","2016-w48",46
"Swedish","2016-w49",38
"Swedish","2016-w50",36
"Swedish","2016-w51",5
"Swedish","2016-w52",32
"Swedish","2017-w01",74
"Swedish","2017-w02",52
"Swedish","2017-w03",61
"Swedish","2017-w04",38
"Swedish","2017-w05",63
"Swedish","2017-w06",32
"Swedish","2017-w07",57
"Swedish","2017-w08",87
"Swedish","2017-w09",55
"Swedish","2017-w10",12
"Swedish","2017-w11",46
"Swedish","2017-w12",79
"Swedish","2017-w13",103
"Swedish","2017-w14",23
"Swedish","2017-w15",67
"Swedish","2017-w16",119
"Swedish","2017-w17",53
"Swedish","2017-w18",90
"Swedish","2017-w19",49
"Swedish","2017-w20",54
"Swedish","2017-w21",43
"Swedish","2017-w22",34
"Swedish","2017-w23",61
"Swedish","2017-w24",39
"Swedish","2017-w25",95
"Swedish","2017-w26",46
"Swedish","2017-w27",46
"Swedish","2017-w28",54
"Swedish","2017-w29",65
"Swedish","2017-w30",67
"Swedish","2017-w31",51
"Swedish","2017-w32",84
"Swedish","2017-w33",51
"Swedish","2017-w34",32
"Swedish","2017-w35",36
"Swedish","2017-w36",17
"Swedish","2017-w37",21
"Swedish","2017-w38",32
"Swedish","2017-w39",33
"Swedish","2017-w40",27
"Swedish","2017-w41",45
"Swedish","2017-w42",35
"Swedish","2017-w43",12
"Swedish","2017-w45",28
"Swedish","2017-w46",63
"Swedish","2017-w47",30
"Swedish","2017-w48",31
"Swedish","2017-w49",19
"Swedish","2017-w50",24
"Swedish","2017-w51",46
"Swedish","2017-w52",47
"Swedish","2018-w01",40
"Swedish","2018-w02",43
"Swedish","2018-w03",32
"Swedish","2018-w04",37
"Swedish","2018-w05",29
"Swedish","2018-w06",72
"Swedish","2018-w07",42
"Swedish","2018-w08",88
"Swedish","2018-w09",15
"Danish","2016-w44",0
"Danish","2016-w45",0
"Danish","2016-w46",0
"Danish","2016-w47",1
"Danish","2016-w48",1
"Danish","2016-w49",0
"Danish","2016-w50",0
"Danish","2016-w51",0
"Danish","2016-w52",1
"Danish","2017-w01",2
"Danish","2017-w02",0
"Danish","2017-w03",1
"Danish","2017-w04",0
"Danish","2017-w05",1
"Danish","2017-w06",0
"Danish","2017-w07",1
"Danish","2017-w08",3
"Danish","2017-w09",0
"Danish","2017-w10",0
"Danish","2017-w11",0
"Danish","2017-w12",0
"Danish","2017-w13",1
"Danish","2017-w14",0
"Danish","2017-w15",3
"Danish","2017-w16",1
"Danish","2017-w17",1
"Danish","2017-w18",1
"Danish","2017-w19",0
"Danish","2017-w20",1
"Danish","2017-w21",0
"Danish","2017-w22",1
"Danish","2017-w23",0
"Danish","2017-w24",1
"Danish","2017-w25",2
"Danish","2017-w26",1
"Danish","2017-w27",1
"Danish","2017-w28",1
"Danish","2017-w29",1
"Danish","2017-w30",2
"Danish","2017-w31",0
"Danish","2017-w32",1
"Danish","2017-w33",0
"Danish","2017-w34",0
"Danish","2017-w35",2
"Danish","2017-w36",0
"Danish","2017-w37",0
"Danish","2017-w38",0
"Danish","2017-w39",0
"Danish","2017-w40",1
"Danish","2017-w41",0
"Danish","2017-w42",0
"Danish","2017-w43",0
"Danish","2017-w45",0
"Danish","2017-w46",0
"Danish","2017-w47",0
"Danish","2017-w48",0
"Danish","2017-w49",0
"Danish","2017-w50",0
"Danish","2017-w51",0
"Danish","2017-w52",0
"Danish","2018-w01",0
"Danish","2018-w02",0
