"lang","date","count"
"Swedish","2016-w44",2
"Swedish","2016-w45",5
"Swedish","2016-w46",5
"Swedish","2016-w47",4
"Swedish","2016-w48",9
"Swedish","2016-w49",5
"Swedish","2016-w50",2
"Swedish","2016-w51",3
"Swedish","2016-w52",1
"Swedish","2017-w01",2
"Swedish","2017-w02",5
"Swedish","2017-w03",0
"Swedish","2017-w04",0
"Swedish","2017-w05",1
"Swedish","2017-w06",3
"Swedish","2017-w07",3
"Swedish","2017-w08",2
"Swedish","2017-w09",2
"Swedish","2017-w10",0
"Swedish","2017-w11",0
"Swedish","2017-w12",2
"Swedish","2017-w13",5
"Swedish","2017-w14",1
"Swedish","2017-w15",4
"Swedish","2017-w16",4
"Swedish","2017-w17",2
"Swedish","2017-w18",2
"Swedish","2017-w19",6
"Swedish","2017-w20",6
"Swedish","2017-w21",3
"Swedish","2017-w22",3
"Swedish","2017-w23",3
"Swedish","2017-w24",3
"Swedish","2017-w25",8
"Swedish","2017-w26",10
"Swedish","2017-w27",2
"Swedish","2017-w28",3
"Swedish","2017-w29",36
"Swedish","2017-w30",4
"Swedish","2017-w31",7
"Swedish","2017-w32",7
"Swedish","2017-w33",4
"Swedish","2017-w34",4
"Swedish","2017-w35",1
"Swedish","2017-w36",6
"Swedish","2017-w37",4
"Swedish","2017-w38",2
"Swedish","2017-w39",2
"Swedish","2017-w40",4
"Swedish","2017-w41",0
"Swedish","2017-w42",3
"Swedish","2017-w43",3
"Swedish","2017-w45",4
"Swedish","2017-w46",2
"Swedish","2017-w47",5
"Swedish","2017-w48",4
"Swedish","2017-w49",4
"Swedish","2017-w50",1
"Swedish","2017-w51",4
"Swedish","2017-w52",3
"Swedish","2018-w01",5
"Swedish","2018-w02",2
"Swedish","2018-w03",1
"Swedish","2018-w04",4
"Swedish","2018-w05",5
"Swedish","2018-w06",2
"Swedish","2018-w07",1
"Swedish","2018-w08",5
"Swedish","2018-w09",2
"Danish","2016-w44",38
"Danish","2016-w45",268
"Danish","2016-w46",268
"Danish","2016-w47",361
"Danish","2016-w48",301
"Danish","2016-w49",368
"Danish","2016-w50",310
"Danish","2016-w51",135
"Danish","2016-w52",129
"Danish","2017-w01",299
"Danish","2017-w02",248
"Danish","2017-w03",278
"Danish","2017-w04",257
"Danish","2017-w05",181
"Danish","2017-w06",216
"Danish","2017-w07",214
"Danish","2017-w08",233
"Danish","2017-w09",197
"Danish","2017-w10",62
"Danish","2017-w11",199
"Danish","2017-w12",201
"Danish","2017-w13",262
"Danish","2017-w14",151
"Danish","2017-w15",218
"Danish","2017-w16",246
"Danish","2017-w17",182
"Danish","2017-w18",275
"Danish","2017-w19",214
"Danish","2017-w20",230
"Danish","2017-w21",174
"Danish","2017-w22",247
"Danish","2017-w23",208
"Danish","2017-w24",192
"Danish","2017-w25",199
"Danish","2017-w26",186
"Danish","2017-w27",180
"Danish","2017-w28",206
"Danish","2017-w29",226
"Danish","2017-w30",296
"Danish","2017-w31",261
"Danish","2017-w32",333
"Danish","2017-w33",270
"Danish","2017-w34",302
"Danish","2017-w35",230
"Danish","2017-w36",226
"Danish","2017-w37",250
"Danish","2017-w38",165
"Danish","2017-w39",183
"Danish","2017-w40",161
"Danish","2017-w41",115
"Danish","2017-w42",139
"Danish","2017-w43",84
"Danish","2017-w45",149
"Danish","2017-w46",270
"Danish","2017-w47",187
"Danish","2017-w48",127
"Danish","2017-w49",146
"Danish","2017-w50",152
"Danish","2017-w51",194
"Danish","2017-w52",217
"Danish","2018-w01",189
"Danish","2018-w02",178
"Danish","2018-w03",247
"Danish","2018-w04",317
"Danish","2018-w05",187
"Danish","2018-w06",214
"Danish","2018-w07",191
"Danish","2018-w08",314
"Danish","2018-w09",57
"Norwegian","2016-w44",2
"Norwegian","2016-w45",22
"Norwegian","2016-w46",18
"Norwegian","2016-w47",15
"Norwegian","2016-w48",17
"Norwegian","2016-w49",16
"Norwegian","2016-w50",31
"Norwegian","2016-w51",4
"Norwegian","2016-w52",6
"Norwegian","2017-w01",13
"Norwegian","2017-w02",9
"Norwegian","2017-w03",13
"Norwegian","2017-w04",9
"Norwegian","2017-w05",11
"Norwegian","2017-w06",11
"Norwegian","2017-w07",16
"Norwegian","2017-w08",12
"Norwegian","2017-w09",10
"Norwegian","2017-w10",5
"Norwegian","2017-w11",10
"Norwegian","2017-w12",11
"Norwegian","2017-w13",10
"Norwegian","2017-w14",8
"Norwegian","2017-w15",7
"Norwegian","2017-w16",9
"Norwegian","2017-w17",13
"Norwegian","2017-w18",13
"Norwegian","2017-w19",6
"Norwegian","2017-w20",8
"Norwegian","2017-w21",14
"Norwegian","2017-w22",20
"Norwegian","2017-w23",14
"Norwegian","2017-w24",14
"Norwegian","2017-w25",14
"Norwegian","2017-w26",10
"Norwegian","2017-w27",6
"Norwegian","2017-w28",12
"Norwegian","2017-w29",13
"Norwegian","2017-w30",9
"Norwegian","2017-w31",10
"Norwegian","2017-w32",11
"Norwegian","2017-w33",17
"Norwegian","2017-w34",11
"Norwegian","2017-w35",10
"Norwegian","2017-w36",7
"Norwegian","2017-w37",11
"Norwegian","2017-w38",7
"Norwegian","2017-w39",3
"Norwegian","2017-w40",14
"Norwegian","2017-w41",4
"Norwegian","2017-w42",2
"Norwegian","2017-w43",6
"Norwegian","2017-w45",5
"Norwegian","2017-w46",15
"Norwegian","2017-w47",9
"Norwegian","2017-w48",8
"Norwegian","2017-w49",7
"Norwegian","2017-w50",7
"Norwegian","2017-w51",5
"Norwegian","2017-w52",11
"Norwegian","2018-w01",11
"Norwegian","2018-w02",7
"Norwegian","2018-w03",4
"Norwegian","2018-w04",8
"Norwegian","2018-w05",5
"Norwegian","2018-w06",6
"Norwegian","2018-w07",7
"Norwegian","2018-w08",10
"Norwegian","2018-w09",0
"Finnish","2016-w44",0
"Finnish","2016-w45",0
"Finnish","2016-w46",0
"Finnish","2016-w47",0
"Finnish","2016-w48",0
"Finnish","2016-w49",0
"Finnish","2016-w50",0
"Finnish","2016-w51",1
"Finnish","2016-w52",0
"Finnish","2017-w01",0
"Finnish","2017-w02",0
"Finnish","2017-w03",0
"Finnish","2017-w04",0
"Finnish","2017-w05",0
"Finnish","2017-w06",0
"Finnish","2017-w07",1
"Finnish","2017-w08",0
"Finnish","2017-w09",0
"Finnish","2017-w10",0
"Finnish","2017-w11",0
"Finnish","2017-w12",0
"Finnish","2017-w13",1
"Finnish","2017-w14",0
"Finnish","2017-w15",0
"Finnish","2017-w16",3
"Finnish","2017-w17",0
"Finnish","2017-w18",1
"Finnish","2017-w19",2
"Finnish","2017-w20",1
"Finnish","2017-w21",0
"Finnish","2017-w22",0
"Finnish","2017-w23",1
"Finnish","2017-w24",0
"Finnish","2017-w25",0
"Finnish","2017-w26",0
"Finnish","2017-w27",2
"Finnish","2017-w28",1
"Finnish","2017-w29",1
"Finnish","2017-w30",0
"Finnish","2017-w31",1
"Finnish","2017-w32",0
"Finnish","2017-w33",2
"Finnish","2017-w34",0
"Finnish","2017-w35",3
"Finnish","2017-w36",0
"Finnish","2017-w37",0
"Finnish","2017-w38",0
"Finnish","2017-w39",1
"Finnish","2017-w40",0
"Finnish","2017-w41",1
"Finnish","2017-w42",0
"Finnish","2017-w43",0
"Finnish","2017-w45",1
"Finnish","2017-w46",3
"Finnish","2017-w47",1
"Finnish","2017-w48",1
"Finnish","2017-w49",0
"Finnish","2017-w50",0
"Finnish","2017-w51",0
"Finnish","2017-w52",0
"Finnish","2018-w01",0
"Finnish","2018-w02",2
"Finnish","2018-w03",1
"Finnish","2018-w04",1
"Finnish","2018-w05",2
"Finnish","2018-w06",0
"Finnish","2018-w07",1
"Finnish","2018-w08",1
"Finnish","2018-w09",0
"Icelandic","2016-w44",0
"Icelandic","2016-w45",0
"Icelandic","2016-w46",0
"Icelandic","2016-w47",0
"Icelandic","2016-w48",1
"Icelandic","2016-w49",5
"Icelandic","2016-w50",1
"Icelandic","2016-w51",1
"Icelandic","2016-w52",0
"Icelandic","2017-w01",1
"Icelandic","2017-w02",1
"Icelandic","2017-w03",1
"Icelandic","2017-w04",0
"Icelandic","2017-w05",0
"Icelandic","2017-w06",0
"Icelandic","2017-w07",1
"Icelandic","2017-w08",0
"Icelandic","2017-w09",0
"Icelandic","2017-w10",0
"Icelandic","2017-w11",1
"Icelandic","2017-w12",0
"Icelandic","2017-w13",0
"Icelandic","2017-w14",0
"Icelandic","2017-w15",0
"Icelandic","2017-w16",0
"Icelandic","2017-w17",0
"Icelandic","2017-w18",0
