"lang","date","count"
"Swedish","2016-w44",0
"Swedish","2016-w45",0
"Swedish","2016-w46",0
"Swedish","2016-w47",0
"Swedish","2016-w48",0
"Swedish","2016-w49",0
"Swedish","2016-w50",3
"Swedish","2016-w51",0
"Swedish","2016-w52",0
"Swedish","2017-w01",0
"Swedish","2017-w02",0
"Swedish","2017-w03",0
"Swedish","2017-w04",0
"Swedish","2017-w05",0
"Swedish","2017-w06",0
"Swedish","2017-w07",0
"Swedish","2017-w08",0
"Swedish","2017-w09",0
"Swedish","2017-w10",0
"Swedish","2017-w11",0
"Swedish","2017-w12",0
"Swedish","2017-w13",1
"Swedish","2017-w14",0
"Swedish","2017-w15",0
"Swedish","2017-w16",0
"Swedish","2017-w17",1
"Swedish","2017-w18",1
"Swedish","2017-w19",0
"Swedish","2017-w20",1
"Swedish","2017-w21",1
"Swedish","2017-w22",0
"Swedish","2017-w23",1
"Swedish","2017-w24",0
"Swedish","2017-w25",3
"Swedish","2017-w26",0
"Swedish","2017-w27",0
"Swedish","2017-w28",0
"Swedish","2017-w29",2
"Swedish","2017-w30",0
"Swedish","2017-w31",1
"Swedish","2017-w32",2
"Swedish","2017-w33",2
"Swedish","2017-w34",0
"Swedish","2017-w35",2
"Swedish","2017-w36",0
"Swedish","2017-w37",0
"Swedish","2017-w38",0
"Swedish","2017-w39",0
"Swedish","2017-w40",0
"Swedish","2017-w41",1
"Swedish","2017-w42",0
"Swedish","2017-w43",0
"Swedish","2017-w45",2
"Swedish","2017-w46",1
"Swedish","2017-w47",0
"Swedish","2017-w48",1
"Swedish","2017-w49",0
"Swedish","2017-w50",0
"Swedish","2017-w51",1
"Swedish","2017-w52",1
"Swedish","2018-w01",0
"Swedish","2018-w02",0
"Swedish","2018-w03",0
"Swedish","2018-w04",0
"Swedish","2018-w05",3
"Swedish","2018-w06",1
"Swedish","2018-w07",0
"Swedish","2018-w08",0
"Swedish","2018-w09",0
"Danish","2016-w44",0
"Danish","2016-w45",3
"Danish","2016-w46",7
"Danish","2016-w47",0
"Danish","2016-w48",0
"Danish","2016-w49",0
"Danish","2016-w50",6
"Danish","2016-w51",1
"Danish","2016-w52",0
"Danish","2017-w01",4
"Danish","2017-w02",4
"Danish","2017-w03",0
"Danish","2017-w04",1
"Danish","2017-w05",5
"Danish","2017-w06",0
"Danish","2017-w07",0
"Danish","2017-w08",3
"Danish","2017-w09",1
"Danish","2017-w10",4
"Danish","2017-w11",0
"Danish","2017-w12",2
"Danish","2017-w13",2
"Danish","2017-w14",0
"Danish","2017-w15",1
"Danish","2017-w16",4
"Danish","2017-w17",0
"Danish","2017-w18",2
"Danish","2017-w19",1
"Danish","2017-w20",6
"Danish","2017-w21",2
"Danish","2017-w22",1
"Danish","2017-w23",4
"Danish","2017-w24",0
"Danish","2017-w25",3
"Danish","2017-w26",2
"Danish","2017-w27",5
"Danish","2017-w28",3
"Danish","2017-w29",1
"Danish","2017-w30",4
"Danish","2017-w31",3
"Danish","2017-w32",5
"Danish","2017-w33",8
"Danish","2017-w34",2
"Danish","2017-w35",2
"Danish","2017-w36",2
"Danish","2017-w37",7
"Danish","2017-w38",0
"Danish","2017-w39",0
"Danish","2017-w40",4
"Danish","2017-w41",5
"Danish","2017-w42",2
"Danish","2017-w43",0
"Danish","2017-w45",4
"Danish","2017-w46",1
"Danish","2017-w47",2
"Danish","2017-w48",4
"Danish","2017-w49",2
"Danish","2017-w50",1
"Danish","2017-w51",1
"Danish","2017-w52",4
"Danish","2018-w01",0
"Danish","2018-w02",1
"Danish","2018-w03",2
"Danish","2018-w04",1
"Danish","2018-w05",0
"Danish","2018-w06",1
"Danish","2018-w07",0
"Danish","2018-w08",0
"Danish","2018-w09",0
"Norwegian","2016-w44",5
"Norwegian","2016-w45",35
"Norwegian","2016-w46",29
"Norwegian","2016-w47",12
"Norwegian","2016-w48",25
"Norwegian","2016-w49",26
"Norwegian","2016-w50",26
"Norwegian","2016-w51",8
"Norwegian","2016-w52",9
"Norwegian","2017-w01",11
"Norwegian","2017-w02",6
"Norwegian","2017-w03",12
"Norwegian","2017-w04",6
"Norwegian","2017-w05",21
"Norwegian","2017-w06",10
"Norwegian","2017-w07",15
"Norwegian","2017-w08",7
"Norwegian","2017-w09",11
"Norwegian","2017-w10",29
"Norwegian","2017-w11",10
"Norwegian","2017-w12",26
"Norwegian","2017-w13",21
"Norwegian","2017-w14",13
"Norwegian","2017-w15",5
"Norwegian","2017-w16",28
"Norwegian","2017-w17",7
"Norwegian","2017-w18",27
"Norwegian","2017-w19",13
"Norwegian","2017-w20",31
"Norwegian","2017-w21",18
"Norwegian","2017-w22",12
"Norwegian","2017-w23",15
"Norwegian","2017-w24",10
"Norwegian","2017-w25",14
"Norwegian","2017-w26",29
"Norwegian","2017-w27",28
"Norwegian","2017-w28",24
"Norwegian","2017-w29",21
"Norwegian","2017-w30",13
"Norwegian","2017-w31",28
"Norwegian","2017-w32",25
"Norwegian","2017-w33",46
"Norwegian","2017-w34",14
"Norwegian","2017-w35",35
"Norwegian","2017-w36",31
"Norwegian","2017-w37",32
"Norwegian","2017-w38",53
"Norwegian","2017-w39",11
"Norwegian","2017-w40",25
"Norwegian","2017-w41",22
"Norwegian","2017-w42",17
"Norwegian","2017-w43",8
"Norwegian","2017-w45",8
"Norwegian","2017-w46",12
"Norwegian","2017-w47",15
"Norwegian","2017-w48",26
"Norwegian","2017-w49",10
"Norwegian","2017-w50",16
"Norwegian","2017-w51",12
"Norwegian","2017-w52",24
"Norwegian","2018-w01",24
"Norwegian","2018-w02",8
