"lang","date","count"
"Swedish","2016-w44",0
"Swedish","2016-w45",0
"Swedish","2016-w46",1
"Swedish","2016-w47",0
"Swedish","2016-w48",1
"Swedish","2016-w49",0
"Swedish","2016-w50",0
"Swedish","2016-w51",1
"Swedish","2016-w52",0
"Swedish","2017-w01",1
"Swedish","2017-w02",0
"Swedish","2017-w03",0
"Swedish","2017-w04",0
"Swedish","2017-w05",0
"Swedish","2017-w06",1
"Swedish","2017-w07",0
"Swedish","2017-w08",0
"Swedish","2017-w09",0
"Swedish","2017-w10",3
"Swedish","2017-w11",2
"Swedish","2017-w12",0
"Swedish","2017-w13",1
"Swedish","2017-w14",0
"Swedish","2017-w15",1
"Swedish","2017-w16",0
"Swedish","2017-w17",2
"Swedish","2017-w18",0
"Swedish","2017-w19",0
"Swedish","2017-w20",0
"Swedish","2017-w21",0
"Swedish","2017-w22",0
"Swedish","2017-w23",0
"Swedish","2017-w24",1
"Swedish","2017-w25",1
"Swedish","2017-w26",2
"Swedish","2017-w27",5
"Swedish","2017-w28",3
"Swedish","2017-w29",3
"Swedish","2017-w30",4
"Swedish","2017-w31",8
"Swedish","2017-w32",2
"Swedish","2017-w33",2
"Swedish","2017-w34",0
"Swedish","2017-w35",2
"Swedish","2017-w36",1
"Swedish","2017-w37",1
"Swedish","2017-w38",0
"Swedish","2017-w39",0
"Swedish","2017-w40",4
"Swedish","2017-w41",1
"Swedish","2017-w42",1
"Swedish","2017-w43",0
"Swedish","2017-w45",4
"Swedish","2017-w46",1
"Swedish","2017-w47",1
"Swedish","2017-w48",1
"Swedish","2017-w49",1
"Swedish","2017-w50",2
"Swedish","2017-w51",0
"Swedish","2017-w52",1
"Swedish","2018-w01",5
"Swedish","2018-w02",3
"Swedish","2018-w03",3
"Swedish","2018-w04",1
"Swedish","2018-w05",1
"Swedish","2018-w06",0
"Swedish","2018-w07",4
"Swedish","2018-w08",0
"Swedish","2018-w09",2
"Danish","2016-w44",0
"Danish","2016-w45",1
"Danish","2016-w46",2
"Danish","2016-w47",1
"Danish","2016-w48",2
"Danish","2016-w49",2
"Danish","2016-w50",9
"Danish","2016-w51",4
"Danish","2016-w52",0
"Danish","2017-w01",1
"Danish","2017-w02",1
"Danish","2017-w03",1
"Danish","2017-w04",1
"Danish","2017-w05",1
"Danish","2017-w06",1
"Danish","2017-w07",0
"Danish","2017-w08",1
"Danish","2017-w09",0
"Danish","2017-w10",2
"Danish","2017-w11",0
"Danish","2017-w12",3
"Danish","2017-w13",2
"Danish","2017-w14",0
"Danish","2017-w15",1
"Danish","2017-w16",1
"Danish","2017-w17",1
"Danish","2017-w18",0
"Danish","2017-w19",1
"Danish","2017-w20",2
"Danish","2017-w21",0
"Danish","2017-w22",1
"Danish","2017-w23",1
"Danish","2017-w24",1
"Danish","2017-w25",2
"Danish","2017-w26",3
"Danish","2017-w27",5
"Danish","2017-w28",6
"Danish","2017-w29",3
"Danish","2017-w30",8
"Danish","2017-w31",7
"Danish","2017-w32",6
"Danish","2017-w33",1
"Danish","2017-w34",7
"Danish","2017-w35",8
"Danish","2017-w36",1
"Danish","2017-w37",3
"Danish","2017-w38",3
"Danish","2017-w39",6
"Danish","2017-w40",0
"Danish","2017-w41",2
"Danish","2017-w42",4
"Danish","2017-w43",1
"Danish","2017-w45",2
"Danish","2017-w46",0
"Danish","2017-w47",2
"Danish","2017-w48",1
"Danish","2017-w49",2
"Danish","2017-w50",3
"Danish","2017-w51",3
"Danish","2017-w52",1
"Danish","2018-w01",3
"Danish","2018-w02",9
"Danish","2018-w03",4
"Danish","2018-w04",2
"Danish","2018-w05",9
"Danish","2018-w06",3
"Danish","2018-w07",0
"Danish","2018-w08",2
"Danish","2018-w09",0
"Norwegian","2016-w44",1
"Norwegian","2016-w45",3
"Norwegian","2016-w46",6
"Norwegian","2016-w47",3
"Norwegian","2016-w48",8
"Norwegian","2016-w49",11
"Norwegian","2016-w50",40
"Norwegian","2016-w51",12
"Norwegian","2016-w52",4
"Norwegian","2017-w01",11
"Norwegian","2017-w02",7
"Norwegian","2017-w03",6
"Norwegian","2017-w04",2
"Norwegian","2017-w05",29
"Norwegian","2017-w06",11
"Norwegian","2017-w07",5
"Norwegian","2017-w08",16
"Norwegian","2017-w09",20
"Norwegian","2017-w10",4
"Norwegian","2017-w11",12
"Norwegian","2017-w12",19
"Norwegian","2017-w13",26
"Norwegian","2017-w14",1
"Norwegian","2017-w15",13
"Norwegian","2017-w16",9
"Norwegian","2017-w17",8
"Norwegian","2017-w18",5
"Norwegian","2017-w19",9
"Norwegian","2017-w20",5
"Norwegian","2017-w21",6
"Norwegian","2017-w22",17
"Norwegian","2017-w23",13
"Norwegian","2017-w24",8
"Norwegian","2017-w25",18
"Norwegian","2017-w26",28
"Norwegian","2017-w27",30
"Norwegian","2017-w28",38
"Norwegian","2017-w29",41
"Norwegian","2017-w30",39
"Norwegian","2017-w31",33
"Norwegian","2017-w32",19
"Norwegian","2017-w33",16
"Norwegian","2017-w34",20
"Norwegian","2017-w35",52
"Norwegian","2017-w36",28
"Norwegian","2017-w37",18
"Norwegian","2017-w38",13
"Norwegian","2017-w39",14
"Norwegian","2017-w40",6
"Norwegian","2017-w41",15
"Norwegian","2017-w42",16
"Norwegian","2017-w43",5
"Norwegian","2017-w45",5
"Norwegian","2017-w46",7
"Norwegian","2017-w47",9
"Norwegian","2017-w48",14
"Norwegian","2017-w49",16
"Norwegian","2017-w50",18
"Norwegian","2017-w51",12
"Norwegian","2017-w52",20
"Norwegian","2018-w01",36
"Norwegian","2018-w02",37
