"lang","date","count"
"Swedish","2016-w44",1
"Swedish","2016-w45",6
"Swedish","2016-w46",7
"Swedish","2016-w47",1
"Swedish","2016-w48",9
"Swedish","2016-w49",3
"Swedish","2016-w50",6
"Swedish","2016-w51",0
"Swedish","2016-w52",1
"Swedish","2017-w01",3
"Swedish","2017-w02",1
"Swedish","2017-w03",7
"Swedish","2017-w04",8
"Swedish","2017-w05",1
"Swedish","2017-w06",4
"Swedish","2017-w07",2
"Swedish","2017-w08",3
"Swedish","2017-w09",1
"Swedish","2017-w10",0
"Swedish","2017-w11",4
"Swedish","2017-w12",2
"Swedish","2017-w13",1
"Swedish","2017-w14",3
"Swedish","2017-w15",3
"Swedish","2017-w16",1
"Swedish","2017-w17",3
"Swedish","2017-w18",1
"Swedish","2017-w19",2
"Swedish","2017-w20",2
"Swedish","2017-w21",0
"Swedish","2017-w22",1
"Swedish","2017-w23",1
"Swedish","2017-w24",0
"Swedish","2017-w25",2
"Swedish","2017-w26",2
"Swedish","2017-w27",2
"Swedish","2017-w28",6
"Swedish","2017-w29",4
"Swedish","2017-w30",4
"Swedish","2017-w31",1
"Swedish","2017-w32",1
"Swedish","2017-w33",3
"Swedish","2017-w34",3
"Swedish","2017-w35",0
"Swedish","2017-w36",1
"Swedish","2017-w37",0
"Swedish","2017-w38",1
"Swedish","2017-w39",1
"Swedish","2017-w40",1
"Swedish","2017-w41",1
"Swedish","2017-w42",1
"Swedish","2017-w43",2
"Swedish","2017-w45",2
"Swedish","2017-w46",4
"Swedish","2017-w47",0
"Swedish","2017-w48",0
"Swedish","2017-w49",1
"Swedish","2017-w50",1
"Swedish","2017-w51",2
"Swedish","2017-w52",0
"Swedish","2018-w01",0
"Swedish","2018-w02",1
"Swedish","2018-w03",1
"Swedish","2018-w04",2
"Swedish","2018-w05",3
"Swedish","2018-w06",3
"Swedish","2018-w07",3
"Swedish","2018-w08",3
"Swedish","2018-w09",0
"Danish","2016-w44",2
"Danish","2016-w45",4
"Danish","2016-w46",5
"Danish","2016-w47",9
"Danish","2016-w48",5
"Danish","2016-w49",8
"Danish","2016-w50",6
"Danish","2016-w51",0
"Danish","2016-w52",0
"Danish","2017-w01",0
"Danish","2017-w02",3
"Danish","2017-w03",10
"Danish","2017-w04",3
"Danish","2017-w05",1
"Danish","2017-w06",1
"Danish","2017-w07",2
"Danish","2017-w08",0
"Danish","2017-w09",2
"Danish","2017-w10",0
"Danish","2017-w11",0
"Danish","2017-w12",3
"Danish","2017-w13",1
"Danish","2017-w14",0
"Danish","2017-w15",2
"Danish","2017-w16",1
"Danish","2017-w17",2
"Danish","2017-w18",0
"Danish","2017-w19",0
"Danish","2017-w20",0
"Danish","2017-w21",1
"Danish","2017-w22",0
"Danish","2017-w23",0
"Danish","2017-w24",0
"Danish","2017-w25",1
"Danish","2017-w26",0
"Danish","2017-w27",2
"Danish","2017-w28",1
"Danish","2017-w29",1
"Danish","2017-w30",0
"Danish","2017-w31",0
"Danish","2017-w32",0
"Danish","2017-w33",1
"Danish","2017-w34",0
"Danish","2017-w35",1
"Danish","2017-w36",1
"Danish","2017-w37",0
"Danish","2017-w38",0
"Danish","2017-w39",0
"Danish","2017-w40",0
"Danish","2017-w41",0
"Danish","2017-w42",2
"Danish","2017-w43",0
"Danish","2017-w45",0
"Danish","2017-w46",0
"Danish","2017-w47",0
"Danish","2017-w48",1
"Danish","2017-w49",0
"Danish","2017-w50",0
"Danish","2017-w51",0
"Danish","2017-w52",1
"Danish","2018-w01",1
"Danish","2018-w02",0
"Danish","2018-w03",0
"Danish","2018-w04",5
"Danish","2018-w05",1
"Danish","2018-w06",1
"Danish","2018-w07",3
"Danish","2018-w08",1
"Danish","2018-w09",0
"Norwegian","2016-w44",0
"Norwegian","2016-w45",2
"Norwegian","2016-w46",3
"Norwegian","2016-w47",6
"Norwegian","2016-w48",3
"Norwegian","2016-w49",2
"Norwegian","2016-w50",5
"Norwegian","2016-w51",0
"Norwegian","2016-w52",0
"Norwegian","2017-w01",0
"Norwegian","2017-w02",0
"Norwegian","2017-w03",3
"Norwegian","2017-w04",3
"Norwegian","2017-w05",2
"Norwegian","2017-w06",1
"Norwegian","2017-w07",1
"Norwegian","2017-w08",2
"Norwegian","2017-w09",0
"Norwegian","2017-w10",0
"Norwegian","2017-w11",0
"Norwegian","2017-w12",1
"Norwegian","2017-w13",2
"Norwegian","2017-w14",3
"Norwegian","2017-w15",0
"Norwegian","2017-w16",1
"Norwegian","2017-w17",0
"Norwegian","2017-w18",0
"Norwegian","2017-w19",2
"Norwegian","2017-w20",0
"Norwegian","2017-w21",0
"Norwegian","2017-w22",0
"Norwegian","2017-w23",1
"Norwegian","2017-w24",0
"Norwegian","2017-w25",1
"Norwegian","2017-w26",1
"Norwegian","2017-w27",0
"Norwegian","2017-w28",0
"Norwegian","2017-w29",0
"Norwegian","2017-w30",0
"Norwegian","2017-w31",0
"Norwegian","2017-w32",0
"Norwegian","2017-w33",2
"Norwegian","2017-w34",1
"Norwegian","2017-w35",0
"Norwegian","2017-w36",1
"Norwegian","2017-w37",0
"Norwegian","2017-w38",1
"Norwegian","2017-w39",1
"Norwegian","2017-w40",1
"Norwegian","2017-w41",0
"Norwegian","2017-w42",0
"Norwegian","2017-w43",0
"Norwegian","2017-w45",0
"Norwegian","2017-w46",2
"Norwegian","2017-w47",0
"Norwegian","2017-w48",2
"Norwegian","2017-w49",0
"Norwegian","2017-w50",0
"Norwegian","2017-w51",0
"Norwegian","2017-w52",0
"Norwegian","2018-w01",0
"Norwegian","2018-w02",0
"Norwegian","2018-w03",1
"Norwegian","2018-w04",3
"Norwegian","2018-w05",3
"Norwegian","2018-w06",1
"Norwegian","2018-w07",1
"Norwegian","2018-w08",0
"Norwegian","2018-w09",0
"Finnish","2016-w44",48
"Finnish","2016-w45",420
"Finnish","2016-w46",431
"Finnish","2016-w47",584
"Finnish","2016-w48",414
"Finnish","2016-w49",458
"Finnish","2016-w50",346
"Finnish","2016-w51",187
"Finnish","2016-w52",317
"Finnish","2017-w01",540
"Finnish","2017-w02",530
"Finnish","2017-w03",491
"Finnish","2017-w04",399
"Finnish","2017-w05",429
"Finnish","2017-w06",450
"Finnish","2017-w07",427
"Finnish","2017-w08",408
"Finnish","2017-w09",247
"Finnish","2017-w10",155
"Finnish","2017-w11",345
"Finnish","2017-w12",424
"Finnish","2017-w13",320
"Finnish","2017-w14",333
"Finnish","2017-w15",312
"Finnish","2017-w16",297
"Finnish","2017-w17",329
"Finnish","2017-w18",379
"Finnish","2017-w19",370
"Finnish","2017-w20",337
"Finnish","2017-w21",365
"Finnish","2017-w22",372
"Finnish","2017-w23",420
"Finnish","2017-w24",443
"Finnish","2017-w25",420
"Finnish","2017-w26",583
"Finnish","2017-w27",441
"Finnish","2017-w28",390
"Finnish","2017-w29",352
"Finnish","2017-w30",529
"Finnish","2017-w31",384
"Finnish","2017-w32",381
"Finnish","2017-w33",408
"Finnish","2017-w34",492
"Finnish","2017-w35",382
"Finnish","2017-w36",322
"Finnish","2017-w37",391
"Finnish","2017-w38",280
"Finnish","2017-w39",364
"Finnish","2017-w40",344
"Finnish","2017-w41",298
"Finnish","2017-w42",213
"Finnish","2017-w43",160
"Finnish","2017-w45",281
"Finnish","2017-w46",337
"Finnish","2017-w47",330
"Finnish","2017-w48",271
"Finnish","2017-w49",304
"Finnish","2017-w50",325
"Finnish","2017-w51",328
"Finnish","2017-w52",648
"Finnish","2018-w01",395
"Finnish","2018-w02",353
"Finnish","2018-w03",404
"Finnish","2018-w04",301
"Finnish","2018-w05",355
"Finnish","2018-w06",386
"Finnish","2018-w07",350
"Finnish","2018-w08",286
"Finnish","2018-w09",24
"Icelandic","2016-w44",0
"Icelandic","2016-w45",1
"Icelandic","2016-w46",0
"Icelandic","2016-w47",0
"Icelandic","2016-w48",0
"Icelandic","2016-w49",1
"Icelandic","2016-w50",0
"Icelandic","2016-w51",0
"Icelandic","2016-w52",0
"Icelandic","2017-w01",0
"Icelandic","2017-w02",1
"Icelandic","2017-w03",0
"Icelandic","2017-w04",1
"Icelandic","2017-w05",0
"Icelandic","2017-w06",1
"Icelandic","2017-w07",0
"Icelandic","2017-w08",0
"Icelandic","2017-w09",0
"Icelandic","2017-w10",0
"Icelandic","2017-w11",0
"Icelandic","2017-w12",0
"Icelandic","2017-w13",1
"Icelandic","2017-w14",0
"Icelandic","2017-w15",0
"Icelandic","2017-w16",0
"Icelandic","2017-w17",1
"Icelandic","2017-w18",1
"Icelandic","2017-w19",1
"Icelandic","2017-w20",0
"Icelandic","2017-w21",0
"Icelandic","2017-w22",0
"Icelandic","2017-w23",0
"Icelandic","2017-w24",0
"Icelandic","2017-w25",0
"Icelandic","2017-w26",0
"Icelandic","2017-w27",1
"Icelandic","2017-w28",0
"Icelandic","2017-w29",0
"Icelandic","2017-w30",1
"Icelandic","2017-w31",0
"Icelandic","2017-w32",0
"Icelandic","2017-w33",0
"Icelandic","2017-w34",0
"Icelandic","2017-w35",2
"Icelandic","2017-w36",0
