"lang","date","count"
"Swedish","2016-w44",31
"Swedish","2016-w45",324
"Swedish","2016-w46",271
"Swedish","2016-w47",163
"Swedish","2016-w48",152
"Swedish","2016-w49",201
"Swedish","2016-w50",129
"Swedish","2016-w51",52
"Swedish","2016-w52",227
"Swedish","2017-w01",180
"Swedish","2017-w02",100
"Swedish","2017-w03",137
"Swedish","2017-w04",113
"Swedish","2017-w05",117
"Swedish","2017-w06",95
"Swedish","2017-w07",75
"Swedish","2017-w08",163
"Swedish","2017-w09",82
"Swedish","2017-w10",47
"Swedish","2017-w11",106
"Swedish","2017-w12",121
"Swedish","2017-w13",40
"Swedish","2017-w14",48
"Swedish","2017-w15",249
"Swedish","2017-w16",63
"Swedish","2017-w17",136
"Swedish","2017-w18",162
"Swedish","2017-w19",152
"Swedish","2017-w20",153
"Swedish","2017-w21",116
"Swedish","2017-w22",86
"Swedish","2017-w23",218
"Swedish","2017-w24",177
"Swedish","2017-w25",437
"Swedish","2017-w26",271
"Swedish","2017-w27",242
"Swedish","2017-w28",318
"Swedish","2017-w29",395
"Swedish","2017-w30",482
"Swedish","2017-w31",353
"Swedish","2017-w32",272
"Swedish","2017-w33",162
"Swedish","2017-w34",122
"Swedish","2017-w35",101
"Swedish","2017-w36",108
"Swedish","2017-w37",96
"Swedish","2017-w38",172
"Swedish","2017-w39",111
"Swedish","2017-w40",170
"Swedish","2017-w41",81
"Swedish","2017-w42",141
"Swedish","2017-w43",62
"Swedish","2017-w45",74
"Swedish","2017-w46",101
"Swedish","2017-w47",76
"Swedish","2017-w48",106
"Swedish","2017-w49",83
"Swedish","2017-w50",71
"Swedish","2017-w51",153
"Swedish","2017-w52",174
"Swedish","2018-w01",65
"Swedish","2018-w02",41
"Swedish","2018-w03",61
"Swedish","2018-w04",67
"Swedish","2018-w05",70
"Swedish","2018-w06",60
"Swedish","2018-w07",75
"Swedish","2018-w08",49
"Swedish","2018-w09",6
"Danish","2016-w44",0
"Danish","2016-w45",6
"Danish","2016-w46",2
"Danish","2016-w47",2
"Danish","2016-w48",3
"Danish","2016-w49",0
"Danish","2016-w50",2
"Danish","2016-w51",0
"Danish","2016-w52",2
"Danish","2017-w01",1
"Danish","2017-w02",3
"Danish","2017-w03",0
"Danish","2017-w04",3
"Danish","2017-w05",2
"Danish","2017-w06",5
"Danish","2017-w07",2
"Danish","2017-w08",2
"Danish","2017-w09",0
"Danish","2017-w10",1
"Danish","2017-w11",0
"Danish","2017-w12",3
"Danish","2017-w13",1
"Danish","2017-w14",0
"Danish","2017-w15",4
"Danish","2017-w16",0
"Danish","2017-w17",2
"Danish","2017-w18",2
"Danish","2017-w19",0
"Danish","2017-w20",2
"Danish","2017-w21",5
"Danish","2017-w22",2
"Danish","2017-w23",7
"Danish","2017-w24",1
"Danish","2017-w25",11
"Danish","2017-w26",3
"Danish","2017-w27",6
"Danish","2017-w28",5
"Danish","2017-w29",19
"Danish","2017-w30",20
"Danish","2017-w31",6
"Danish","2017-w32",1
"Danish","2017-w33",2
"Danish","2017-w34",5
"Danish","2017-w35",2
"Danish","2017-w36",2
"Danish","2017-w37",6
"Danish","2017-w38",1
"Danish","2017-w39",1
"Danish","2017-w40",4
"Danish","2017-w41",1
"Danish","2017-w42",2
"Danish","2017-w43",0
"Danish","2017-w45",0
"Danish","2017-w46",2
"Danish","2017-w47",1
"Danish","2017-w48",2
"Danish","2017-w49",1
"Danish","2017-w50",0
"Danish","2017-w51",3
"Danish","2017-w52",0
"Danish","2018-w01",0
"Danish","2018-w02",1
"Danish","2018-w03",0
"Danish","2018-w04",1
"Danish","2018-w05",0
"Danish","2018-w06",1
"Danish","2018-w07",2
"Danish","2018-w08",0
"Danish","2018-w09",0
"Norwegian","2016-w44",1
"Norwegian","2016-w45",4
"Norwegian","2016-w46",3
"Norwegian","2016-w47",3
"Norwegian","2016-w48",1
"Norwegian","2016-w49",5
"Norwegian","2016-w50",0
"Norwegian","2016-w51",2
"Norwegian","2016-w52",1
"Norwegian","2017-w01",3
"Norwegian","2017-w02",13
"Norwegian","2017-w03",3
"Norwegian","2017-w04",3
"Norwegian","2017-w05",0
"Norwegian","2017-w06",0
"Norwegian","2017-w07",3
"Norwegian","2017-w08",3
"Norwegian","2017-w09",3
"Norwegian","2017-w10",0
"Norwegian","2017-w11",6
"Norwegian","2017-w12",2
"Norwegian","2017-w13",4
"Norwegian","2017-w14",2
"Norwegian","2017-w15",7
"Norwegian","2017-w16",1
"Norwegian","2017-w17",5
"Norwegian","2017-w18",7
"Norwegian","2017-w19",2
"Norwegian","2017-w20",2
"Norwegian","2017-w21",4
"Norwegian","2017-w22",1
"Norwegian","2017-w23",7
"Norwegian","2017-w24",13
"Norwegian","2017-w25",10
"Norwegian","2017-w26",4
"Norwegian","2017-w27",3
"Norwegian","2017-w28",18
"Norwegian","2017-w29",21
"Norwegian","2017-w30",18
"Norwegian","2017-w31",17
"Norwegian","2017-w32",11
"Norwegian","2017-w33",12
"Norwegian","2017-w34",12
"Norwegian","2017-w35",1
