"lang","date","count"
"Swedish","2016-11-06",64
"Swedish","2016-11-07",57
"Swedish","2016-11-08",41
"Swedish","2016-11-09",75
"Swedish","2016-11-10",43
"Swedish","2016-11-11",76
"Swedish","2016-11-12",71
"Swedish","2016-11-13",50
"Swedish","2016-11-14",22
"Swedish","2016-11-15",33
"Swedish","2016-11-16",57
"Swedish","2016-11-17",58
"Swedish","2016-11-18",109
"Swedish","2016-11-19",75
"Swedish","2016-11-20",70
"Swedish","2016-11-21",39
"Swedish","2016-11-22",62
"Swedish","2016-11-23",31
"Swedish","2016-11-24",50
"Swedish","2016-11-25",48
"Swedish","2016-11-26",34
"Swedish","2016-11-27",34
"Swedish","2016-11-28",41
"Swedish","2016-11-29",65
"Swedish","2016-11-30",78
"Swedish","2016-12-01",37
"Swedish","2016-12-02",74
"Swedish","2016-12-03",90
"Swedish","2016-12-04",68
"Swedish","2016-12-05",39
"Swedish","2016-12-06",65
"Swedish","2016-12-07",30
"Swedish","2016-12-08",44
"Swedish","2016-12-09",49
"Swedish","2016-12-10",55
"Swedish","2016-12-11",51
"Swedish","2016-12-12",72
"Swedish","2016-12-13",48
"Swedish","2016-12-14",51
"Swedish","2016-12-15",58
"Swedish","2016-12-16",60
"Swedish","2016-12-17",61
"Swedish","2016-12-18",46
"Swedish","2016-12-19",50
"Swedish","2016-12-20",43
"Swedish","2016-12-21",69
"Swedish","2016-12-28",41
"Swedish","2016-12-29",40
"Swedish","2016-12-30",71
"Swedish","2016-12-31",57
"Swedish","2017-01-01",48
"Swedish","2017-01-02",62
"Swedish","2017-01-03",40
"Swedish","2017-01-04",74
"Swedish","2017-01-05",122
"Swedish","2017-01-06",83
"Swedish","2017-01-07",44
"Swedish","2017-01-08",48
"Swedish","2017-01-09",55
"Swedish","2017-01-10",19
"Swedish","2017-01-11",35
"Swedish","2017-01-12",41
"Swedish","2017-01-13",54
"Swedish","2017-01-14",47
"Swedish","2017-01-15",47
"Swedish","2017-01-16",71
"Swedish","2017-01-17",39
"Swedish","2017-01-18",31
"Swedish","2017-01-19",32
"Swedish","2017-01-20",34
"Swedish","2017-01-21",37
"Swedish","2017-01-22",44
"Swedish","2017-01-23",33
