"lang","date","count"
"Swedish","2016-11-06",8
"Swedish","2016-11-07",6
"Swedish","2016-11-08",11
"Swedish","2016-11-09",6
"Swedish","2016-11-10",1
"Swedish","2016-11-11",6
"Swedish","2016-11-12",8
"Swedish","2016-11-13",0
"Swedish","2016-11-14",4
"Swedish","2016-11-15",6
"Swedish","2016-11-16",6
"Swedish","2016-11-17",3
"Swedish","2016-11-18",10
"Swedish","2016-11-19",12
"Swedish","2016-11-20",3
"Swedish","2016-11-21",5
"Swedish","2016-11-22",2
"Swedish","2016-11-23",0
"Swedish","2016-11-24",12
"Swedish","2016-11-25",1
"Swedish","2016-11-26",10
"Swedish","2016-11-27",10
"Swedish","2016-11-28",6
"Swedish","2016-11-29",8
"Swedish","2016-11-30",13
"Swedish","2016-12-01",14
"Swedish","2016-12-02",17
"Swedish","2016-12-03",20
"Swedish","2016-12-04",15
"Swedish","2016-12-05",18
"Swedish","2016-12-06",12
"Swedish","2016-12-07",10
"Swedish","2016-12-08",8
"Swedish","2016-12-09",6
"Swedish","2016-12-10",20
"Swedish","2016-12-11",19
"Swedish","2016-12-12",9
"Swedish","2016-12-13",6
"Swedish","2016-12-14",6
"Swedish","2016-12-15",14
"Swedish","2016-12-16",12
"Swedish","2016-12-17",7
"Swedish","2016-12-18",5
"Swedish","2016-12-19",9
"Swedish","2016-12-20",6
"Swedish","2016-12-21",11
"Swedish","2016-12-28",56
"Swedish","2016-12-29",42
"Swedish","2016-12-30",40
"Swedish","2016-12-31",69
"Swedish","2017-01-01",48
"Swedish","2017-01-02",30
"Swedish","2017-01-03",29
"Swedish","2017-01-04",39
"Swedish","2017-01-05",48
"Swedish","2017-01-06",37
"Swedish","2017-01-07",26
"Swedish","2017-01-08",116
"Swedish","2017-01-09",175
"Swedish","2017-01-10",119
"Swedish","2017-01-11",6
"Swedish","2017-01-12",10
"Swedish","2017-01-13",12
"Swedish","2017-01-14",17
"Swedish","2017-01-15",15
"Swedish","2017-01-16",22
"Swedish","2017-01-17",8
"Swedish","2017-01-18",11
"Swedish","2017-01-19",16
"Swedish","2017-01-20",17
"Swedish","2017-01-21",21
"Swedish","2017-01-22",12
"Swedish","2017-01-23",10
"Swedish","2017-01-24",12
"Swedish","2017-01-25",3
"Swedish","2017-01-26",17
"Swedish","2017-01-27",38
"Swedish","2017-01-28",40
"Swedish","2017-01-29",28
"Swedish","2017-01-30",19
"Swedish","2017-01-31",12
"Swedish","2017-02-01",14
"Swedish","2017-02-02",9
"Swedish","2017-02-03",13
"Swedish","2017-02-04",10
"Swedish","2017-02-05",6
"Swedish","2017-02-06",22
"Swedish","2017-02-07",10
"Swedish","2017-02-08",11
"Swedish","2017-02-09",28
"Swedish","2017-02-10",27
"Swedish","2017-02-11",39
"Swedish","2017-02-12",38
"Swedish","2017-02-13",13
"Swedish","2017-02-14",3
"Swedish","2017-02-15",19
"Swedish","2017-02-16",8
"Swedish","2017-02-17",30
"Swedish","2017-02-18",24
"Swedish","2017-02-19",40
"Swedish","2017-02-20",22
"Swedish","2017-02-21",21
"Swedish","2017-02-22",51
"Swedish","2017-02-23",30
"Swedish","2017-02-24",18
"Swedish","2017-02-25",26
"Swedish","2017-02-26",35
"Swedish","2017-02-27",18
"Swedish","2017-02-28",17
"Swedish","2017-03-01",36
"Swedish","2017-03-02",31
"Swedish","2017-03-03",41
"Swedish","2017-03-09",21
"Swedish","2017-03-11",56
"Swedish","2017-03-12",16
"Swedish","2017-03-13",11
"Swedish","2017-03-14",14
"Swedish","2017-03-15",30
"Swedish","2017-03-17",38
"Swedish","2017-03-18",31
"Swedish","2017-03-19",14
"Swedish","2017-03-20",13
"Swedish","2017-03-21",18
"Swedish","2017-03-22",18
"Swedish","2017-03-23",16
"Swedish","2017-03-24",22
"Swedish","2017-03-25",17
"Swedish","2017-03-26",15
"Swedish","2017-03-28",13
"Swedish","2017-03-29",13
"Swedish","2017-03-30",8
"Swedish","2017-03-31",8
"Swedish","2017-04-01",13
"Swedish","2017-04-02",7
"Swedish","2017-04-03",6
"Swedish","2017-04-04",7
"Swedish","2017-04-05",7
"Swedish","2017-04-06",6
"Swedish","2017-04-10",21
"Swedish","2017-04-11",11
"Swedish","2017-04-12",15
"Swedish","2017-04-13",13
"Swedish","2017-04-14",31
"Swedish","2017-04-15",17
"Swedish","2017-04-16",8
"Swedish","2017-04-17",5
"Swedish","2017-04-18",1
"Swedish","2017-04-19",3
"Swedish","2017-04-20",2
"Swedish","2017-04-21",7
"Swedish","2017-04-22",10
"Swedish","2017-04-23",6
"Swedish","2017-04-24",1
"Swedish","2017-04-25",3
"Swedish","2017-04-26",4
"Swedish","2017-04-27",0
"Swedish","2017-04-28",1
"Swedish","2017-04-29",6
"Swedish","2017-04-30",8
"Swedish","2017-05-01",5
"Swedish","2017-05-02",2
"Swedish","2017-05-03",2
"Swedish","2017-05-04",5
"Swedish","2017-05-05",2
"Swedish","2017-05-06",2
"Swedish","2017-05-07",3
"Swedish","2017-05-08",6
"Swedish","2017-05-09",7
"Swedish","2017-05-10",7
"Swedish","2017-05-11",1
"Swedish","2017-05-12",8
"Swedish","2017-05-13",6
"Swedish","2017-05-14",2
"Swedish","2017-05-15",4
"Swedish","2017-05-16",2
"Swedish","2017-05-17",4
"Swedish","2017-05-18",1
"Swedish","2017-05-19",3
"Swedish","2017-05-20",1
"Swedish","2017-05-21",3
"Swedish","2017-05-22",3
"Swedish","2017-05-23",1
"Swedish","2017-05-24",8
"Swedish","2017-05-25",0
"Swedish","2017-05-26",1
"Swedish","2017-05-27",1
"Swedish","2017-05-28",1
"Swedish","2017-05-29",3
"Swedish","2017-05-30",2
"Swedish","2017-05-31",0
"Swedish","2017-06-01",1
"Swedish","2017-06-02",10
"Swedish","2017-06-03",2
"Swedish","2017-06-04",5
"Swedish","2017-06-05",3
"Swedish","2017-06-06",2
"Swedish","2017-06-07",2
"Swedish","2017-06-08",3
"Swedish","2017-06-09",2
"Swedish","2017-06-10",1
"Swedish","2017-06-11",0
"Swedish","2017-06-12",1
"Swedish","2017-06-13",5
"Swedish","2017-06-14",1
"Swedish","2017-06-15",1
"Swedish","2017-06-16",3
"Swedish","2017-06-17",4
"Swedish","2017-06-18",6
"Swedish","2017-06-19",4
"Swedish","2017-06-20",5
"Swedish","2017-06-21",7
"Swedish","2017-06-22",7
"Swedish","2017-06-23",3
"Swedish","2017-06-24",2
"Swedish","2017-06-25",9
"Swedish","2017-06-26",1
"Swedish","2017-06-27",1
"Swedish","2017-06-28",0
"Swedish","2017-06-29",4
"Swedish","2017-06-30",8
"Swedish","2017-07-01",8
"Swedish","2017-07-02",8
"Swedish","2017-07-03",5
"Swedish","2017-07-04",0
"Swedish","2017-07-05",2
"Swedish","2017-07-06",8
"Swedish","2017-07-07",8
"Swedish","2017-07-08",4
"Swedish","2017-07-09",3
"Swedish","2017-07-10",1
"Swedish","2017-07-11",1
"Swedish","2017-07-12",0
"Swedish","2017-07-13",1
"Swedish","2017-07-14",2
"Swedish","2017-07-15",5
"Swedish","2017-07-16",1
"Swedish","2017-07-17",7
"Swedish","2017-07-18",10
"Swedish","2017-07-19",6
"Swedish","2017-07-20",5
"Swedish","2017-07-21",11
"Swedish","2017-07-22",12
"Swedish","2017-07-23",20
"Swedish","2017-07-24",21
"Swedish","2017-07-25",37
"Swedish","2017-07-26",1
"Swedish","2017-07-27",8
"Swedish","2017-07-28",6
"Swedish","2017-07-29",9
"Swedish","2017-07-30",10
"Swedish","2017-07-31",15
"Swedish","2017-08-01",9
"Swedish","2017-08-02",4
"Swedish","2017-08-03",15
"Swedish","2017-08-04",6
"Swedish","2017-08-05",3
"Swedish","2017-08-06",3
"Swedish","2017-08-07",5
"Swedish","2017-08-08",8
"Swedish","2017-08-09",5
"Swedish","2017-08-10",9
"Swedish","2017-08-11",19
"Swedish","2017-08-12",12
"Swedish","2017-08-13",22
"Swedish","2017-08-14",6
"Swedish","2017-08-15",7
"Swedish","2017-08-16",13
"Swedish","2017-08-17",9
"Swedish","2017-08-18",8
"Swedish","2017-08-19",2
"Swedish","2017-08-20",5
"Swedish","2017-08-21",8
"Swedish","2017-08-22",5
"Swedish","2017-08-23",3
"Swedish","2017-08-24",17
"Swedish","2017-08-25",7
"Swedish","2017-08-26",8
"Swedish","2017-08-27",1
"Swedish","2017-08-28",6
"Swedish","2017-08-29",2
"Swedish","2017-08-30",1
"Swedish","2017-08-31",3
"Swedish","2017-09-01",2
"Swedish","2017-09-02",3
"Swedish","2017-09-03",2
"Swedish","2017-09-04",2
"Swedish","2017-09-05",5
"Swedish","2017-09-06",9
"Swedish","2017-09-07",9
"Swedish","2017-09-08",3
"Swedish","2017-09-09",0
"Swedish","2017-09-10",2
"Swedish","2017-09-11",1
"Swedish","2017-09-12",0
"Swedish","2017-09-13",4
"Swedish","2017-09-14",9
"Swedish","2017-09-15",2
"Swedish","2017-09-16",3
"Swedish","2017-09-17",1
"Swedish","2017-09-18",4
"Swedish","2017-09-19",2
"Swedish","2017-09-20",2
