"lang","date","count"
"Swedish","2016-11-06",100
"Swedish","2016-11-07",77
"Swedish","2016-11-08",73
"Swedish","2016-11-09",154
"Swedish","2016-11-10",92
"Swedish","2016-11-11",67
"Swedish","2016-11-12",82
"Swedish","2016-11-13",54
"Swedish","2016-11-14",39
"Swedish","2016-11-15",80
"Swedish","2016-11-16",56
"Swedish","2016-11-17",58
"Swedish","2016-11-18",80
"Swedish","2016-11-19",67
"Swedish","2016-11-20",83
"Swedish","2016-11-21",66
"Swedish","2016-11-22",44
"Swedish","2016-11-23",50
"Swedish","2016-11-24",46
"Swedish","2016-11-25",48
"Swedish","2016-11-26",56
"Swedish","2016-11-27",37
"Swedish","2016-11-28",61
"Swedish","2016-11-29",65
"Swedish","2016-11-30",118
"Swedish","2016-12-01",69
"Swedish","2016-12-02",78
"Swedish","2016-12-03",65
"Swedish","2016-12-04",78
"Swedish","2016-12-05",57
"Swedish","2016-12-06",66
"Swedish","2016-12-07",53
"Swedish","2016-12-08",67
"Swedish","2016-12-09",69
"Swedish","2016-12-10",74
"Swedish","2016-12-11",51
"Swedish","2016-12-12",60
"Swedish","2016-12-13",51
"Swedish","2016-12-14",60
"Swedish","2016-12-15",64
"Swedish","2016-12-16",61
"Swedish","2016-12-17",73
"Swedish","2016-12-18",63
"Swedish","2016-12-19",37
"Swedish","2016-12-20",37
"Swedish","2016-12-21",53
"Swedish","2016-12-28",73
"Swedish","2016-12-29",94
"Swedish","2016-12-30",99
"Swedish","2016-12-31",75
"Swedish","2017-01-01",94
"Swedish","2017-01-02",62
"Swedish","2017-01-03",70
"Swedish","2017-01-04",85
"Swedish","2017-01-05",128
"Swedish","2017-01-06",65
"Swedish","2017-01-07",71
"Swedish","2017-01-08",66
"Swedish","2017-01-09",67
"Swedish","2017-01-10",82
"Swedish","2017-01-11",80
"Swedish","2017-01-12",68
"Swedish","2017-01-13",84
"Swedish","2017-01-14",78
"Swedish","2017-01-15",61
"Swedish","2017-01-16",83
"Swedish","2017-01-17",78
"Swedish","2017-01-18",38
"Swedish","2017-01-19",61
"Swedish","2017-01-20",81
"Swedish","2017-01-21",91
"Swedish","2017-01-22",67
"Swedish","2017-01-23",49
"Swedish","2017-01-24",46
"Swedish","2017-01-25",62
"Swedish","2017-01-26",54
"Swedish","2017-01-27",47
"Swedish","2017-01-28",58
"Swedish","2017-01-29",52
"Swedish","2017-01-30",32
"Swedish","2017-01-31",58
"Swedish","2017-02-01",41
"Swedish","2017-02-02",30
"Swedish","2017-02-03",35
"Swedish","2017-02-04",76
"Swedish","2017-02-05",48
"Swedish","2017-02-06",57
"Swedish","2017-02-07",28
"Swedish","2017-02-08",36
"Swedish","2017-02-09",34
"Swedish","2017-02-10",35
"Swedish","2017-02-11",41
"Swedish","2017-02-12",66
"Swedish","2017-02-13",59
"Swedish","2017-02-14",48
"Swedish","2017-02-15",49
"Swedish","2017-02-16",62
"Swedish","2017-02-17",38
"Swedish","2017-02-18",45
"Swedish","2017-02-19",56
"Swedish","2017-02-20",32
"Swedish","2017-02-21",39
"Swedish","2017-02-22",50
"Swedish","2017-02-23",25
"Swedish","2017-02-24",38
"Swedish","2017-02-25",100
"Swedish","2017-02-26",41
"Swedish","2017-02-27",31
"Swedish","2017-02-28",50
"Swedish","2017-03-01",13
"Swedish","2017-03-02",37
"Swedish","2017-03-03",28
"Swedish","2017-03-09",27
"Swedish","2017-03-11",40
"Swedish","2017-03-12",28
"Swedish","2017-03-13",14
"Swedish","2017-03-14",28
"Swedish","2017-03-15",34
"Swedish","2017-03-17",37
"Swedish","2017-03-18",26
"Swedish","2017-03-19",49
"Swedish","2017-03-20",40
"Swedish","2017-03-21",16
"Swedish","2017-03-22",79
"Swedish","2017-03-23",45
"Swedish","2017-03-24",37
"Swedish","2017-03-25",46
"Swedish","2017-03-26",43
"Swedish","2017-03-28",31
"Swedish","2017-03-29",38
"Swedish","2017-03-30",40
"Swedish","2017-03-31",35
"Swedish","2017-04-01",35
"Swedish","2017-04-02",22
"Swedish","2017-04-03",19
"Swedish","2017-04-04",39
"Swedish","2017-04-05",22
"Swedish","2017-04-06",19
"Swedish","2017-04-10",21
"Swedish","2017-04-11",12
"Swedish","2017-04-12",23
"Swedish","2017-04-13",24
"Swedish","2017-04-14",47
"Swedish","2017-04-15",52
"Swedish","2017-04-16",30
"Swedish","2017-04-17",14
"Swedish","2017-04-18",36
"Swedish","2017-04-19",24
"Swedish","2017-04-20",37
"Swedish","2017-04-21",42
"Swedish","2017-04-22",43
"Swedish","2017-04-23",47
"Swedish","2017-04-24",23
"Swedish","2017-04-25",29
"Swedish","2017-04-26",24
"Swedish","2017-04-27",2
"Swedish","2017-04-28",57
"Swedish","2017-04-29",24
"Swedish","2017-04-30",23
"Swedish","2017-05-01",35
"Swedish","2017-05-02",32
"Swedish","2017-05-03",20
"Swedish","2017-05-04",22
"Swedish","2017-05-05",32
"Swedish","2017-05-06",29
"Swedish","2017-05-07",41
"Swedish","2017-05-08",30
"Swedish","2017-05-09",38
"Swedish","2017-05-10",28
"Swedish","2017-05-11",75
"Swedish","2017-05-12",43
"Swedish","2017-05-13",59
"Swedish","2017-05-14",45
"Swedish","2017-05-15",25
"Swedish","2017-05-16",23
"Swedish","2017-05-17",40
"Swedish","2017-05-18",37
"Swedish","2017-05-19",47
"Swedish","2017-05-20",37
"Swedish","2017-05-21",56
"Swedish","2017-05-22",29
"Swedish","2017-05-23",19
"Swedish","2017-05-24",30
"Swedish","2017-05-25",26
"Swedish","2017-05-26",49
"Swedish","2017-05-27",45
"Swedish","2017-05-28",33
"Swedish","2017-05-29",35
"Swedish","2017-05-30",21
"Swedish","2017-05-31",26
"Swedish","2017-06-01",34
"Swedish","2017-06-02",22
"Swedish","2017-06-03",31
"Swedish","2017-06-04",28
"Swedish","2017-06-05",20
"Swedish","2017-06-06",31
"Swedish","2017-06-07",27
