"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,0,98,2,0,0,101,27,7,235
2,9.51589744444444,55.4110941111111,0,62,2,0,0,51,40,8,163
3,9.88525016666667,57.0638338333333,4,80,2,0,0,62,17,26,191
4,10.107444375,56.1718329375,0,103,3,1,0,173,41,15,336
5,9.39475316666667,56.2282926666667,0,16,0,0,0,28,7,0,51
6,12.3813014634146,55.7151783536585,23,553,31,3,0,983,215,234,2042
7,8.63262825,55.73069375,0,26,4,0,0,48,4,5,87
8,15.05214325,55.23235875,1,2,1,0,0,4,0,0,8
9,11.7462085,55.279210875,0,13,5,0,0,64,95,7,184
10,10.4154805,57.4606995,0,0,0,0,0,10,1,1,12
11,8.649643,56.6895867857143,0,3,0,0,0,5,4,3,15
12,11.3490285,55.78039975,1,16,1,0,0,7,2,5,32
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,0,3,0,0,0,1,2,2,8
15,10.9399305,56.516157,0,0,0,0,0,2,0,0,2
16,10.6567635,55.883821,0,0,0,0,0,2,0,0,2
17,8.856682,55.0631655,0,1,0,0,0,1,0,0,2
18,9.3581675,56.833725,0,0,0,0,0,7,0,0,7
19,15.1834177222222,59.2446665,165,3,3,0,0,49,11,19,250
20,14.910717,63.131001,13,0,0,0,1,11,3,2,30
21,14.3035100714286,56.3750567142857,48,1,0,0,0,39,2,8,98
22,13.246262,61.649499,14,0,1,0,0,1,0,0,16
23,17.63062,60.6220141666667,186,1,1,0,0,47,15,13,263
24,20.732045,65.762053,0,0,0,2,0,0,0,0,2
25,13.1165099285714,55.9013320714286,486,8,3,0,3,295,82,94,971
26,12.2777641666667,58.7858365,16,0,0,0,0,7,3,4,30
27,15.65259925,62.66371075,16,0,0,0,0,2,0,0,18
28,13.190291,63.4988545,10,1,0,0,0,5,1,0,17
29,12.134823,59.6293525,0,0,0,0,0,0,0,0,0
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,74,1,0,0,0,56,15,9,155
32,11.8771330277778,57.8004644444444,504,14,16,1,3,1445,55,348,2386
33,14.96001625,58.1864558125,42,0,0,0,0,10,1,5,58
34,12.7597134444444,58.0501567222222,95,1,0,0,0,47,20,20,183
35,17.202483,66.3823185,5,0,1,0,0,0,0,0,6
36,18.392183,63.413379,32,0,1,0,0,3,1,4,41
37,19.197456,65.65933,1,0,0,0,0,0,0,0,1
38,12.970739,59.5412543,16,0,0,0,0,7,1,2,26
39,14.1985661111111,58.6860156666667,66,0,3,0,0,7,3,12,91
40,18.02042625,59.3589332692308,2281,29,29,14,15,2343,657,327,5695
41,18.4283835,60.386705,8,0,0,0,0,2,1,0,11
42,22.5946015,66.489606,0,0,0,11,0,1,0,0,12
43,23.51346,66.513206,0,0,0,5,0,0,0,0,5
44,16.1008347,59.98051575,41,0,2,0,0,10,4,10,67
45,12.589850875,56.615849,44,0,2,0,0,72,7,20,145
46,13.49591,62.690143,2,0,0,0,0,0,0,0,2
