"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,0,49,3,0,2,39,43,8,144
2,9.51589744444444,55.4110941111111,0,39,2,0,0,46,20,2,109
3,9.88525016666667,57.0638338333333,0,45,1,0,1,81,27,17,172
4,10.107444375,56.1718329375,3,80,4,0,0,191,38,27,343
5,9.39475316666667,56.2282926666667,0,12,0,0,0,17,4,5,38
6,12.3813014634146,55.7151783536585,32,611,26,1,2,907,352,112,2043
7,8.63262825,55.73069375,0,83,0,0,0,43,8,6,140
8,15.05214325,55.23235875,1,9,0,0,0,3,0,0,13
9,11.7462085,55.279210875,0,18,4,0,2,23,10,5,62
10,10.4154805,57.4606995,0,1,1,0,0,2,3,0,7
11,8.649643,56.6895867857143,0,15,1,0,0,29,1,2,48
12,11.3490285,55.78039975,0,5,0,0,0,2,2,0,9
13,11.027705,57.263521,0,0,0,0,0,1,0,0,1
14,11.2665025,54.816726,0,2,0,0,0,10,2,0,14
15,10.9399305,56.516157,0,2,0,0,0,1,0,0,3
16,10.6567635,55.883821,0,0,0,0,0,0,0,0,0
17,8.856682,55.0631655,0,3,0,0,0,2,1,3,9
18,9.3581675,56.833725,0,0,0,0,0,0,0,0,0
19,15.1834177222222,59.2446665,93,2,2,0,0,78,11,13,199
20,14.910717,63.131001,8,0,0,0,0,4,4,1,17
21,14.3035100714286,56.3750567142857,41,0,1,0,0,8,1,4,55
22,13.246262,61.649499,0,0,0,0,0,1,0,0,1
23,17.63062,60.6220141666667,111,0,1,1,0,14,2,10,139
24,20.732045,65.762053,4,0,0,2,0,0,0,0,6
25,13.1165099285714,55.9013320714286,504,5,4,5,1,266,136,90,1011
26,12.2777641666667,58.7858365,21,0,0,0,0,7,0,1,29
27,15.65259925,62.66371075,0,0,0,0,0,0,0,0,0
28,13.190291,63.4988545,2,2,0,0,0,2,0,0,6
29,12.134823,59.6293525,9,0,0,0,0,2,0,0,11
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,75,1,1,0,0,27,14,5,123
32,11.8771330277778,57.8004644444444,821,8,14,3,0,669,83,92,1690
33,14.96001625,58.1864558125,29,1,0,0,0,1,2,3,36
34,12.7597134444444,58.0501567222222,99,0,2,2,0,14,8,22,147
35,17.202483,66.3823185,0,0,0,0,0,0,0,0,0
36,18.392183,63.413379,36,0,1,0,0,2,0,1,40
37,19.197456,65.65933,4,0,0,0,0,0,0,0,4
38,12.970739,59.5412543,35,0,6,1,0,6,0,4,52
39,14.1985661111111,58.6860156666667,51,0,2,0,1,10,9,4,77
40,18.02042625,59.3589332692308,2287,23,33,14,5,1436,379,237,4414
41,18.4283835,60.386705,13,0,1,0,0,11,3,1,29
