"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,4,74,3,0,0,81,15,19,196
2,9.51589744444444,55.4110941111111,1,66,3,0,1,51,32,11,165
3,9.88525016666667,57.0638338333333,2,107,2,0,0,82,7,30,230
4,10.107444375,56.1718329375,4,125,1,0,3,154,17,14,318
5,9.39475316666667,56.2282926666667,0,17,1,0,0,27,11,1,57
6,12.3813014634146,55.7151783536585,77,649,27,0,1,1050,280,262,2346
7,8.63262825,55.73069375,0,28,1,1,0,74,1,7,112
8,15.05214325,55.23235875,0,13,2,0,0,82,0,2,99
9,11.7462085,55.279210875,0,32,3,0,0,68,14,7,124
10,10.4154805,57.4606995,0,22,2,0,0,37,2,4,67
11,8.649643,56.6895867857143,0,10,0,0,0,14,1,2,27
12,11.3490285,55.78039975,1,10,0,0,0,9,13,4,37
13,11.027705,57.263521,0,0,0,0,0,15,0,1,16
14,11.2665025,54.816726,1,13,0,0,0,3,2,1,20
15,10.9399305,56.516157,0,3,0,0,0,4,1,1,9
16,10.6567635,55.883821,0,4,0,0,0,1,0,0,5
17,8.856682,55.0631655,0,8,0,0,0,1,0,0,9
18,9.3581675,56.833725,1,9,22,0,0,2,0,1,35
19,15.1834177222222,59.2446665,223,3,2,1,0,92,24,24,369
20,14.910717,63.131001,32,0,1,0,0,5,1,2,41
21,14.3035100714286,56.3750567142857,57,3,1,0,1,57,2,11,132
22,13.246262,61.649499,5,0,0,0,0,8,1,1,15
23,17.63062,60.6220141666667,149,0,3,0,0,42,12,14,220
24,20.732045,65.762053,0,0,0,3,0,0,0,0,3
25,13.1165099285714,55.9013320714286,488,6,6,1,0,333,90,88,1012
26,12.2777641666667,58.7858365,10,0,0,0,0,3,1,2,16
27,15.65259925,62.66371075,7,0,0,0,0,2,0,0,9
28,13.190291,63.4988545,58,4,0,0,0,10,3,4,79
29,12.134823,59.6293525,0,0,0,0,0,0,0,0,0
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,96,3,0,0,0,38,17,8,162
32,11.8771330277778,57.8004644444444,689,18,13,2,2,1604,66,71,2465
33,14.96001625,58.1864558125,36,1,1,0,0,15,4,2,59
34,12.7597134444444,58.0501567222222,145,0,1,1,0,52,20,16,235
35,17.202483,66.3823185,1,0,0,0,0,2,1,0,4
36,18.392183,63.413379,29,0,1,0,0,5,0,3,38
37,19.197456,65.65933,0,0,0,0,0,0,0,0,0
38,12.970739,59.5412543,8,2,0,0,0,7,0,5,22
39,14.1985661111111,58.6860156666667,75,1,3,0,2,21,5,18,125
40,18.02042625,59.3589332692308,2472,28,51,6,3,1994,583,339,5476
41,18.4283835,60.386705,0,0,0,0,0,1,0,0,1
42,22.5946015,66.489606,0,0,0,5,0,0,0,0,5
43,23.51346,66.513206,0,0,0,10,0,2,0,0,12
44,16.1008347,59.98051575,76,2,2,0,0,9,1,7,97
45,12.589850875,56.615849,73,0,1,0,0,56,4,16,150
46,13.49591,62.690143,3,0,0,0,0,0,0,1,4
47,18.967192,63.964269,0,0,0,0,0,0,0,0,0
48,21.254209,66.047773,7,1,0,9,0,4,0,1,22
49,16.43840925,61.1213545,25,0,0,0,0,5,0,7,37
50,13.415557,57.3881655,32,0,0,1,0,23,8,13,77
51,16.715886,57.1583203333333,22,1,3,0,0,5,1,0,32
52,15.58905225,60.423136875,77,0,1,0,0,74,5,57,214
53,17.2979070833333,59.3251461666667,143,2,5,0,0,42,20,12,224
54,14.39066875,59.62487075,17,0,0,0,0,4,0,4,25
55,13.6244826,59.4685884,128,3,2,1,0,28,7,23,192
56,15.9208175,64.6821585,2,0,0,0,0,0,0,0,2
57,15.5251085,57.3067511,34,0,0,0,0,6,1,2,43
58,15.76367425,56.5748161666667,155,2,7,3,1,52,362,38,620
59,17.0336955,60.0655055,1,0,0,0,0,0,0,0,1
60,16.3933022,59.2908482,318,7,6,5,0,137,16,28,517
61,15.842093,58.93731075,6,0,0,0,0,3,0,0,9
62,13.372952375,58.428242,47,2,1,0,0,6,3,6,65
63,14.0279448,57.8808961,96,2,2,0,0,32,5,12,149
64,12.431369,57.3062655,56,1,1,0,0,15,3,12,88
65,13.591122,60.0908275,2,0,0,0,0,0,2,0,4
66,19.4656435,67.198665,9,0,0,24,0,0,1,0,34
67,14.899423125,60.336809125,23,0,1,0,0,3,3,3,33
68,13.8182933333333,56.8326863333333,31,0,1,0,0,4,2,3,41
69,17.3456675,58.6664325,34,0,0,0,0,24,0,2,60
70,18.661315,57.696298,19,0,0,0,0,34,1,9,63
71,13.7429415,62.164232,21,0,0,10,0,12,0,1,44
72,17.8621406666667,62.7151231666667,27,0,1,1,0,8,5,5,47
73,13.8097530833333,55.67400825,56,0,1,0,0,18,2,5,82
74,14.618906,57.46246425,11,0,0,0,0,4,0,1,16
75,23.754817,65.748327,0,0,0,6,0,1,0,0,7
76,17.0541605,61.91692925,38,0,2,0,1,3,5,2,51
77,18.6875185,66.9073215,4,0,0,1,0,3,0,0,8
78,23.0083025,65.7634915,11,0,1,8,0,7,0,1,28
79,15.008784625,56.216097125,18,0,1,0,0,8,14,6,47
80,20.592823,68.207941,3,0,0,33,0,13,22,2,73
81,14.1914965,63.802911,9,0,0,0,0,0,0,1,10
82,15.5396215,61.913626,12,1,0,1,0,0,0,0,14
83,22.2299115,65.691135,67,1,3,15,0,15,5,3,109
84,18.41001,64.6515525,1,0,0,0,0,1,0,0,2
85,11.3009169,58.4381282,75,1,0,0,0,36,2,5,119
86,16.6437,56.338615,8,0,0,0,0,0,0,0,8
87,18.779528,65.254725,0,0,0,0,0,0,0,0,0
88,13.2047113333333,60.7470671666667,69,2,3,0,0,14,12,6,106
89,14.49532575,61.23252625,9,0,0,0,0,0,0,0,9
90,19.60184875,63.71098225,8,0,0,0,1,2,1,0,12
91,16.6828192,58.4778727,115,2,1,0,0,52,35,12,217
92,19.0380985,59.752392,11,1,1,0,0,4,4,2,23
93,19.52258775,64.66367425,3,0,0,0,0,0,2,1,6
94,15.52567125,61.25994825,11,0,0,0,0,9,0,1,21
95,22.867224,67.406884,12,0,0,22,0,1,0,0,35
96,21.0645695,65.281744,37,0,0,7,0,6,36,7,93
97,16.110442,63.1616565,0,0,0,0,0,0,0,0,0
98,20.677042375,63.90647775,55,0,0,12,0,5,2,3,77
99,17.1928605,61.287574,6,0,0,0,0,10,3,4,23
100,16.5702605,60.48991,44,2,1,0,0,19,3,7,76
101,14.3815795,55.559747,42,0,0,0,0,22,3,5,72
102,20.7074715,64.745622,58,3,0,11,1,17,37,3,130
103,13.07483675,55.32996025,39,0,1,0,1,73,0,13,127
104,16.9236905,63.441999,7,0,2,0,0,4,0,1,14
105,16.42626025,65.5655105,5,0,0,0,0,0,0,0,5
106,11.033549,58.9541845,3,0,2,0,0,0,1,1,7
107,15.185727,64.2329895,8,0,0,0,0,0,3,0,11
108,17.242557,62.516543,197,4,6,0,0,116,15,6,344
109,17.776644,59.9583985,147,2,2,0,0,86,12,13,262
110,18.9564565,59.1866635,32,2,14,0,0,27,9,2,86
111,16.669393,57.8294575,7,0,1,0,0,4,0,2,14
112,14.8548775,56.918339,78,3,0,1,1,17,33,13,146
113,14.2689575,60.460521,5,0,0,0,0,0,0,1,6
114,14.7512865,68.606516625,0,0,1,0,0,7,0,1,9
115,9.724856875,63.4687084375,0,3,10,0,0,4,0,1,18
116,6.73181446153846,62.5395995,1,0,24,0,0,27,3,3,58
117,5.87158594444444,62.2590107777778,0,2,5,0,0,18,15,3,43
118,10.8883969848485,59.8866790606061,47,47,353,1,1,831,210,197,1687
119,10.1446284761905,59.5121462380952,1,9,41,0,0,76,12,11,150
120,10.8175481666667,59.2122598333333,2,6,74,0,0,57,51,16,206
121,10.4128548125,61.0178211875,3,5,53,0,0,43,26,7,137
122,5.1585125,60.53833909375,2,16,104,0,0,95,37,16,270
123,9.16359175,60.9286836666667,0,0,3,0,0,5,1,1,10
124,10.6299390555556,63.9711670555556,0,0,1,0,0,1,0,2,4
125,8.292863875,60.630435,3,4,15,0,0,16,1,3,42
126,8.13419820833333,58.3941322916667,1,1,37,0,0,46,28,9,122
127,11.5197590714286,60.8539586428571,0,1,11,0,0,44,20,3,79
128,7.67429683333333,61.2772843333333,0,0,2,0,0,22,1,1,26
129,11.563961,59.4495889285714,0,1,9,0,0,19,0,8,37
130,7.31633816666667,58.392349,0,5,8,0,0,6,0,1,20
131,11.97512975,60.2762093333333,0,0,0,0,0,4,0,0,4
132,12.3426132,65.8296867,0,1,0,0,0,0,0,0,1
133,23.202575,70.0481815,0,0,4,13,0,5,0,0,22
134,10.7411086666667,62.2760276666667,1,1,4,0,0,2,0,0,8
135,15.724821,68.730682875,0,0,1,1,0,2,3,0,7
136,5.08623733333333,61.38162625,0,1,4,0,0,0,0,0,5
137,8.3145834,63.2580517,0,0,0,0,0,3,0,0,3
138,7.0733789,60.5201917,1,0,0,0,0,10,6,0,17
139,7.5410824,62.97242,4,9,44,0,1,39,8,5,110
140,9.16874331818182,59.0371408636364,1,0,22,0,0,22,3,1,49
141,5.43120913333333,59.4458112,0,2,10,0,0,14,3,7,36
142,29.9015755,70.35898625,0,0,0,3,0,2,0,0,5
143,6.11065457142857,61.4420138571429,2,0,9,0,0,3,1,4,19
144,16.93245325,68.549908375,0,0,0,0,0,1,0,0,1
145,19.1753825,68.9835801666667,2,3,6,0,0,5,0,0,16
146,9.751645,59.1060115,0,0,6,0,0,1,3,1,11
147,14.513526,66.6658455,0,0,2,0,0,0,0,1,3
148,17.55668425,68.98949125,0,0,1,0,0,0,0,0,1
149,29.065419,70.7061425,0,0,0,0,0,0,0,0,0
150,12.083189875,65.026225875,0,1,0,0,0,0,0,1,2
151,16.4430341666667,68.8409783333333,0,0,0,0,0,3,0,0,3
152,6.32359827272727,58.7423489090909,10,4,35,0,0,21,2,6,78
153,13.7098238333333,67.1524376666667,2,3,28,0,0,5,1,2,41
154,5.6686701,58.7846665,4,23,122,1,0,97,36,33,316
155,7.31649,59.298271,0,0,1,0,0,2,0,0,3
156,9.70977875,62.39279575,0,0,3,0,0,7,0,3,13
157,5.23589225,62.03245925,0,0,3,0,0,5,0,0,8
158,11.9045595,61.974533,0,0,0,1,0,0,0,0,1
159,6.01170314285714,60.2320157857143,0,3,6,0,0,0,0,0,9
160,9.492466,60.2160869166667,0,2,9,0,0,5,3,0,19
161,6.7305145,58.1213525,0,0,2,0,0,0,2,0,4
162,15.6852078333333,67.2118155,0,0,2,0,0,1,0,0,3
163,12.9610503333333,67.8893833333333,0,0,1,0,0,0,0,1,2
164,11.3503723333333,64.5003548333333,0,0,0,0,0,1,0,0,1
165,10.883126,64.864978,0,1,2,0,0,1,0,0,4
166,8.6837998,59.6684197,0,0,2,0,0,9,0,2,13
167,11.390126,65.153664,0,0,0,0,0,0,0,0,0
