"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,0,43,2,0,0,62,9,5,121
2,9.51589744444444,55.4110941111111,0,82,7,0,0,54,120,15,278
3,9.88525016666667,57.0638338333333,0,49,3,0,0,59,26,8,145
4,10.107444375,56.1718329375,5,132,6,0,1,215,51,33,443
5,9.39475316666667,56.2282926666667,0,10,0,0,0,10,7,4,31
6,12.3813014634146,55.7151783536585,45,710,22,0,4,1021,285,232,2319
7,8.63262825,55.73069375,1,32,2,0,0,66,6,1,108
8,15.05214325,55.23235875,1,14,0,0,0,99,1,1,116
9,11.7462085,55.279210875,0,25,0,0,0,99,12,11,147
10,10.4154805,57.4606995,2,0,0,0,0,7,0,3,12
11,8.649643,56.6895867857143,0,5,2,0,0,13,2,4,26
12,11.3490285,55.78039975,0,7,1,0,0,9,0,1,18
13,11.027705,57.263521,1,0,0,0,0,0,0,0,1
14,11.2665025,54.816726,0,6,0,0,0,4,0,2,12
15,10.9399305,56.516157,0,3,0,0,0,2,0,0,5
16,10.6567635,55.883821,0,2,0,0,0,0,0,0,2
17,8.856682,55.0631655,0,0,0,0,0,3,0,2,5
18,9.3581675,56.833725,0,0,0,0,0,1,0,0,1
19,15.1834177222222,59.2446665,146,0,2,0,0,58,22,19,247
20,14.910717,63.131001,23,1,0,0,0,8,0,2,34
21,14.3035100714286,56.3750567142857,31,0,1,0,0,31,5,4,72
22,13.246262,61.649499,0,0,0,0,0,1,1,0,2
23,17.63062,60.6220141666667,114,0,0,1,0,23,7,10,155
24,20.732045,65.762053,0,0,0,3,0,0,0,0,3
25,13.1165099285714,55.9013320714286,681,10,9,2,1,434,162,102,1401
26,12.2777641666667,58.7858365,28,0,0,0,0,4,2,6,40
27,15.65259925,62.66371075,5,0,0,0,0,0,0,0,5
28,13.190291,63.4988545,13,1,0,0,0,0,0,0,14
29,12.134823,59.6293525,0,0,0,0,0,0,0,1,1
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,84,3,1,0,0,63,6,15,172
32,11.8771330277778,57.8004644444444,671,23,12,1,2,1424,46,57,2236
33,14.96001625,58.1864558125,26,0,0,1,0,11,1,3,42
34,12.7597134444444,58.0501567222222,102,1,1,0,0,48,24,22,198
35,17.202483,66.3823185,2,0,0,0,0,1,0,0,3
36,18.392183,63.413379,38,0,0,0,0,5,2,4,49
37,19.197456,65.65933,0,0,0,0,0,0,0,0,0
38,12.970739,59.5412543,31,0,1,0,0,4,2,4,42
39,14.1985661111111,58.6860156666667,50,1,0,0,0,29,4,9,93
40,18.02042625,59.3589332692308,3140,46,54,13,8,2417,806,302,6786
41,18.4283835,60.386705,3,0,0,0,0,0,0,0,3
42,22.5946015,66.489606,0,0,0,10,0,0,0,0,10
43,23.51346,66.513206,0,0,0,5,0,0,0,0,5
44,16.1008347,59.98051575,30,1,0,0,0,3,3,5,42
45,12.589850875,56.615849,85,0,1,0,1,59,6,13,165
46,13.49591,62.690143,0,0,0,0,0,2,0,0,2
47,18.967192,63.964269,1,0,0,0,0,0,1,0,2
48,21.254209,66.047773,3,0,0,10,0,1,0,0,14
49,16.43840925,61.1213545,15,0,1,0,0,2,0,3,21
50,13.415557,57.3881655,44,5,1,0,1,11,6,10,78
51,16.715886,57.1583203333333,16,0,0,0,0,4,1,3,24
52,15.58905225,60.423136875,69,2,2,0,0,57,0,12,142
53,17.2979070833333,59.3251461666667,209,0,4,1,0,29,10,27,280
54,14.39066875,59.62487075,17,0,1,0,0,5,1,3,27
55,13.6244826,59.4685884,120,3,2,0,0,15,4,15,159
56,15.9208175,64.6821585,1,0,0,0,0,0,0,0,1
57,15.5251085,57.3067511,21,0,0,0,0,0,8,3,32
58,15.76367425,56.5748161666667,168,0,4,2,1,54,169,47,445
59,17.0336955,60.0655055,5,0,0,0,0,0,0,2,7
60,16.3933022,59.2908482,266,3,4,3,1,48,17,28,370
61,15.842093,58.93731075,2,0,0,0,0,3,0,0,5
62,13.372952375,58.428242,164,0,0,0,0,9,4,5,182
63,14.0279448,57.8808961,116,3,1,0,0,83,16,16,235
64,12.431369,57.3062655,76,3,3,0,0,13,2,11,108
65,13.591122,60.0908275,1,0,0,0,0,2,1,0,4
66,19.4656435,67.198665,3,0,0,16,0,0,0,0,19
67,14.899423125,60.336809125,18,0,0,0,0,4,0,1,23
68,13.8182933333333,56.8326863333333,22,0,1,0,0,3,1,0,27
