"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,0,76,6,0,0,81,22,12,197
2,9.51589744444444,55.4110941111111,0,78,3,0,0,58,25,12,176
3,9.88525016666667,57.0638338333333,2,78,4,0,0,109,28,17,238
4,10.107444375,56.1718329375,3,163,7,0,3,192,45,27,440
5,9.39475316666667,56.2282926666667,1,15,0,0,0,8,17,0,41
6,12.3813014634146,55.7151783536585,39,700,35,5,2,1149,302,223,2455
7,8.63262825,55.73069375,9,90,7,0,0,47,11,4,168
8,15.05214325,55.23235875,0,14,1,0,0,10,0,3,28
9,11.7462085,55.279210875,1,99,6,0,0,40,8,10,164
10,10.4154805,57.4606995,0,2,0,0,0,7,0,2,11
11,8.649643,56.6895867857143,1,5,0,0,0,5,2,2,15
12,11.3490285,55.78039975,0,25,3,0,0,4,0,0,32
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,0,4,1,0,0,0,1,1,7
15,10.9399305,56.516157,0,0,0,0,0,2,0,0,2
16,10.6567635,55.883821,0,0,0,0,0,1,0,0,1
17,8.856682,55.0631655,0,0,0,0,0,0,0,0,0
18,9.3581675,56.833725,0,1,0,0,0,1,0,0,2
19,15.1834177222222,59.2446665,266,0,4,0,0,63,18,32,383
20,14.910717,63.131001,10,0,1,0,0,14,1,4,30
21,14.3035100714286,56.3750567142857,75,0,1,0,0,63,7,16,162
22,13.246262,61.649499,1,0,0,0,0,0,5,0,6
23,17.63062,60.6220141666667,253,8,10,0,0,23,15,20,329
24,20.732045,65.762053,10,0,0,4,0,0,0,0,14
25,13.1165099285714,55.9013320714286,784,11,6,2,0,455,200,91,1549
26,12.2777641666667,58.7858365,24,0,1,0,0,4,1,1,31
27,15.65259925,62.66371075,2,0,0,0,0,0,0,0,2
28,13.190291,63.4988545,7,2,12,0,0,7,1,2,31
29,12.134823,59.6293525,0,0,0,0,0,0,0,0,0
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,107,1,0,0,0,92,8,30,238
32,11.8771330277778,57.8004644444444,764,21,28,2,4,1564,68,94,2545
33,14.96001625,58.1864558125,40,0,0,2,0,9,6,10,67
34,12.7597134444444,58.0501567222222,181,2,5,0,0,44,67,36,335
35,17.202483,66.3823185,0,0,0,0,0,0,0,0,0
36,18.392183,63.413379,59,1,1,0,1,4,9,3,78
37,19.197456,65.65933,1,0,0,0,0,0,2,0,3
38,12.970739,59.5412543,57,0,1,0,0,3,4,6,71
39,14.1985661111111,58.6860156666667,67,0,0,0,0,28,4,14,113
40,18.02042625,59.3589332692308,3072,41,49,24,9,1733,436,319,5683
41,18.4283835,60.386705,2,0,0,0,0,1,1,0,4
42,22.5946015,66.489606,0,0,0,8,0,2,0,0,10
43,23.51346,66.513206,0,0,0,12,0,0,0,0,12
44,16.1008347,59.98051575,70,0,1,1,0,6,0,3,81
45,12.589850875,56.615849,108,0,1,0,0,62,4,9,184
46,13.49591,62.690143,1,0,0,0,0,0,0,0,1
47,18.967192,63.964269,3,0,0,0,0,0,0,0,3
48,21.254209,66.047773,9,0,0,10,0,0,0,0,19
49,16.43840925,61.1213545,20,0,0,0,0,1,1,1,23
50,13.415557,57.3881655,57,1,1,0,0,6,4,5,74
51,16.715886,57.1583203333333,6,0,0,0,0,7,2,2,17
52,15.58905225,60.423136875,76,1,3,0,0,15,6,7,108
53,17.2979070833333,59.3251461666667,218,3,5,0,0,41,21,20,308
54,14.39066875,59.62487075,33,0,1,0,0,1,1,5,41
55,13.6244826,59.4685884,153,2,2,0,0,19,8,9,193
56,15.9208175,64.6821585,4,0,0,0,0,0,0,0,4
57,15.5251085,57.3067511,48,0,1,0,0,3,37,3,92
58,15.76367425,56.5748161666667,246,3,3,0,1,43,77,20,393
59,17.0336955,60.0655055,23,0,0,0,0,0,0,4,27
60,16.3933022,59.2908482,441,7,6,2,0,66,35,44,601
61,15.842093,58.93731075,10,0,0,0,0,15,2,2,29
62,13.372952375,58.428242,63,0,2,0,0,0,10,2,77
63,14.0279448,57.8808961,125,3,1,0,0,32,6,15,182
64,12.431369,57.3062655,63,1,1,0,0,11,5,48,129
65,13.591122,60.0908275,5,0,0,0,0,2,0,0,7
66,19.4656435,67.198665,2,0,0,21,0,1,1,0,25
67,14.899423125,60.336809125,32,0,1,0,0,5,0,1,39
68,13.8182933333333,56.8326863333333,36,0,0,0,0,0,1,4,41
69,17.3456675,58.6664325,42,0,0,0,0,67,4,10,123
70,18.661315,57.696298,166,0,6,0,2,21,8,16,219
71,13.7429415,62.164232,10,0,1,7,0,3,2,3,26
72,17.8621406666667,62.7151231666667,31,1,0,0,0,10,3,5,50
73,13.8097530833333,55.67400825,58,1,1,0,0,38,4,9,111
74,14.618906,57.46246425,11,0,0,0,0,5,0,1,17
75,23.754817,65.748327,0,0,0,10,0,1,0,2,13
76,17.0541605,61.91692925,26,0,0,0,0,14,0,1,41
77,18.6875185,66.9073215,2,0,0,2,0,0,0,1,5
78,23.0083025,65.7634915,3,0,0,8,0,0,1,2,14
79,15.008784625,56.216097125,57,0,1,0,0,5,6,5,74
80,20.592823,68.207941,1,0,0,29,0,6,3,0,39
81,14.1914965,63.802911,11,0,0,0,0,0,0,0,11
82,15.5396215,61.913626,5,0,0,0,0,0,0,1,6
83,22.2299115,65.691135,91,1,0,12,0,23,3,7,137
84,18.41001,64.6515525,0,0,0,0,0,1,0,1,2
85,11.3009169,58.4381282,145,1,1,0,0,11,30,5,193
86,16.6437,56.338615,6,0,0,0,0,1,2,1,10
87,18.779528,65.254725,0,0,0,0,0,0,0,0,0
88,13.2047113333333,60.7470671666667,12,0,0,0,0,1,5,1,19
89,14.49532575,61.23252625,6,0,0,0,0,1,0,1,8
90,19.60184875,63.71098225,11,0,1,0,0,1,0,2,15
91,16.6828192,58.4778727,123,0,3,0,0,46,10,13,195
92,19.0380985,59.752392,25,2,0,0,0,13,9,1,50
93,19.52258775,64.66367425,0,0,0,0,0,0,0,0,0
94,15.52567125,61.25994825,7,0,0,0,0,12,5,0,24
95,22.867224,67.406884,0,0,0,27,0,0,0,0,27
96,21.0645695,65.281744,63,1,0,9,0,12,2,0,87
97,16.110442,63.1616565,0,0,0,0,0,0,0,0,0
98,20.677042375,63.90647775,93,1,0,10,0,27,6,3,140
99,17.1928605,61.287574,19,0,1,1,0,40,14,7,82
100,16.5702605,60.48991,28,0,0,0,0,6,1,2,37
101,14.3815795,55.559747,10,0,0,0,0,3,0,1,14
102,20.7074715,64.745622,45,0,0,22,1,29,4,5,106
103,13.07483675,55.32996025,32,1,2,0,0,14,5,7,61
104,16.9236905,63.441999,7,0,0,0,0,0,0,1,8
105,16.42626025,65.5655105,16,0,1,0,0,0,2,2,21
106,11.033549,58.9541845,4,0,0,0,0,3,1,0,8
107,15.185727,64.2329895,1,0,0,0,0,0,0,0,1
108,17.242557,62.516543,137,7,43,7,0,174,51,7,426
109,17.776644,59.9583985,230,2,0,0,0,102,25,20,379
110,18.9564565,59.1866635,13,1,5,0,0,4,3,1,27
111,16.669393,57.8294575,24,1,0,0,0,0,6,4,35
112,14.8548775,56.918339,152,2,1,0,1,24,15,11,206
