"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,1,42,2,0,0,26,10,7,88
2,9.51589744444444,55.4110941111111,3,37,1,0,0,71,113,17,242
3,9.88525016666667,57.0638338333333,2,59,1,1,0,110,10,28,211
4,10.107444375,56.1718329375,1,39,2,0,0,171,30,42,285
5,9.39475316666667,56.2282926666667,0,20,0,0,0,22,3,4,49
6,12.3813014634146,55.7151783536585,9,367,18,1,3,408,250,93,1149
7,8.63262825,55.73069375,0,21,1,0,0,81,8,8,119
8,15.05214325,55.23235875,0,29,0,0,0,10,1,4,44
9,11.7462085,55.279210875,0,29,1,0,0,51,1,17,99
10,10.4154805,57.4606995,0,0,0,0,0,22,4,1,27
11,8.649643,56.6895867857143,3,15,1,0,0,12,4,1,36
12,11.3490285,55.78039975,1,6,0,0,0,9,0,1,17
13,11.027705,57.263521,0,0,0,0,0,0,0,1,1
14,11.2665025,54.816726,2,8,0,0,0,5,1,2,18
15,10.9399305,56.516157,0,6,0,0,0,2,0,0,8
16,10.6567635,55.883821,0,0,0,0,0,0,0,0,0
17,8.856682,55.0631655,0,1,0,0,0,2,2,0,5
18,9.3581675,56.833725,0,0,0,0,0,1,0,0,1
19,15.1834177222222,59.2446665,98,1,0,0,0,83,14,20,216
20,14.910717,63.131001,28,0,0,0,0,11,9,2,50
21,14.3035100714286,56.3750567142857,32,0,2,0,0,5,13,0,52
22,13.246262,61.649499,2,0,0,0,0,2,0,0,4
23,17.63062,60.6220141666667,75,2,0,0,2,35,6,5,125
24,20.732045,65.762053,0,0,0,2,0,0,0,0,2
25,13.1165099285714,55.9013320714286,308,6,1,2,1,164,116,123,721
26,12.2777641666667,58.7858365,11,0,1,0,0,4,3,16,35
27,15.65259925,62.66371075,2,0,0,0,0,0,1,0,3
28,13.190291,63.4988545,10,3,1,0,0,5,2,1,22
29,12.134823,59.6293525,4,0,0,0,0,0,1,1,6
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,39,2,1,0,1,31,14,24,112
32,11.8771330277778,57.8004644444444,393,9,5,3,0,306,60,55,831
33,14.96001625,58.1864558125,35,0,1,1,0,6,2,3,48
34,12.7597134444444,58.0501567222222,73,1,0,0,0,90,7,17,188
35,17.202483,66.3823185,0,0,0,0,0,0,0,0,0
36,18.392183,63.413379,12,0,0,0,0,5,0,4,21
37,19.197456,65.65933,1,0,0,0,0,0,0,1,2
38,12.970739,59.5412543,10,0,0,1,0,6,3,0,20
39,14.1985661111111,58.6860156666667,43,0,0,0,0,5,11,6,65
40,18.02042625,59.3589332692308,1039,26,10,15,3,843,315,186,2437
41,18.4283835,60.386705,7,0,1,0,0,1,1,0,10
42,22.5946015,66.489606,2,0,0,12,0,0,0,0,14
43,23.51346,66.513206,2,0,0,5,0,0,0,2,9
44,16.1008347,59.98051575,52,1,2,0,0,8,5,1,69
