"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,1,61,5,0,0,123,19,14,223
2,9.51589744444444,55.4110941111111,0,54,3,0,0,56,36,9,158
3,9.88525016666667,57.0638338333333,0,48,2,0,0,54,5,9,118
4,10.107444375,56.1718329375,1,72,2,1,0,197,19,36,328
5,9.39475316666667,56.2282926666667,0,10,0,1,0,9,4,1,25
6,12.3813014634146,55.7151783536585,44,546,22,2,18,908,222,144,1906
7,8.63262825,55.73069375,2,26,0,0,1,43,8,2,82
8,15.05214325,55.23235875,0,15,0,0,0,4,2,0,21
9,11.7462085,55.279210875,0,30,3,0,0,26,12,6,77
10,10.4154805,57.4606995,1,18,1,0,0,9,5,3,37
11,8.649643,56.6895867857143,1,12,1,0,0,12,8,2,36
12,11.3490285,55.78039975,0,0,1,0,0,4,3,0,8
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,0,3,2,0,0,6,0,2,13
15,10.9399305,56.516157,0,1,0,0,0,0,0,0,1
16,10.6567635,55.883821,0,2,2,0,0,0,0,1,5
17,8.856682,55.0631655,0,0,0,0,0,4,5,3,12
18,9.3581675,56.833725,0,0,0,0,0,2,1,0,3
19,15.1834177222222,59.2446665,85,0,4,0,0,70,11,38,208
20,14.910717,63.131001,15,0,0,0,0,2,1,1,19
21,14.3035100714286,56.3750567142857,55,0,3,0,0,12,5,4,79
22,13.246262,61.649499,1,0,0,0,0,1,0,0,2
23,17.63062,60.6220141666667,89,1,0,0,0,13,5,13,121
24,20.732045,65.762053,2,0,0,5,0,0,0,0,7
25,13.1165099285714,55.9013320714286,503,10,8,0,2,229,106,174,1032
26,12.2777641666667,58.7858365,4,1,0,0,0,4,1,4,14
27,15.65259925,62.66371075,7,0,0,0,0,0,0,1,8
28,13.190291,63.4988545,14,4,0,0,0,10,0,4,32
29,12.134823,59.6293525,1,0,0,0,0,0,0,0,1
30,17.7229565,64.201048,1,0,0,0,0,0,1,0,2
31,15.846178625,58.063031125,67,1,0,0,0,51,23,6,148
32,11.8771330277778,57.8004644444444,494,13,10,10,0,397,69,140,1133
33,14.96001625,58.1864558125,44,0,0,0,0,3,0,2,49
34,12.7597134444444,58.0501567222222,96,0,3,1,0,43,23,17,183
35,17.202483,66.3823185,0,0,0,0,0,0,0,0,0
36,18.392183,63.413379,23,0,0,0,0,5,0,3,31
37,19.197456,65.65933,0,0,0,0,0,0,0,0,0
38,12.970739,59.5412543,17,0,0,0,0,2,0,1,20
39,14.1985661111111,58.6860156666667,57,1,1,0,0,4,2,5,70
40,18.02042625,59.3589332692308,1921,49,34,15,5,1255,235,233,3747
