"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,0,48,1,0,5,42,6,2,104
2,9.51589744444444,55.4110941111111,2,28,1,0,0,51,3,8,93
3,9.88525016666667,57.0638338333333,0,44,2,0,0,59,20,13,138
4,10.107444375,56.1718329375,2,58,3,22,0,150,20,19,274
5,9.39475316666667,56.2282926666667,0,24,3,0,0,24,1,6,58
6,12.3813014634146,55.7151783536585,32,447,25,3,4,572,244,88,1415
7,8.63262825,55.73069375,0,128,0,0,0,34,52,7,221
8,15.05214325,55.23235875,1,1,0,0,0,4,1,0,7
9,11.7462085,55.279210875,0,31,1,0,2,40,10,1,85
10,10.4154805,57.4606995,0,10,1,0,0,0,1,0,12
11,8.649643,56.6895867857143,0,5,0,0,0,9,3,0,17
12,11.3490285,55.78039975,0,1,0,0,0,2,1,1,5
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,0,0,0,0,0,0,0,0,0
15,10.9399305,56.516157,0,1,2,0,0,0,0,2,5
16,10.6567635,55.883821,0,0,0,0,0,0,0,0,0
17,8.856682,55.0631655,0,1,0,0,0,1,0,0,2
18,9.3581675,56.833725,0,0,0,0,0,2,0,0,2
19,15.1834177222222,59.2446665,79,1,2,0,0,61,10,21,174
20,14.910717,63.131001,25,1,0,3,0,30,6,3,68
21,14.3035100714286,56.3750567142857,54,1,0,0,0,15,19,4,93
22,13.246262,61.649499,3,0,0,0,0,0,0,0,3
23,17.63062,60.6220141666667,104,2,2,0,0,19,8,17,152
24,20.732045,65.762053,5,0,0,3,0,0,0,0,8
25,13.1165099285714,55.9013320714286,548,6,8,1,1,210,145,130,1049
26,12.2777641666667,58.7858365,40,0,0,0,0,5,3,4,52
27,15.65259925,62.66371075,1,0,0,0,0,0,0,0,1
28,13.190291,63.4988545,5,1,0,0,0,0,0,2,8
29,12.134823,59.6293525,1,0,0,0,0,0,0,0,1
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,54,0,1,0,0,24,13,6,98
32,11.8771330277778,57.8004644444444,577,3,10,1,0,469,60,62,1182
33,14.96001625,58.1864558125,34,0,1,0,0,4,0,4,43
34,12.7597134444444,58.0501567222222,100,1,0,1,1,38,13,19,173
35,17.202483,66.3823185,2,0,0,0,0,0,0,0,2
36,18.392183,63.413379,29,0,2,0,0,5,0,4,40
37,19.197456,65.65933,0,0,0,0,0,0,2,1,3
38,12.970739,59.5412543,15,1,1,0,0,5,2,4,28
39,14.1985661111111,58.6860156666667,71,0,0,1,0,24,131,51,278
40,18.02042625,59.3589332692308,1815,27,37,11,6,985,245,248,3374
41,18.4283835,60.386705,4,0,0,0,0,1,0,0,5
42,22.5946015,66.489606,0,0,0,11,0,0,0,0,11
43,23.51346,66.513206,0,0,0,4,0,0,0,0,4
44,16.1008347,59.98051575,26,0,1,0,0,17,2,7,53
45,12.589850875,56.615849,69,1,0,0,0,48,5,5,128
46,13.49591,62.690143,0,0,0,0,0,0,0,0,0
47,18.967192,63.964269,2,0,0,0,0,0,0,0,2
48,21.254209,66.047773,13,0,0,9,0,2,1,2,27
49,16.43840925,61.1213545,27,0,0,0,0,1,10,5,43
50,13.415557,57.3881655,18,0,0,0,0,10,0,1,29
51,16.715886,57.1583203333333,21,0,0,0,0,3,3,1,28
52,15.58905225,60.423136875,45,0,2,0,0,30,5,3,85
53,17.2979070833333,59.3251461666667,152,2,9,1,1,34,42,11,252
54,14.39066875,59.62487075,10,0,0,0,0,0,0,2,12
55,13.6244826,59.4685884,58,0,1,0,0,38,8,3,108
56,15.9208175,64.6821585,0,0,0,0,0,0,0,0,0
57,15.5251085,57.3067511,12,0,0,0,0,0,4,0,16
58,15.76367425,56.5748161666667,89,5,1,0,0,41,25,9,170
59,17.0336955,60.0655055,0,0,0,0,0,0,0,0,0
60,16.3933022,59.2908482,235,5,3,0,0,68,12,17,340
61,15.842093,58.93731075,4,0,0,0,0,2,0,0,6
62,13.372952375,58.428242,39,0,0,0,0,3,3,2,47
63,14.0279448,57.8808961,88,2,1,0,2,262,46,28,429
64,12.431369,57.3062655,18,0,0,0,0,2,3,3,26
65,13.591122,60.0908275,1,0,0,0,0,0,0,0,1
66,19.4656435,67.198665,3,0,0,19,0,0,0,0,22
67,14.899423125,60.336809125,18,0,1,0,0,16,1,0,36
68,13.8182933333333,56.8326863333333,8,0,0,0,0,6,3,1,18
69,17.3456675,58.6664325,62,0,2,0,3,5,4,2,78
70,18.661315,57.696298,50,0,1,0,0,13,2,12,78
71,13.7429415,62.164232,3,0,0,6,0,1,2,0,12
72,17.8621406666667,62.7151231666667,22,1,0,0,0,8,1,1,33
73,13.8097530833333,55.67400825,23,0,0,0,0,13,35,3,74
74,14.618906,57.46246425,8,0,1,0,0,21,130,5,165
75,23.754817,65.748327,1,0,0,1,0,1,0,0,3
76,17.0541605,61.91692925,25,0,0,0,0,1,1,0,27
77,18.6875185,66.9073215,1,0,0,2,0,0,2,0,5
78,23.0083025,65.7634915,18,0,1,11,0,0,0,2,32
79,15.008784625,56.216097125,25,1,1,0,0,40,1,11,79
80,20.592823,68.207941,0,0,0,32,0,12,4,0,48
81,14.1914965,63.802911,4,0,0,2,0,1,0,0,7
82,15.5396215,61.913626,2,0,0,0,0,1,0,0,3
83,22.2299115,65.691135,80,3,0,12,0,5,1,5,106
84,18.41001,64.6515525,1,0,0,0,0,0,0,0,1
85,11.3009169,58.4381282,21,0,1,0,0,12,0,1,35
86,16.6437,56.338615,5,0,0,0,0,1,0,0,6
87,18.779528,65.254725,0,0,0,0,0,0,0,0,0
88,13.2047113333333,60.7470671666667,6,1,0,0,0,2,1,0,10
89,14.49532575,61.23252625,7,0,0,0,0,1,0,0,8
90,19.60184875,63.71098225,2,0,0,0,0,0,0,1,3
91,16.6828192,58.4778727,60,0,0,0,0,21,9,3,93
92,19.0380985,59.752392,14,1,1,0,0,8,1,1,26
93,19.52258775,64.66367425,1,0,0,0,0,0,0,0,1
94,15.52567125,61.25994825,6,0,0,0,0,8,0,2,16
95,22.867224,67.406884,1,0,0,25,0,0,2,0,28
96,21.0645695,65.281744,32,0,0,15,0,3,3,2,55
97,16.110442,63.1616565,0,0,0,0,0,0,0,0,0
98,20.677042375,63.90647775,71,1,3,11,0,19,5,8,118
99,17.1928605,61.287574,7,0,0,0,0,0,2,0,9
100,16.5702605,60.48991,16,0,0,0,0,2,1,4,23
101,14.3815795,55.559747,12,0,0,0,0,8,1,3,24
102,20.7074715,64.745622,16,0,0,12,0,5,1,2,36
103,13.07483675,55.32996025,12,0,0,0,1,38,13,4,68
104,16.9236905,63.441999,3,0,0,0,0,0,0,0,3
105,16.42626025,65.5655105,7,0,0,0,0,0,0,0,7
106,11.033549,58.9541845,3,0,0,0,0,2,0,1,6
107,15.185727,64.2329895,0,0,0,0,0,0,0,0,0
108,17.242557,62.516543,113,4,1,0,0,116,10,2,246
109,17.776644,59.9583985,109,1,1,0,0,104,35,24,274
110,18.9564565,59.1866635,13,0,0,0,0,4,12,3,32
