"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,0,32,1,1,0,63,47,14,158
2,9.51589744444444,55.4110941111111,4,55,3,0,0,48,52,7,169
3,9.88525016666667,57.0638338333333,5,59,5,0,0,145,28,18,260
4,10.107444375,56.1718329375,3,89,4,1,0,189,12,16,314
5,9.39475316666667,56.2282926666667,0,14,2,0,0,12,6,4,38
6,12.3813014634146,55.7151783536585,71,481,34,3,0,972,309,135,2005
7,8.63262825,55.73069375,3,20,0,0,0,59,30,6,118
8,15.05214325,55.23235875,0,10,0,0,0,5,1,1,17
9,11.7462085,55.279210875,1,24,1,0,0,33,66,17,142
10,10.4154805,57.4606995,6,4,4,0,0,4,0,3,21
11,8.649643,56.6895867857143,0,8,0,0,0,11,0,2,21
12,11.3490285,55.78039975,0,53,0,0,0,9,3,2,67
13,11.027705,57.263521,0,0,1,0,0,1,0,0,2
14,11.2665025,54.816726,0,3,0,0,0,4,0,0,7
15,10.9399305,56.516157,0,4,0,0,0,5,0,1,10
16,10.6567635,55.883821,0,0,0,0,0,0,0,0,0
17,8.856682,55.0631655,0,1,0,0,0,3,0,0,4
18,9.3581675,56.833725,0,0,0,0,0,1,0,0,1
19,15.1834177222222,59.2446665,114,1,6,1,1,28,14,14,179
20,14.910717,63.131001,29,0,0,0,0,10,1,2,42
21,14.3035100714286,56.3750567142857,61,2,2,0,0,16,32,7,120
22,13.246262,61.649499,1,0,0,0,0,4,17,0,22
23,17.63062,60.6220141666667,96,0,1,0,0,18,4,8,127
24,20.732045,65.762053,0,0,0,4,0,0,0,0,4
25,13.1165099285714,55.9013320714286,484,11,4,1,0,299,199,164,1162
26,12.2777641666667,58.7858365,18,0,0,0,0,9,0,4,31
27,15.65259925,62.66371075,7,0,0,0,0,0,0,1,8
28,13.190291,63.4988545,19,1,0,1,0,6,2,1,30
29,12.134823,59.6293525,9,1,0,0,0,15,1,4,30
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,69,1,2,0,0,29,7,8,116
32,11.8771330277778,57.8004644444444,579,4,12,0,1,368,173,64,1201
33,14.96001625,58.1864558125,20,1,1,1,0,9,1,1,34
34,12.7597134444444,58.0501567222222,167,1,2,0,0,40,12,10,232
35,17.202483,66.3823185,0,0,0,0,0,0,0,0,0
36,18.392183,63.413379,25,0,0,0,0,3,1,2,31
37,19.197456,65.65933,7,0,0,0,0,0,0,20,27
38,12.970739,59.5412543,29,1,0,0,1,10,5,5,51
39,14.1985661111111,58.6860156666667,37,1,3,1,0,13,2,1,58
40,18.02042625,59.3589332692308,1806,34,31,12,2,1221,369,259,3734
41,18.4283835,60.386705,5,0,0,0,0,2,4,0,11
42,22.5946015,66.489606,19,0,0,8,0,1,0,0,28
43,23.51346,66.513206,0,0,0,9,0,0,0,0,9
44,16.1008347,59.98051575,39,0,2,0,0,76,8,9,134
45,12.589850875,56.615849,89,0,2,0,1,42,9,2,145
46,13.49591,62.690143,3,0,0,0,0,1,1,0,5
47,18.967192,63.964269,0,0,0,0,0,0,0,0,0
48,21.254209,66.047773,6,0,0,12,0,1,0,0,19
49,16.43840925,61.1213545,18,0,0,0,0,4,2,2,26
50,13.415557,57.3881655,5,0,0,1,0,2,13,2,23
51,16.715886,57.1583203333333,10,1,3,0,0,8,2,2,26
52,15.58905225,60.423136875,66,0,1,0,0,14,9,4,94
53,17.2979070833333,59.3251461666667,121,1,1,0,1,40,13,11,188
54,14.39066875,59.62487075,23,0,0,0,0,1,1,1,26
55,13.6244826,59.4685884,53,0,1,0,0,16,4,3,77
56,15.9208175,64.6821585,4,0,0,0,0,0,0,0,4
57,15.5251085,57.3067511,18,0,3,0,0,25,14,34,94
58,15.76367425,56.5748161666667,134,0,1,0,0,110,20,15,280
59,17.0336955,60.0655055,1,0,0,0,0,0,0,0,1
60,16.3933022,59.2908482,274,3,4,3,0,119,23,24,450
61,15.842093,58.93731075,17,0,0,0,0,5,2,0,24
62,13.372952375,58.428242,29,0,0,0,0,5,1,3,38
63,14.0279448,57.8808961,80,3,1,0,0,62,7,15,168
64,12.431369,57.3062655,40,0,1,0,0,10,2,4,57
65,13.591122,60.0908275,1,0,0,0,0,0,1,0,2
