"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,0,35,0,0,0,35,20,6,96
2,9.51589744444444,55.4110941111111,0,42,1,0,0,45,11,13,112
3,9.88525016666667,57.0638338333333,0,25,1,0,0,44,28,5,103
4,10.107444375,56.1718329375,1,88,5,0,0,174,23,45,336
5,9.39475316666667,56.2282926666667,1,9,0,0,0,15,3,5,33
6,12.3813014634146,55.7151783536585,27,528,32,4,2,819,340,111,1863
7,8.63262825,55.73069375,1,22,1,0,0,46,23,23,116
8,15.05214325,55.23235875,0,19,1,0,0,22,1,3,46
9,11.7462085,55.279210875,2,19,1,1,0,38,3,6,70
10,10.4154805,57.4606995,1,1,0,0,0,3,1,0,6
11,8.649643,56.6895867857143,0,6,0,0,0,11,0,1,18
12,11.3490285,55.78039975,1,5,1,0,0,2,0,0,9
13,11.027705,57.263521,0,0,0,0,0,1,0,0,1
14,11.2665025,54.816726,0,3,0,0,0,4,0,0,7
15,10.9399305,56.516157,1,3,0,0,0,4,0,0,8
16,10.6567635,55.883821,0,0,0,0,0,0,0,0,0
17,8.856682,55.0631655,0,0,0,0,0,0,6,1,7
18,9.3581675,56.833725,0,1,0,0,0,2,0,1,4
19,15.1834177222222,59.2446665,119,1,3,0,0,35,4,12,174
20,14.910717,63.131001,32,0,1,0,0,11,1,2,47
21,14.3035100714286,56.3750567142857,105,1,2,0,0,24,5,10,147
22,13.246262,61.649499,3,0,1,0,0,2,0,0,6
23,17.63062,60.6220141666667,124,1,0,0,0,19,10,12,166
24,20.732045,65.762053,1,0,0,2,0,0,1,0,4
25,13.1165099285714,55.9013320714286,574,9,4,1,1,181,64,173,1007
26,12.2777641666667,58.7858365,16,0,0,0,0,2,6,0,24
27,15.65259925,62.66371075,0,0,0,0,0,0,0,0,0
28,13.190291,63.4988545,17,1,1,0,0,9,4,2,34
29,12.134823,59.6293525,3,0,1,0,0,0,0,0,4
30,17.7229565,64.201048,1,0,0,0,0,0,3,0,4
31,15.846178625,58.063031125,74,1,0,1,0,41,17,5,139
32,11.8771330277778,57.8004644444444,596,5,7,1,2,462,197,99,1369
33,14.96001625,58.1864558125,27,0,1,0,0,9,0,4,41
34,12.7597134444444,58.0501567222222,84,3,2,0,0,22,16,19,146
35,17.202483,66.3823185,0,0,0,1,0,2,0,0,3
36,18.392183,63.413379,20,0,0,0,0,4,0,3,27
37,19.197456,65.65933,0,0,0,0,0,0,0,0,0
38,12.970739,59.5412543,7,0,0,0,0,1,2,3,13
39,14.1985661111111,58.6860156666667,36,0,0,0,0,21,17,14,88
40,18.02042625,59.3589332692308,1963,16,32,21,5,961,445,314,3757
41,18.4283835,60.386705,3,0,0,1,0,1,0,0,5
42,22.5946015,66.489606,0,0,0,6,0,0,0,0,6
43,23.51346,66.513206,1,0,0,9,0,3,0,1,14
44,16.1008347,59.98051575,39,0,4,1,0,9,3,4,60
45,12.589850875,56.615849,54,1,1,1,0,26,5,8,96
46,13.49591,62.690143,1,0,0,0,0,0,0,0,1
47,18.967192,63.964269,3,0,0,0,0,2,0,0,5
48,21.254209,66.047773,33,0,0,5,0,2,0,7,47
49,16.43840925,61.1213545,18,0,0,0,0,16,0,0,34
50,13.415557,57.3881655,16,0,0,0,0,2,1,4,23
51,16.715886,57.1583203333333,18,0,0,0,0,2,0,3,23
52,15.58905225,60.423136875,82,0,0,1,0,34,3,9,129
53,17.2979070833333,59.3251461666667,122,2,3,2,0,38,20,18,205
54,14.39066875,59.62487075,6,0,0,0,0,2,0,3,11
55,13.6244826,59.4685884,44,0,0,0,0,25,2,9,80
56,15.9208175,64.6821585,3,0,0,0,0,3,0,0,6
57,15.5251085,57.3067511,15,0,0,0,0,4,4,2,25
58,15.76367425,56.5748161666667,123,0,1,1,1,33,26,25,210
59,17.0336955,60.0655055,1,0,0,0,0,0,0,0,1
60,16.3933022,59.2908482,381,3,5,1,1,74,11,29,505
61,15.842093,58.93731075,8,0,0,0,0,72,4,8,92
62,13.372952375,58.428242,34,1,0,0,0,5,0,1,41
63,14.0279448,57.8808961,111,2,0,0,1,20,6,19,159
64,12.431369,57.3062655,24,0,0,2,0,9,3,4,42
65,13.591122,60.0908275,0,0,0,0,0,0,0,0,0
66,19.4656435,67.198665,5,0,0,9,0,0,0,0,14
67,14.899423125,60.336809125,27,1,1,0,0,7,0,5,41
68,13.8182933333333,56.8326863333333,8,0,0,0,0,3,1,1,13
69,17.3456675,58.6664325,12,1,0,0,0,7,3,1,24
70,18.661315,57.696298,37,1,0,0,0,15,2,8,63
71,13.7429415,62.164232,3,0,1,0,0,1,0,0,5
72,17.8621406666667,62.7151231666667,34,0,0,2,0,5,3,3,47
73,13.8097530833333,55.67400825,52,0,0,0,0,18,1,3,74
74,14.618906,57.46246425,7,0,0,0,0,8,1,0,16
75,23.754817,65.748327,1,0,0,2,0,0,0,0,3
76,17.0541605,61.91692925,14,0,0,0,0,1,0,1,16
77,18.6875185,66.9073215,5,0,1,1,0,3,0,0,10
78,23.0083025,65.7634915,28,0,0,7,0,1,1,1,38
79,15.008784625,56.216097125,58,1,3,0,0,40,3,17,122
80,20.592823,68.207941,5,0,0,12,0,8,2,0,27
81,14.1914965,63.802911,1,0,0,0,0,0,0,0,1
82,15.5396215,61.913626,1,0,0,0,0,0,1,1,3
83,22.2299115,65.691135,100,0,1,4,0,10,4,9,128
84,18.41001,64.6515525,3,0,0,0,0,0,0,0,3
85,11.3009169,58.4381282,8,0,0,0,0,2,3,2,15
86,16.6437,56.338615,3,0,0,0,0,0,1,0,4
87,18.779528,65.254725,0,0,0,0,0,0,0,0,0
88,13.2047113333333,60.7470671666667,10,0,0,0,0,5,4,2,21
89,14.49532575,61.23252625,1,0,0,0,0,0,0,0,1
90,19.60184875,63.71098225,0,0,0,0,0,0,1,2,3
91,16.6828192,58.4778727,99,0,1,0,0,30,12,10,152
92,19.0380985,59.752392,8,1,1,0,0,4,0,2,16
93,19.52258775,64.66367425,0,0,0,0,0,2,0,0,2
94,15.52567125,61.25994825,3,0,0,0,0,4,1,0,8
95,22.867224,67.406884,0,0,0,13,0,0,0,0,13
96,21.0645695,65.281744,26,0,0,5,0,9,2,1,43
97,16.110442,63.1616565,1,0,0,0,0,0,0,0,1
98,20.677042375,63.90647775,35,1,0,6,0,17,26,3,88
99,17.1928605,61.287574,6,0,0,0,0,6,1,0,13
100,16.5702605,60.48991,16,0,0,0,0,5,1,5,27
101,14.3815795,55.559747,3,0,0,0,0,1,0,1,5
102,20.7074715,64.745622,17,0,1,9,0,5,5,2,39
103,13.07483675,55.32996025,22,0,1,0,0,8,2,0,33
104,16.9236905,63.441999,2,2,0,0,0,0,0,0,4
105,16.42626025,65.5655105,4,0,0,0,0,0,0,2,6
106,11.033549,58.9541845,3,0,0,0,0,0,2,0,5
107,15.185727,64.2329895,1,0,0,0,0,0,0,0,1
108,17.242557,62.516543,85,0,2,4,0,71,3,0,165
109,17.776644,59.9583985,134,1,0,0,1,75,37,28,276
110,18.9564565,59.1866635,14,0,0,0,0,17,1,3,35
111,16.669393,57.8294575,3,0,0,0,0,0,0,0,3
112,14.8548775,56.918339,83,1,1,0,0,7,8,3,103
113,14.2689575,60.460521,0,0,0,0,0,0,0,0,0
114,14.7512865,68.606516625,0,0,0,0,0,4,0,0,4
115,9.724856875,63.4687084375,0,0,5,0,0,0,0,0,5
116,6.73181446153846,62.5395995,6,1,34,0,0,15,19,2,77
117,5.87158594444444,62.2590107777778,0,2,1,0,0,4,3,1,11
118,10.8883969848485,59.8866790606061,20,44,398,2,4,579,226,112,1385
119,10.1446284761905,59.5121462380952,5,14,62,0,1,42,27,12,163
120,10.8175481666667,59.2122598333333,0,1,24,0,0,19,30,12,86
121,10.4128548125,61.0178211875,2,5,19,0,0,11,3,7,47
122,5.1585125,60.53833909375,6,8,58,0,0,104,85,53,314
123,9.16359175,60.9286836666667,0,0,1,0,0,0,0,0,1
124,10.6299390555556,63.9711670555556,1,9,15,0,0,0,0,0,25
125,8.292863875,60.630435,0,0,1,0,0,2,0,0,3
126,8.13419820833333,58.3941322916667,1,4,28,0,0,12,13,1,59
127,11.5197590714286,60.8539586428571,0,4,20,0,0,8,12,0,44
128,7.67429683333333,61.2772843333333,0,0,0,0,0,5,1,0,6
129,11.563961,59.4495889285714,2,2,2,0,0,0,3,2,11
130,7.31633816666667,58.392349,0,0,0,0,0,1,0,2,3
131,11.97512975,60.2762093333333,1,0,6,0,0,7,0,2,16
132,12.3426132,65.8296867,0,0,0,0,0,5,0,1,6
133,23.202575,70.0481815,0,0,0,6,0,0,0,1,7
