"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,1,59,2,0,0,27,16,11,116
2,9.51589744444444,55.4110941111111,1,43,4,0,0,77,56,19,200
3,9.88525016666667,57.0638338333333,0,63,1,0,0,103,14,12,193
4,10.107444375,56.1718329375,3,74,2,0,0,169,36,32,316
5,9.39475316666667,56.2282926666667,0,45,1,0,0,42,5,11,104
6,12.3813014634146,55.7151783536585,36,516,29,1,2,541,342,95,1562
7,8.63262825,55.73069375,0,40,1,0,0,44,11,3,99
8,15.05214325,55.23235875,0,27,1,0,0,3,0,2,33
9,11.7462085,55.279210875,0,35,0,0,0,70,4,2,111
10,10.4154805,57.4606995,0,1,0,0,0,5,1,2,9
11,8.649643,56.6895867857143,0,26,0,1,0,22,3,2,54
12,11.3490285,55.78039975,0,5,0,0,0,1,1,0,7
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,0,2,1,0,0,3,0,0,6
15,10.9399305,56.516157,0,2,0,0,0,3,0,3,8
16,10.6567635,55.883821,0,0,0,0,0,0,0,0,0
17,8.856682,55.0631655,0,0,0,0,0,1,0,0,1
18,9.3581675,56.833725,0,1,0,0,0,3,0,0,4
19,15.1834177222222,59.2446665,193,5,3,1,0,73,69,23,367
20,14.910717,63.131001,41,0,1,0,0,12,4,3,61
21,14.3035100714286,56.3750567142857,49,0,1,1,0,21,1,3,76
22,13.246262,61.649499,5,0,0,0,0,4,0,0,9
23,17.63062,60.6220141666667,128,2,2,0,1,36,6,5,180
24,20.732045,65.762053,3,0,0,2,0,0,1,0,6
25,13.1165099285714,55.9013320714286,461,8,14,0,1,214,85,126,909
26,12.2777641666667,58.7858365,29,1,0,0,1,13,0,2,46
27,15.65259925,62.66371075,8,0,0,0,0,0,0,0,8
28,13.190291,63.4988545,21,3,1,0,0,9,6,2,42
29,12.134823,59.6293525,6,0,0,0,0,1,0,0,7
30,17.7229565,64.201048,1,0,0,0,0,0,0,0,1
31,15.846178625,58.063031125,70,3,0,0,0,52,18,9,152
32,11.8771330277778,57.8004644444444,608,8,10,6,0,439,86,77,1234
33,14.96001625,58.1864558125,63,1,0,0,0,13,7,6,90
34,12.7597134444444,58.0501567222222,165,3,2,1,1,65,15,18,270
35,17.202483,66.3823185,0,0,0,0,0,0,0,0,0
36,18.392183,63.413379,40,0,2,0,0,6,3,1,52
37,19.197456,65.65933,1,0,0,0,0,0,0,0,1
38,12.970739,59.5412543,24,2,0,0,0,7,1,2,36
39,14.1985661111111,58.6860156666667,71,1,1,0,2,10,11,16,112
40,18.02042625,59.3589332692308,1491,30,27,13,1,827,321,228,2938
