"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,0,27,0,0,0,60,10,9,106
2,9.51589744444444,55.4110941111111,0,45,0,0,0,59,29,14,147
3,9.88525016666667,57.0638338333333,2,81,3,0,0,56,6,13,161
4,10.107444375,56.1718329375,1,79,6,0,0,200,20,37,343
5,9.39475316666667,56.2282926666667,0,10,0,0,0,29,4,4,47
6,12.3813014634146,55.7151783536585,33,728,24,2,2,1002,338,146,2275
7,8.63262825,55.73069375,0,32,0,0,0,53,8,3,96
8,15.05214325,55.23235875,0,6,0,0,0,20,0,1,27
9,11.7462085,55.279210875,0,36,2,0,0,43,29,7,117
10,10.4154805,57.4606995,0,6,1,0,0,7,1,0,15
11,8.649643,56.6895867857143,0,9,0,0,0,10,4,2,25
12,11.3490285,55.78039975,0,4,0,0,0,1,0,9,14
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,0,6,0,0,0,5,0,1,12
15,10.9399305,56.516157,0,1,1,0,0,0,0,0,2
16,10.6567635,55.883821,0,0,0,0,0,0,0,0,0
17,8.856682,55.0631655,0,1,0,0,0,0,0,0,1
18,9.3581675,56.833725,0,3,0,0,0,1,0,0,4
19,15.1834177222222,59.2446665,171,0,3,0,2,48,45,28,297
20,14.910717,63.131001,16,1,0,0,0,4,1,1,23
21,14.3035100714286,56.3750567142857,44,2,2,0,0,6,2,2,58
22,13.246262,61.649499,5,0,0,0,0,0,0,0,5
23,17.63062,60.6220141666667,83,0,0,0,0,14,3,5,105
24,20.732045,65.762053,0,0,0,1,0,0,0,0,1
25,13.1165099285714,55.9013320714286,536,10,9,0,1,323,107,138,1124
26,12.2777641666667,58.7858365,2,0,0,0,0,2,2,1,7
27,15.65259925,62.66371075,1,0,0,0,0,1,0,1,3
28,13.190291,63.4988545,7,2,0,0,0,3,0,0,12
29,12.134823,59.6293525,5,0,0,0,0,0,0,0,5
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,89,3,1,0,0,48,9,20,170
32,11.8771330277778,57.8004644444444,550,19,10,5,0,477,116,64,1241
33,14.96001625,58.1864558125,37,0,0,0,0,2,0,0,39
34,12.7597134444444,58.0501567222222,94,1,3,2,0,45,13,15,173
35,17.202483,66.3823185,2,1,0,0,0,0,0,0,3
36,18.392183,63.413379,19,0,0,0,0,4,5,3,31
37,19.197456,65.65933,0,0,0,0,0,0,0,0,0
38,12.970739,59.5412543,12,0,0,0,0,14,1,0,27
39,14.1985661111111,58.6860156666667,37,0,1,0,0,7,1,6,52
40,18.02042625,59.3589332692308,1917,33,36,8,3,1192,304,264,3757
41,18.4283835,60.386705,2,0,0,0,0,1,0,0,3
42,22.5946015,66.489606,1,0,0,12,0,1,0,0,14
43,23.51346,66.513206,6,0,0,11,0,0,0,0,17
44,16.1008347,59.98051575,26,0,2,0,0,9,8,7,52
45,12.589850875,56.615849,80,2,3,0,0,46,0,18,149
46,13.49591,62.690143,8,0,0,0,0,1,0,0,9
47,18.967192,63.964269,0,0,0,0,0,0,0,0,0
48,21.254209,66.047773,1,0,0,13,0,2,2,0,18
49,16.43840925,61.1213545,12,0,0,0,0,0,2,3,17
50,13.415557,57.3881655,16,0,0,0,0,8,2,5,31
51,16.715886,57.1583203333333,20,0,0,0,0,1,1,1,23
52,15.58905225,60.423136875,60,1,0,1,0,76,4,9,151
53,17.2979070833333,59.3251461666667,67,0,0,1,0,13,12,16,109
54,14.39066875,59.62487075,6,0,0,0,0,2,0,1,9
55,13.6244826,59.4685884,86,1,0,0,0,32,3,21,143
56,15.9208175,64.6821585,3,0,0,0,0,0,0,0,3
57,15.5251085,57.3067511,9,1,0,0,0,4,2,6,22
58,15.76367425,56.5748161666667,71,1,2,0,1,19,17,10,121
