"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,1,53,2,0,0,84,12,17,169
2,9.51589744444444,55.4110941111111,1,51,3,0,2,64,15,12,148
3,9.88525016666667,57.0638338333333,3,69,4,0,0,71,17,19,183
4,10.107444375,56.1718329375,2,71,1,3,0,162,15,28,282
5,9.39475316666667,56.2282926666667,0,11,1,0,0,26,0,1,39
6,12.3813014634146,55.7151783536585,28,559,27,10,5,948,284,248,2109
7,8.63262825,55.73069375,0,34,1,0,0,53,6,4,98
8,15.05214325,55.23235875,0,4,0,0,0,5,0,0,9
9,11.7462085,55.279210875,0,35,1,0,0,52,8,5,101
10,10.4154805,57.4606995,1,2,0,0,0,2,1,0,6
11,8.649643,56.6895867857143,0,4,0,0,0,8,4,0,16
12,11.3490285,55.78039975,0,2,1,0,0,2,0,2,7
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,1,10,0,0,0,1,1,0,13
15,10.9399305,56.516157,0,9,0,0,0,1,0,0,10
16,10.6567635,55.883821,0,0,0,0,0,4,0,1,5
17,8.856682,55.0631655,0,0,0,0,0,1,0,1,2
18,9.3581675,56.833725,0,0,0,0,0,1,0,0,1
19,15.1834177222222,59.2446665,206,2,2,0,2,30,7,19,268
20,14.910717,63.131001,16,0,0,0,0,6,4,0,26
21,14.3035100714286,56.3750567142857,40,0,0,1,0,19,2,6,68
22,13.246262,61.649499,0,0,0,0,0,1,0,0,1
23,17.63062,60.6220141666667,130,0,3,0,0,13,9,4,159
24,20.732045,65.762053,17,1,0,3,0,1,1,0,23
25,13.1165099285714,55.9013320714286,342,8,5,2,2,287,90,237,973
26,12.2777641666667,58.7858365,4,0,0,0,0,1,3,0,8
27,15.65259925,62.66371075,3,0,0,0,0,0,0,0,3
28,13.190291,63.4988545,13,1,0,0,0,7,6,0,27
29,12.134823,59.6293525,1,0,0,0,0,0,0,1,2
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,161,2,2,1,0,46,12,13,237
32,11.8771330277778,57.8004644444444,606,14,8,22,3,394,48,97,1192
33,14.96001625,58.1864558125,43,0,0,0,0,3,0,2,48
34,12.7597134444444,58.0501567222222,100,1,2,1,0,35,19,15,173
35,17.202483,66.3823185,0,0,0,0,0,0,0,0,0
36,18.392183,63.413379,48,0,1,0,0,6,2,4,61
37,19.197456,65.65933,0,0,0,0,0,0,0,1,1
38,12.970739,59.5412543,9,0,0,0,0,5,0,1,15
39,14.1985661111111,58.6860156666667,37,1,0,2,0,6,6,4,56
40,18.02042625,59.3589332692308,1996,30,32,5,11,1227,276,276,3853
41,18.4283835,60.386705,3,0,0,0,0,0,0,0,3
42,22.5946015,66.489606,1,0,0,6,0,0,0,0,7
43,23.51346,66.513206,2,0,0,10,0,0,0,0,12
44,16.1008347,59.98051575,24,0,1,0,0,5,10,12,52
45,12.589850875,56.615849,62,5,0,0,0,62,5,18,152
46,13.49591,62.690143,0,0,0,0,0,0,0,0,0
47,18.967192,63.964269,0,0,0,0,0,0,0,0,0
48,21.254209,66.047773,2,0,0,9,0,2,1,4,18
49,16.43840925,61.1213545,15,0,0,0,0,2,1,1,19
50,13.415557,57.3881655,17,0,0,0,1,9,2,1,30
51,16.715886,57.1583203333333,19,0,0,0,0,2,1,0,22
52,15.58905225,60.423136875,34,3,2,0,0,63,4,3,109
53,17.2979070833333,59.3251461666667,68,2,1,0,0,22,13,15,121
54,14.39066875,59.62487075,19,0,0,0,0,1,0,2,22
55,13.6244826,59.4685884,206,1,3,0,0,18,15,16,259
56,15.9208175,64.6821585,2,0,0,0,0,1,1,0,4
57,15.5251085,57.3067511,24,0,0,0,0,3,3,3,33
58,15.76367425,56.5748161666667,108,0,0,0,0,23,5,9,145
59,17.0336955,60.0655055,5,0,2,0,0,1,0,0,8
60,16.3933022,59.2908482,305,4,6,0,0,59,11,21,406
61,15.842093,58.93731075,5,0,0,0,0,3,6,1,15
62,13.372952375,58.428242,24,0,1,0,0,49,0,1,75
63,14.0279448,57.8808961,118,2,3,1,0,36,8,19,187
64,12.431369,57.3062655,26,0,0,0,0,8,2,1,37
65,13.591122,60.0908275,3,0,0,0,0,0,0,0,3
66,19.4656435,67.198665,3,0,0,14,0,0,2,0,19
67,14.899423125,60.336809125,18,0,1,0,0,28,1,4,52
68,13.8182933333333,56.8326863333333,5,1,0,1,0,3,1,1,12
69,17.3456675,58.6664325,21,0,0,0,0,4,0,2,27
70,18.661315,57.696298,68,0,3,0,0,17,7,16,111
71,13.7429415,62.164232,17,0,0,6,0,1,3,0,27
72,17.8621406666667,62.7151231666667,42,0,0,0,0,6,1,1,50
73,13.8097530833333,55.67400825,35,1,0,0,0,13,17,1,67
74,14.618906,57.46246425,7,0,0,0,0,2,0,0,9
75,23.754817,65.748327,2,0,0,6,0,5,0,0,13
76,17.0541605,61.91692925,17,0,1,0,0,1,1,5,25
77,18.6875185,66.9073215,3,0,0,3,0,0,0,1,7
78,23.0083025,65.7634915,81,1,1,11,0,1,1,2,98
79,15.008784625,56.216097125,37,0,5,0,0,13,1,5,61
80,20.592823,68.207941,1,0,0,26,0,3,3,5,38
81,14.1914965,63.802911,1,0,0,0,0,0,0,0,1
82,15.5396215,61.913626,0,0,0,0,0,0,0,0,0
83,22.2299115,65.691135,93,1,2,10,0,19,3,5,133
84,18.41001,64.6515525,1,0,0,2,0,0,3,1,7
85,11.3009169,58.4381282,11,2,0,0,0,3,0,2,18
86,16.6437,56.338615,3,0,0,0,0,0,0,0,3
87,18.779528,65.254725,0,0,0,0,0,0,0,0,0
88,13.2047113333333,60.7470671666667,22,1,0,0,0,8,2,2,35
89,14.49532575,61.23252625,27,0,0,0,0,1,0,1,29
90,19.60184875,63.71098225,2,0,0,0,0,0,0,0,2
91,16.6828192,58.4778727,90,1,2,0,0,8,4,7,112
92,19.0380985,59.752392,9,1,0,1,0,2,0,3,16
93,19.52258775,64.66367425,2,0,0,0,0,0,0,0,2
94,15.52567125,61.25994825,1,0,0,0,0,3,2,0,6
95,22.867224,67.406884,1,0,0,32,0,1,0,0,34
96,21.0645695,65.281744,74,2,2,10,0,6,6,5,105
97,16.110442,63.1616565,0,0,0,0,0,0,0,0,0
98,20.677042375,63.90647775,55,0,2,13,1,28,5,18,122
99,17.1928605,61.287574,4,0,0,0,0,2,1,1,8
100,16.5702605,60.48991,33,0,1,0,0,5,2,6,47
101,14.3815795,55.559747,10,1,0,0,0,3,0,0,14
102,20.7074715,64.745622,14,4,0,14,1,3,2,2,40
103,13.07483675,55.32996025,12,1,0,0,0,140,0,12,165
104,16.9236905,63.441999,4,0,0,0,0,2,0,2,8
105,16.42626025,65.5655105,1,0,0,0,0,0,3,0,4
106,11.033549,58.9541845,2,0,0,0,0,0,1,2,5
107,15.185727,64.2329895,1,0,0,0,0,0,0,0,1
108,17.242557,62.516543,36,0,0,0,0,9,3,2,50
109,17.776644,59.9583985,115,4,1,0,0,69,38,6,233
110,18.9564565,59.1866635,8,0,3,0,0,27,1,0,39
111,16.669393,57.8294575,9,0,0,0,0,0,0,0,9
112,14.8548775,56.918339,123,2,3,0,0,71,30,14,243
113,14.2689575,60.460521,0,0,0,0,0,0,0,0,0
114,14.7512865,68.606516625,0,1,3,0,0,0,1,1,6
115,9.724856875,63.4687084375,0,2,5,0,0,0,0,0,7
116,6.73181446153846,62.5395995,0,2,9,0,0,8,0,0,19
117,5.87158594444444,62.2590107777778,0,0,3,0,0,5,3,5,16
118,10.8883969848485,59.8866790606061,31,81,513,2,3,613,166,79,1488
119,10.1446284761905,59.5121462380952,2,8,59,1,1,40,7,8,126
