"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,0,45,1,0,0,54,2,8,110
2,9.51589744444444,55.4110941111111,0,49,4,0,0,59,11,21,144
3,9.88525016666667,57.0638338333333,1,58,0,0,0,34,11,15,119
4,10.107444375,56.1718329375,1,79,3,0,0,125,8,13,229
5,9.39475316666667,56.2282926666667,0,12,0,0,0,16,14,1,43
6,12.3813014634146,55.7151783536585,67,520,23,9,2,1106,280,107,2114
7,8.63262825,55.73069375,2,19,0,0,0,40,3,11,75
8,15.05214325,55.23235875,1,8,0,0,0,6,3,1,19
9,11.7462085,55.279210875,0,32,0,1,0,29,6,1,69
10,10.4154805,57.4606995,0,1,0,0,0,6,3,0,10
11,8.649643,56.6895867857143,0,13,1,0,0,18,3,2,37
12,11.3490285,55.78039975,0,15,1,0,0,12,4,3,35
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,0,2,0,0,0,3,1,1,7
15,10.9399305,56.516157,0,4,0,0,0,3,0,2,9
16,10.6567635,55.883821,0,2,0,0,0,2,0,0,4
17,8.856682,55.0631655,0,0,0,0,0,0,0,0,0
18,9.3581675,56.833725,0,1,0,0,0,3,1,0,5
19,15.1834177222222,59.2446665,102,1,2,1,0,50,10,4,170
20,14.910717,63.131001,17,1,2,0,0,12,1,0,33
21,14.3035100714286,56.3750567142857,54,1,0,0,0,31,4,5,95
22,13.246262,61.649499,1,0,0,0,0,0,1,0,2
23,17.63062,60.6220141666667,69,0,0,0,1,20,7,2,99
24,20.732045,65.762053,1,0,0,1,0,0,0,0,2
25,13.1165099285714,55.9013320714286,421,7,6,2,0,263,139,125,963
26,12.2777641666667,58.7858365,14,1,1,0,0,8,7,1,32
27,15.65259925,62.66371075,3,0,0,0,0,0,0,1,4
28,13.190291,63.4988545,6,0,1,2,0,1,0,0,10
29,12.134823,59.6293525,3,0,1,0,0,3,3,3,13
30,17.7229565,64.201048,1,0,0,0,0,0,0,0,1
31,15.846178625,58.063031125,52,7,0,0,1,48,7,5,120
32,11.8771330277778,57.8004644444444,448,5,4,9,1,563,161,78,1269
33,14.96001625,58.1864558125,11,0,0,1,0,11,11,5,39
34,12.7597134444444,58.0501567222222,126,1,6,1,0,18,10,26,188
35,17.202483,66.3823185,0,0,0,0,0,0,0,0,0
36,18.392183,63.413379,21,0,0,0,0,5,3,5,34
37,19.197456,65.65933,0,0,1,0,0,2,1,0,4
38,12.970739,59.5412543,38,0,2,0,0,31,3,17,91
39,14.1985661111111,58.6860156666667,24,0,3,0,0,7,2,9,45
40,18.02042625,59.3589332692308,1972,24,33,5,3,1214,344,195,3790
41,18.4283835,60.386705,19,0,0,0,0,3,0,0,22
42,22.5946015,66.489606,9,0,0,3,0,0,0,0,12
43,23.51346,66.513206,1,0,0,2,0,0,0,0,3
44,16.1008347,59.98051575,18,0,1,0,0,4,2,1,26
45,12.589850875,56.615849,67,3,1,4,0,31,6,7,119
46,13.49591,62.690143,0,0,0,0,0,0,0,0,0
47,18.967192,63.964269,0,0,0,1,0,0,0,0,1
48,21.254209,66.047773,14,0,0,9,0,5,1,6,35
49,16.43840925,61.1213545,14,0,0,0,0,3,6,1,24
50,13.415557,57.3881655,15,1,0,0,0,10,2,4,32
51,16.715886,57.1583203333333,27,0,2,0,0,5,0,3,37
52,15.58905225,60.423136875,22,3,0,0,0,6,6,7,44
53,17.2979070833333,59.3251461666667,61,1,1,0,0,41,3,3,110
54,14.39066875,59.62487075,6,0,0,0,0,7,1,1,15
55,13.6244826,59.4685884,48,0,1,0,0,19,5,8,81
56,15.9208175,64.6821585,3,0,0,1,0,0,0,0,4
57,15.5251085,57.3067511,17,0,1,0,0,15,3,28,64
58,15.76367425,56.5748161666667,70,1,6,0,0,29,14,16,136
59,17.0336955,60.0655055,1,0,0,0,0,0,0,0,1
60,16.3933022,59.2908482,151,0,2,0,1,29,30,24,237
61,15.842093,58.93731075,7,0,1,0,0,0,0,0,8
62,13.372952375,58.428242,49,0,0,0,0,9,0,2,60
63,14.0279448,57.8808961,152,3,4,0,0,27,10,22,218
64,12.431369,57.3062655,46,1,0,0,0,7,1,0,55
65,13.591122,60.0908275,2,0,0,0,0,0,0,0,2
66,19.4656435,67.198665,1,0,0,25,0,1,0,0,27
67,14.899423125,60.336809125,17,0,0,0,0,3,3,24,47
68,13.8182933333333,56.8326863333333,11,0,0,0,0,6,6,1,24
69,17.3456675,58.6664325,22,0,0,1,0,6,2,2,33
70,18.661315,57.696298,1328,6,11,0,0,90,17,56,1508
71,13.7429415,62.164232,7,1,0,6,0,1,0,3,18
72,17.8621406666667,62.7151231666667,54,0,0,0,0,11,3,4,72
73,13.8097530833333,55.67400825,53,2,4,0,0,21,12,1,93
74,14.618906,57.46246425,6,0,0,0,0,2,5,0,13
75,23.754817,65.748327,2,0,0,4,0,0,0,0,6
76,17.0541605,61.91692925,18,0,0,0,2,10,0,3,33
77,18.6875185,66.9073215,3,0,0,1,0,2,1,0,7
78,23.0083025,65.7634915,47,0,0,14,0,3,4,4,72
79,15.008784625,56.216097125,28,1,1,0,1,8,1,3,43
80,20.592823,68.207941,3,0,0,33,0,2,1,0,39
81,14.1914965,63.802911,6,0,0,0,0,0,1,0,7
82,15.5396215,61.913626,2,0,1,0,0,0,0,0,3
83,22.2299115,65.691135,151,3,1,13,0,16,13,5,202
84,18.41001,64.6515525,4,0,0,0,0,0,0,0,4
85,11.3009169,58.4381282,18,1,0,0,0,6,2,2,29
86,16.6437,56.338615,7,0,0,0,0,3,0,0,10
87,18.779528,65.254725,0,0,0,0,0,4,0,0,4
88,13.2047113333333,60.7470671666667,8,0,0,0,0,9,1,1,19
89,14.49532575,61.23252625,6,0,0,0,0,3,2,0,11
90,19.60184875,63.71098225,13,0,0,0,0,2,1,3,19
91,16.6828192,58.4778727,65,1,1,0,0,34,6,8,115
92,19.0380985,59.752392,46,3,1,1,0,18,6,48,123
93,19.52258775,64.66367425,3,0,0,0,0,0,0,0,3
94,15.52567125,61.25994825,4,0,0,0,0,7,2,0,13
95,22.867224,67.406884,0,0,0,19,0,1,1,0,21
