"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,1,54,1,0,0,39,45,9,149
2,9.51589744444444,55.4110941111111,0,38,2,0,0,33,15,4,92
3,9.88525016666667,57.0638338333333,0,20,0,0,0,69,8,8,105
4,10.107444375,56.1718329375,0,47,2,2,3,136,44,18,252
5,9.39475316666667,56.2282926666667,0,11,2,0,0,79,5,9,106
6,12.3813014634146,55.7151783536585,42,416,15,2,1,594,294,115,1479
7,8.63262825,55.73069375,0,31,1,0,0,51,4,2,89
8,15.05214325,55.23235875,1,16,0,0,0,1,2,2,22
9,11.7462085,55.279210875,4,31,2,0,0,33,45,6,121
10,10.4154805,57.4606995,0,1,0,0,0,1,2,0,4
11,8.649643,56.6895867857143,0,14,1,0,0,22,1,5,43
12,11.3490285,55.78039975,0,3,1,0,0,3,3,1,11
13,11.027705,57.263521,0,0,0,0,0,0,1,0,1
14,11.2665025,54.816726,0,26,0,0,0,13,0,0,39
15,10.9399305,56.516157,0,0,0,0,0,7,1,0,8
16,10.6567635,55.883821,0,0,0,0,0,0,0,0,0
17,8.856682,55.0631655,0,0,0,0,0,3,4,1,8
18,9.3581675,56.833725,0,0,0,0,0,1,0,0,1
19,15.1834177222222,59.2446665,116,2,1,0,0,40,15,14,188
20,14.910717,63.131001,16,0,0,0,0,5,2,2,25
21,14.3035100714286,56.3750567142857,10,0,0,0,0,18,4,10,42
22,13.246262,61.649499,4,0,0,0,0,0,1,0,5
23,17.63062,60.6220141666667,71,0,2,0,0,16,10,11,110
24,20.732045,65.762053,3,0,0,0,0,0,9,0,12
25,13.1165099285714,55.9013320714286,394,5,8,1,1,196,71,120,796
26,12.2777641666667,58.7858365,19,0,0,0,1,4,1,2,27
27,15.65259925,62.66371075,1,0,0,0,0,0,0,0,1
28,13.190291,63.4988545,18,3,1,1,0,3,12,4,42
29,12.134823,59.6293525,2,0,0,0,0,5,0,0,7
30,17.7229565,64.201048,0,0,0,0,0,0,1,0,1
31,15.846178625,58.063031125,88,1,0,0,1,49,10,7,156
32,11.8771330277778,57.8004644444444,412,6,10,3,1,371,104,71,978
33,14.96001625,58.1864558125,25,0,0,0,0,15,1,3,44
34,12.7597134444444,58.0501567222222,100,3,0,3,0,143,32,50,331
35,17.202483,66.3823185,0,0,0,0,0,8,1,0,9
36,18.392183,63.413379,17,1,0,0,0,3,0,4,25
37,19.197456,65.65933,0,0,0,0,0,1,0,0,1
38,12.970739,59.5412543,11,0,0,0,0,8,0,1,20
39,14.1985661111111,58.6860156666667,38,0,0,0,0,2,26,4,70
40,18.02042625,59.3589332692308,1680,16,25,15,2,965,408,295,3406
41,18.4283835,60.386705,8,0,0,0,0,1,0,0,9
42,22.5946015,66.489606,0,0,0,1,0,0,0,0,1
43,23.51346,66.513206,0,0,0,0,0,1,0,0,1
44,16.1008347,59.98051575,3,0,0,0,0,6,2,0,11
45,12.589850875,56.615849,48,1,1,0,0,33,3,8,94
46,13.49591,62.690143,0,0,0,0,0,0,0,0,0
47,18.967192,63.964269,2,0,0,0,0,0,0,0,2
48,21.254209,66.047773,37,0,0,0,0,2,0,2,41
49,16.43840925,61.1213545,21,0,0,0,0,7,1,2,31
50,13.415557,57.3881655,45,2,1,0,0,2,0,6,56
51,16.715886,57.1583203333333,7,0,0,0,0,3,1,2,13
52,15.58905225,60.423136875,57,0,0,0,1,52,7,3,120
53,17.2979070833333,59.3251461666667,77,0,0,0,0,26,5,16,124
54,14.39066875,59.62487075,15,0,0,0,0,1,0,2,18
55,13.6244826,59.4685884,48,0,2,0,1,29,2,14,96
56,15.9208175,64.6821585,1,0,0,0,0,1,0,0,2
57,15.5251085,57.3067511,20,0,0,0,0,0,1,1,22
58,15.76367425,56.5748161666667,85,3,1,0,1,29,24,20,163
59,17.0336955,60.0655055,5,0,0,0,0,1,0,2,8
60,16.3933022,59.2908482,267,2,6,6,1,51,14,31,378
61,15.842093,58.93731075,21,0,0,0,0,46,3,4,74
62,13.372952375,58.428242,30,0,0,0,0,4,1,6,41
63,14.0279448,57.8808961,97,4,0,0,0,28,3,27,159
64,12.431369,57.3062655,15,0,0,0,0,39,2,7,63
65,13.591122,60.0908275,1,0,0,0,0,0,0,0,1
66,19.4656435,67.198665,2,0,0,1,0,2,0,0,5
67,14.899423125,60.336809125,22,0,0,0,0,9,3,3,37
68,13.8182933333333,56.8326863333333,8,0,1,0,0,2,3,1,15
69,17.3456675,58.6664325,9,0,0,0,0,3,3,4,19
70,18.661315,57.696298,37,0,0,0,0,14,4,18,73
71,13.7429415,62.164232,2,0,0,0,0,0,0,0,2
72,17.8621406666667,62.7151231666667,28,0,1,1,0,15,3,2,50
73,13.8097530833333,55.67400825,25,0,0,0,0,22,2,3,52
74,14.618906,57.46246425,8,0,0,0,0,14,10,4,36
75,23.754817,65.748327,0,0,0,0,0,0,0,0,0
76,17.0541605,61.91692925,26,1,0,0,0,2,2,1,32
77,18.6875185,66.9073215,1,1,0,0,0,1,0,0,3
78,23.0083025,65.7634915,26,0,0,0,0,2,3,2,33
79,15.008784625,56.216097125,23,0,0,1,0,9,1,1,35
80,20.592823,68.207941,33,0,0,2,0,17,9,7,68
81,14.1914965,63.802911,3,0,0,0,0,0,0,0,3
82,15.5396215,61.913626,13,0,1,0,0,3,2,0,19
83,22.2299115,65.691135,149,0,3,1,0,6,5,7,171
84,18.41001,64.6515525,0,0,0,0,0,0,0,0,0
85,11.3009169,58.4381282,10,0,0,0,0,2,21,3,36
86,16.6437,56.338615,2,0,0,0,0,1,0,0,3
87,18.779528,65.254725,0,0,0,0,0,0,0,0,0
88,13.2047113333333,60.7470671666667,6,1,1,0,0,4,11,3,26
89,14.49532575,61.23252625,7,0,0,0,0,0,0,1,8
90,19.60184875,63.71098225,1,0,0,0,0,0,0,0,1
91,16.6828192,58.4778727,85,0,4,0,0,39,14,15,157
92,19.0380985,59.752392,22,1,1,0,0,4,3,1,32
93,19.52258775,64.66367425,0,0,0,1,0,0,0,0,1
94,15.52567125,61.25994825,6,0,0,1,0,30,2,0,39
95,22.867224,67.406884,0,0,0,2,0,3,0,0,5
96,21.0645695,65.281744,16,0,0,1,0,6,1,0,24
97,16.110442,63.1616565,0,0,0,0,0,0,0,0,0
98,20.677042375,63.90647775,69,0,1,0,0,12,16,4,102
99,17.1928605,61.287574,10,0,1,1,0,9,0,0,21
100,16.5702605,60.48991,19,0,2,0,0,5,0,2,28
101,14.3815795,55.559747,7,0,0,0,0,1,1,1,10
102,20.7074715,64.745622,44,0,2,0,0,7,1,7,61
103,13.07483675,55.32996025,9,0,0,0,0,17,4,1,31
104,16.9236905,63.441999,5,0,0,0,0,0,0,0,5
105,16.42626025,65.5655105,2,0,0,0,0,0,0,0,2
106,11.033549,58.9541845,3,0,0,0,0,1,0,0,4
107,15.185727,64.2329895,2,0,0,0,0,0,0,0,2
108,17.242557,62.516543,95,2,3,1,0,77,10,1,189
109,17.776644,59.9583985,104,0,2,0,0,50,45,16,217
110,18.9564565,59.1866635,13,0,2,0,0,6,1,1,23
111,16.669393,57.8294575,1,0,0,0,0,1,0,1,3
112,14.8548775,56.918339,43,0,1,0,0,7,9,6,66
113,14.2689575,60.460521,0,0,0,0,0,0,0,0,0
114,14.7512865,68.606516625,0,0,0,0,0,6,0,1,7
115,9.724856875,63.4687084375,0,0,12,0,0,3,0,0,15
116,6.73181446153846,62.5395995,2,0,28,0,1,10,1,0,42
117,5.87158594444444,62.2590107777778,0,0,7,0,0,9,2,1,19
118,10.8883969848485,59.8866790606061,31,38,343,0,0,452,209,69,1142
119,10.1446284761905,59.5121462380952,3,5,27,0,0,26,7,17,85
120,10.8175481666667,59.2122598333333,0,3,26,0,0,9,2,3,43
121,10.4128548125,61.0178211875,1,2,17,1,0,19,28,3,71
122,5.1585125,60.53833909375,2,10,93,0,0,50,59,18,232
123,9.16359175,60.9286836666667,0,2,0,0,0,2,0,0,4
124,10.6299390555556,63.9711670555556,0,0,0,0,0,1,0,0,1
125,8.292863875,60.630435,0,1,5,0,0,5,3,2,16
