"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,2,49,4,0,0,57,20,8,140
2,9.51589744444444,55.4110941111111,0,24,3,0,0,37,7,0,71
3,9.88525016666667,57.0638338333333,0,28,1,0,0,96,13,6,144
4,10.107444375,56.1718329375,3,60,4,0,0,153,22,21,263
5,9.39475316666667,56.2282926666667,0,9,1,0,0,15,0,0,25
6,12.3813014634146,55.7151783536585,39,412,24,1,2,474,278,66,1296
7,8.63262825,55.73069375,0,27,0,0,0,26,4,5,62
8,15.05214325,55.23235875,1,1,0,0,0,4,0,1,7
9,11.7462085,55.279210875,0,12,1,0,0,67,6,7,93
10,10.4154805,57.4606995,0,3,1,0,0,9,1,1,15
11,8.649643,56.6895867857143,0,12,1,0,0,8,1,10,32
12,11.3490285,55.78039975,0,0,0,0,0,5,4,0,9
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,0,0,0,0,0,4,1,0,5
15,10.9399305,56.516157,0,1,0,0,0,2,0,0,3
16,10.6567635,55.883821,0,0,0,0,0,0,0,0,0
17,8.856682,55.0631655,0,1,0,0,0,0,0,0,1
18,9.3581675,56.833725,0,0,0,0,0,0,1,0,1
19,15.1834177222222,59.2446665,115,5,0,0,0,27,6,13,166
20,14.910717,63.131001,13,0,1,0,0,4,0,0,18
21,14.3035100714286,56.3750567142857,42,0,1,0,0,11,4,1,59
22,13.246262,61.649499,1,0,0,0,0,1,1,0,3
23,17.63062,60.6220141666667,168,1,2,0,1,12,10,8,202
24,20.732045,65.762053,6,0,0,2,0,1,0,0,9
25,13.1165099285714,55.9013320714286,391,8,10,0,0,146,132,116,803
26,12.2777641666667,58.7858365,18,0,0,0,0,10,3,1,32
27,15.65259925,62.66371075,0,0,0,0,0,0,0,0,0
28,13.190291,63.4988545,4,2,1,1,0,1,2,0,11
29,12.134823,59.6293525,13,0,0,0,0,1,0,1,15
30,17.7229565,64.201048,2,0,0,0,0,0,0,0,2
31,15.846178625,58.063031125,104,0,5,0,1,27,24,11,172
32,11.8771330277778,57.8004644444444,447,8,6,10,3,512,68,104,1158
33,14.96001625,58.1864558125,13,0,0,0,0,2,1,3,19
34,12.7597134444444,58.0501567222222,105,1,0,1,0,50,8,18,183
35,17.202483,66.3823185,0,0,0,0,0,0,0,0,0
36,18.392183,63.413379,12,1,0,0,0,3,3,1,20
37,19.197456,65.65933,1,0,0,0,0,2,0,1,4
38,12.970739,59.5412543,9,0,2,0,0,5,0,3,19
39,14.1985661111111,58.6860156666667,26,1,1,0,1,6,9,14,58
40,18.02042625,59.3589332692308,1524,24,24,12,2,850,278,210,2924
41,18.4283835,60.386705,2,1,1,0,0,1,0,0,5
42,22.5946015,66.489606,0,0,0,9,0,0,0,0,9
43,23.51346,66.513206,0,0,0,11,0,0,0,0,11
44,16.1008347,59.98051575,37,1,0,0,0,14,3,5,60
45,12.589850875,56.615849,36,1,0,0,0,50,12,23,122
46,13.49591,62.690143,3,0,0,0,0,0,0,0,3
47,18.967192,63.964269,1,0,0,0,0,0,0,0,1
48,21.254209,66.047773,13,0,0,9,0,0,1,1,24
49,16.43840925,61.1213545,13,0,0,0,0,2,3,3,21
50,13.415557,57.3881655,8,0,0,0,0,9,0,6,23
51,16.715886,57.1583203333333,15,0,0,0,0,1,2,2,20
52,15.58905225,60.423136875,33,0,1,0,0,37,4,6,81
53,17.2979070833333,59.3251461666667,89,2,1,0,0,20,5,11,128
54,14.39066875,59.62487075,9,0,0,0,0,4,0,1,14
55,13.6244826,59.4685884,67,0,2,0,1,33,3,7,113
56,15.9208175,64.6821585,2,0,0,0,0,0,1,0,3
57,15.5251085,57.3067511,20,0,0,0,0,1,7,2,30
58,15.76367425,56.5748161666667,64,1,0,1,1,27,14,15,123
59,17.0336955,60.0655055,3,0,0,0,0,2,0,1,6
60,16.3933022,59.2908482,217,1,3,5,1,71,16,23,337
61,15.842093,58.93731075,6,0,0,0,0,1,0,1,8
62,13.372952375,58.428242,21,1,2,0,0,6,0,4,34
63,14.0279448,57.8808961,64,0,0,0,0,16,5,4,89
64,12.431369,57.3062655,38,0,0,0,1,8,2,4,53
65,13.591122,60.0908275,0,0,0,0,0,0,0,0,0
66,19.4656435,67.198665,5,0,0,15,0,0,0,0,20
67,14.899423125,60.336809125,15,0,0,0,0,2,0,4,21
68,13.8182933333333,56.8326863333333,13,0,0,0,0,5,2,3,23
69,17.3456675,58.6664325,17,0,0,0,0,2,1,1,21
70,18.661315,57.696298,46,0,1,0,0,8,6,10,71
71,13.7429415,62.164232,5,0,0,0,0,1,1,0,7
72,17.8621406666667,62.7151231666667,20,0,0,0,0,4,2,2,28
73,13.8097530833333,55.67400825,24,0,0,0,0,11,21,3,59
74,14.618906,57.46246425,6,0,0,0,0,3,6,1,16
75,23.754817,65.748327,1,0,0,3,0,0,2,0,6
76,17.0541605,61.91692925,35,0,2,0,0,1,1,0,39
77,18.6875185,66.9073215,0,0,0,3,0,1,0,0,4
78,23.0083025,65.7634915,3,0,0,6,0,3,0,0,12
79,15.008784625,56.216097125,27,0,1,0,0,47,8,12,95
80,20.592823,68.207941,6,0,0,41,0,3,3,1,54
81,14.1914965,63.802911,1,0,0,0,0,0,0,0,1
82,15.5396215,61.913626,11,0,0,0,0,0,1,0,12
83,22.2299115,65.691135,127,0,0,13,1,15,3,5,164
84,18.41001,64.6515525,1,0,0,0,0,0,0,0,1
85,11.3009169,58.4381282,24,1,1,0,1,4,73,3,107
86,16.6437,56.338615,5,0,0,0,0,0,0,0,5
87,18.779528,65.254725,0,0,0,0,0,0,0,0,0
88,13.2047113333333,60.7470671666667,9,0,0,0,0,0,1,0,10
89,14.49532575,61.23252625,4,0,0,0,0,2,0,1,7
90,19.60184875,63.71098225,6,0,0,0,0,0,1,1,8
91,16.6828192,58.4778727,30,3,0,0,0,13,6,4,56
92,19.0380985,59.752392,12,1,0,0,0,5,0,2,20
93,19.52258775,64.66367425,0,0,0,0,0,2,0,0,2
94,15.52567125,61.25994825,6,1,0,0,0,5,2,0,14
95,22.867224,67.406884,0,0,0,24,0,1,0,0,25
96,21.0645695,65.281744,48,1,1,5,0,6,4,3,68
97,16.110442,63.1616565,0,0,0,0,0,0,0,0,0
98,20.677042375,63.90647775,102,0,0,8,0,13,2,5,130
99,17.1928605,61.287574,7,1,0,0,0,1,1,0,10
100,16.5702605,60.48991,19,1,2,0,0,5,0,1,28
101,14.3815795,55.559747,9,0,0,0,0,1,0,2,12
102,20.7074715,64.745622,41,0,1,14,0,11,2,0,69
103,13.07483675,55.32996025,10,1,0,0,0,17,1,0,29
104,16.9236905,63.441999,4,0,0,0,0,0,0,0,4
105,16.42626025,65.5655105,2,0,0,0,0,1,1,0,4
106,11.033549,58.9541845,0,0,0,0,0,0,0,0,0
107,15.185727,64.2329895,1,0,0,0,0,0,0,1,2
108,17.242557,62.516543,48,0,2,0,0,62,10,1,123
109,17.776644,59.9583985,119,2,0,0,1,25,21,6,174
110,18.9564565,59.1866635,9,0,0,0,0,7,8,0,24
111,16.669393,57.8294575,5,0,0,0,0,1,0,0,6
112,14.8548775,56.918339,44,1,3,0,0,13,4,5,70
113,14.2689575,60.460521,3,0,0,0,0,1,0,0,4
114,14.7512865,68.606516625,0,0,0,0,0,1,0,0,1
115,9.724856875,63.4687084375,0,0,0,0,0,0,0,0,0
116,6.73181446153846,62.5395995,1,1,22,0,0,4,5,0,33
117,5.87158594444444,62.2590107777778,0,0,5,0,0,0,2,0,7
118,10.8883969848485,59.8866790606061,16,38,262,1,1,617,199,64,1198
119,10.1446284761905,59.5121462380952,8,10,57,0,2,36,12,9,134
120,10.8175481666667,59.2122598333333,0,0,8,0,0,2,0,4,14
121,10.4128548125,61.0178211875,1,2,42,5,0,9,2,3,64
122,5.1585125,60.53833909375,10,14,77,0,0,52,30,11,194
123,9.16359175,60.9286836666667,0,0,1,0,0,5,0,0,6
124,10.6299390555556,63.9711670555556,0,8,17,0,0,1,1,0,27
125,8.292863875,60.630435,0,0,2,0,1,5,1,1,10
126,8.13419820833333,58.3941322916667,0,2,24,0,0,18,2,1,47
127,11.5197590714286,60.8539586428571,0,1,8,0,0,11,7,0,27
128,7.67429683333333,61.2772843333333,0,0,5,0,0,7,1,0,13
129,11.563961,59.4495889285714,0,0,7,0,0,8,1,1,17
130,7.31633816666667,58.392349,0,0,3,0,0,2,2,2,9
131,11.97512975,60.2762093333333,0,0,3,0,0,5,0,1,9
132,12.3426132,65.8296867,0,0,0,0,0,0,0,0,0
133,23.202575,70.0481815,0,0,0,3,0,0,0,0,3
