"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,2,41,3,0,0,87,35,14,182
2,9.51589744444444,55.4110941111111,2,81,0,0,0,81,30,11,205
3,9.88525016666667,57.0638338333333,1,50,3,0,0,51,19,15,139
4,10.107444375,56.1718329375,5,118,2,1,0,175,14,20,335
5,9.39475316666667,56.2282926666667,0,12,1,0,1,11,3,2,30
6,12.3813014634146,55.7151783536585,48,553,29,3,4,1098,347,130,2212
7,8.63262825,55.73069375,0,36,2,0,0,51,6,3,98
8,15.05214325,55.23235875,9,656,27,0,0,24,4,16,736
9,11.7462085,55.279210875,3,40,2,0,0,18,11,6,80
10,10.4154805,57.4606995,1,1,0,0,0,4,0,0,6
11,8.649643,56.6895867857143,0,0,0,0,0,7,4,1,12
12,11.3490285,55.78039975,0,7,0,0,0,15,0,0,22
13,11.027705,57.263521,0,1,0,0,0,0,0,0,1
14,11.2665025,54.816726,0,1,0,0,0,2,1,2,6
15,10.9399305,56.516157,0,7,0,0,0,2,0,0,9
16,10.6567635,55.883821,0,1,0,0,0,1,0,0,2
17,8.856682,55.0631655,0,0,0,0,0,3,3,0,6
18,9.3581675,56.833725,0,0,0,0,0,2,3,0,5
19,15.1834177222222,59.2446665,98,0,0,0,0,70,12,7,187
20,14.910717,63.131001,25,0,1,0,0,15,4,2,47
21,14.3035100714286,56.3750567142857,27,0,0,0,0,11,2,0,40
22,13.246262,61.649499,1,0,0,0,0,0,0,0,1
23,17.63062,60.6220141666667,63,1,0,0,0,13,8,6,91
24,20.732045,65.762053,0,0,0,2,0,0,0,1,3
25,13.1165099285714,55.9013320714286,378,17,9,2,2,305,188,194,1095
26,12.2777641666667,58.7858365,15,0,0,0,0,10,3,3,31
27,15.65259925,62.66371075,1,0,1,0,0,2,0,0,4
28,13.190291,63.4988545,9,1,0,0,0,2,1,0,13
29,12.134823,59.6293525,0,0,0,0,0,0,1,0,1
30,17.7229565,64.201048,4,0,0,0,0,0,0,0,4
31,15.846178625,58.063031125,48,3,2,0,0,54,14,13,134
32,11.8771330277778,57.8004644444444,526,7,12,12,2,408,40,70,1077
33,14.96001625,58.1864558125,26,3,0,0,1,9,11,1,51
34,12.7597134444444,58.0501567222222,94,3,1,0,0,27,7,14,146
35,17.202483,66.3823185,0,0,0,0,0,0,0,0,0
36,18.392183,63.413379,23,0,0,0,0,4,1,2,30
37,19.197456,65.65933,20,0,0,0,0,0,0,1,21
38,12.970739,59.5412543,48,0,0,0,0,3,5,3,59
39,14.1985661111111,58.6860156666667,29,1,0,0,0,9,3,6,48
40,18.02042625,59.3589332692308,2236,29,34,13,4,1889,579,258,5042
41,18.4283835,60.386705,3,0,0,0,0,7,0,0,10
42,22.5946015,66.489606,0,0,0,7,0,0,0,0,7
43,23.51346,66.513206,0,0,0,9,0,0,0,0,9
44,16.1008347,59.98051575,16,1,0,0,1,3,2,1,24
45,12.589850875,56.615849,39,0,0,0,0,54,8,18,119
46,13.49591,62.690143,0,0,0,0,0,0,0,0,0
47,18.967192,63.964269,0,0,0,0,0,0,0,0,0
48,21.254209,66.047773,5,0,0,13,0,3,0,1,22
49,16.43840925,61.1213545,11,0,0,0,0,0,10,3,24
50,13.415557,57.3881655,8,0,1,0,0,7,0,0,16
51,16.715886,57.1583203333333,6,0,0,0,0,3,0,0,9
52,15.58905225,60.423136875,49,1,1,0,0,18,0,9,78
53,17.2979070833333,59.3251461666667,61,1,1,0,0,44,18,13,138
54,14.39066875,59.62487075,11,0,0,0,0,3,0,1,15
55,13.6244826,59.4685884,82,0,1,0,0,21,9,9,122
56,15.9208175,64.6821585,1,0,0,0,0,1,0,0,2
57,15.5251085,57.3067511,18,1,1,0,1,23,7,32,83
58,15.76367425,56.5748161666667,33,0,2,0,0,33,110,3,181
59,17.0336955,60.0655055,2,0,0,0,0,2,0,0,4
60,16.3933022,59.2908482,191,3,0,0,0,45,14,25,278
61,15.842093,58.93731075,5,0,0,0,0,1,0,0,6
62,13.372952375,58.428242,38,0,2,0,0,8,9,3,60
63,14.0279448,57.8808961,172,4,6,0,0,75,13,19,289
64,12.431369,57.3062655,24,0,2,0,0,7,3,1,37
65,13.591122,60.0908275,1,0,0,0,0,2,0,2,5
66,19.4656435,67.198665,3,0,0,15,0,0,0,0,18
67,14.899423125,60.336809125,16,0,0,0,0,2,3,0,21
68,13.8182933333333,56.8326863333333,15,0,0,0,0,3,4,0,22
69,17.3456675,58.6664325,17,0,0,0,0,12,4,1,34
70,18.661315,57.696298,46,0,2,1,0,10,0,3,62
71,13.7429415,62.164232,2,0,0,8,0,0,1,3,14
72,17.8621406666667,62.7151231666667,17,0,0,1,0,0,0,5,23
73,13.8097530833333,55.67400825,36,9,0,0,0,10,0,4,59
74,14.618906,57.46246425,15,0,0,0,0,4,0,0,19
75,23.754817,65.748327,0,0,0,5,0,0,1,0,6
76,17.0541605,61.91692925,23,4,1,0,0,16,1,1,46
77,18.6875185,66.9073215,0,0,0,3,0,0,0,0,3
78,23.0083025,65.7634915,1,0,0,6,0,1,0,0,8
79,15.008784625,56.216097125,31,1,0,1,0,9,3,1,46
80,20.592823,68.207941,9,0,0,26,0,5,0,1,41
81,14.1914965,63.802911,7,0,0,0,0,0,1,0,8
82,15.5396215,61.913626,2,0,0,0,0,1,0,0,3
83,22.2299115,65.691135,46,2,0,14,0,10,0,3,75
84,18.41001,64.6515525,1,2,0,0,0,0,0,0,3
85,11.3009169,58.4381282,21,0,0,0,0,5,4,4,34
86,16.6437,56.338615,0,0,0,0,0,1,0,0,1
87,18.779528,65.254725,0,0,0,0,0,0,0,0,0
88,13.2047113333333,60.7470671666667,1,0,0,0,0,0,0,0,1
89,14.49532575,61.23252625,2,1,1,0,0,1,0,0,5
90,19.60184875,63.71098225,7,0,0,0,0,1,0,1,9
91,16.6828192,58.4778727,51,0,0,0,0,29,4,2,86
92,19.0380985,59.752392,21,1,1,2,0,4,1,0,30
93,19.52258775,64.66367425,0,0,0,1,0,1,0,0,2
94,15.52567125,61.25994825,3,0,0,0,0,4,2,2,11
95,22.867224,67.406884,0,0,0,19,0,0,0,0,19
96,21.0645695,65.281744,2,0,0,9,0,4,6,1,22
97,16.110442,63.1616565,3,0,0,0,0,0,0,0,3
98,20.677042375,63.90647775,41,2,1,5,0,16,2,25,92
99,17.1928605,61.287574,3,0,0,0,0,1,0,0,4
100,16.5702605,60.48991,21,0,0,0,0,1,0,0,22
101,14.3815795,55.559747,10,1,0,0,0,3,0,2,16
102,20.7074715,64.745622,23,0,0,11,0,9,1,0,44
103,13.07483675,55.32996025,10,0,0,0,0,14,0,7,31
104,16.9236905,63.441999,7,0,0,0,0,0,0,0,7
105,16.42626025,65.5655105,14,0,0,0,0,0,0,0,14
106,11.033549,58.9541845,1,0,0,0,0,0,1,1,3
107,15.185727,64.2329895,0,0,0,0,0,1,0,0,1
108,17.242557,62.516543,22,0,0,1,0,5,4,1,33
109,17.776644,59.9583985,101,0,3,2,0,66,13,15,200
110,18.9564565,59.1866635,14,1,2,1,0,3,0,0,21
111,16.669393,57.8294575,3,0,0,0,0,0,1,0,4
112,14.8548775,56.918339,27,1,0,1,0,7,2,1,39
113,14.2689575,60.460521,0,0,0,0,0,0,0,0,0
114,14.7512865,68.606516625,0,0,0,0,0,3,1,0,4
115,9.724856875,63.4687084375,0,0,3,0,0,1,2,0,6
116,6.73181446153846,62.5395995,0,2,10,0,0,32,13,4,61
117,5.87158594444444,62.2590107777778,0,0,2,0,0,6,1,0,9
118,10.8883969848485,59.8866790606061,21,56,437,2,3,881,262,161,1823
119,10.1446284761905,59.5121462380952,4,2,43,0,0,55,8,12,124
120,10.8175481666667,59.2122598333333,0,2,18,0,0,23,1,4,48
121,10.4128548125,61.0178211875,3,3,10,0,0,4,1,0,21
122,5.1585125,60.53833909375,6,12,74,0,0,101,50,19,262
123,9.16359175,60.9286836666667,1,0,7,0,0,8,1,0,17
124,10.6299390555556,63.9711670555556,0,9,18,0,0,1,0,0,28
125,8.292863875,60.630435,1,0,17,0,0,2,0,0,20
126,8.13419820833333,58.3941322916667,0,6,21,0,0,25,19,6,77
127,11.5197590714286,60.8539586428571,1,1,6,0,0,47,1,10,66
128,7.67429683333333,61.2772843333333,0,0,1,0,0,4,3,0,8
129,11.563961,59.4495889285714,1,1,8,1,0,8,0,0,19
130,7.31633816666667,58.392349,0,0,0,0,0,0,0,0,0
131,11.97512975,60.2762093333333,0,1,6,0,0,1,1,1,10
132,12.3426132,65.8296867,0,0,0,0,0,0,0,0,0
133,23.202575,70.0481815,0,0,1,10,0,0,0,0,11
134,10.7411086666667,62.2760276666667,0,0,0,0,0,0,0,0,0
135,15.724821,68.730682875,0,0,0,0,0,5,4,0,9
