"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,1,95,2,1,0,57,75,9,240
2,9.51589744444444,55.4110941111111,0,44,1,0,1,42,35,10,133
3,9.88525016666667,57.0638338333333,0,46,1,0,0,54,23,18,142
4,10.107444375,56.1718329375,2,144,4,2,4,189,22,35,402
5,9.39475316666667,56.2282926666667,0,9,0,0,0,17,10,0,36
6,12.3813014634146,55.7151783536585,59,640,34,2,5,981,377,161,2259
7,8.63262825,55.73069375,0,37,4,0,0,77,9,7,134
8,15.05214325,55.23235875,0,25,0,0,0,109,0,1,135
9,11.7462085,55.279210875,1,80,3,0,0,63,45,3,195
10,10.4154805,57.4606995,1,0,1,0,0,16,0,0,18
11,8.649643,56.6895867857143,0,5,0,0,0,76,4,13,98
12,11.3490285,55.78039975,0,11,0,0,0,5,0,1,17
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,0,3,0,0,0,6,2,2,13
15,10.9399305,56.516157,0,1,0,0,0,0,0,0,1
16,10.6567635,55.883821,0,1,0,0,0,3,0,0,4
17,8.856682,55.0631655,0,1,0,0,0,0,1,0,2
18,9.3581675,56.833725,0,0,0,0,0,1,1,0,2
19,15.1834177222222,59.2446665,228,1,2,1,0,37,19,17,305
20,14.910717,63.131001,22,0,0,0,0,17,0,0,39
21,14.3035100714286,56.3750567142857,55,0,0,0,0,30,3,10,98
22,13.246262,61.649499,0,0,0,0,0,0,0,0,0
23,17.63062,60.6220141666667,171,0,4,0,0,44,11,10,240
24,20.732045,65.762053,11,0,1,1,0,1,0,0,14
25,13.1165099285714,55.9013320714286,651,9,9,1,1,406,59,147,1283
26,12.2777641666667,58.7858365,21,0,0,1,0,1,2,0,25
27,15.65259925,62.66371075,3,0,0,0,0,1,0,0,4
28,13.190291,63.4988545,8,2,0,0,0,4,0,0,14
29,12.134823,59.6293525,1,0,1,0,0,0,0,0,2
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,163,8,1,0,1,93,17,24,307
32,11.8771330277778,57.8004644444444,737,23,26,3,0,1515,88,451,2843
33,14.96001625,58.1864558125,52,0,1,0,0,9,9,5,76
