"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,13,38,5,0,0,65,46,8,175
2,9.51589744444444,55.4110941111111,2,69,4,0,0,81,13,10,179
3,9.88525016666667,57.0638338333333,2,27,1,0,0,46,65,7,148
4,10.107444375,56.1718329375,0,216,8,1,0,291,12,39,567
5,9.39475316666667,56.2282926666667,1,24,2,0,0,26,6,7,66
6,12.3813014634146,55.7151783536585,41,450,31,4,2,1097,277,127,2029
7,8.63262825,55.73069375,0,23,1,0,0,51,11,1,87
8,15.05214325,55.23235875,1,5,1,0,0,12,0,1,20
9,11.7462085,55.279210875,0,69,2,0,0,28,8,3,110
10,10.4154805,57.4606995,1,4,3,0,0,6,0,1,15
11,8.649643,56.6895867857143,0,2,1,0,0,16,3,2,24
12,11.3490285,55.78039975,0,7,0,0,0,6,4,4,21
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,0,7,1,0,0,2,0,0,10
15,10.9399305,56.516157,0,2,0,0,0,0,0,0,2
16,10.6567635,55.883821,0,0,0,0,0,0,0,0,0
17,8.856682,55.0631655,0,0,0,0,0,1,1,0,2
18,9.3581675,56.833725,0,2,0,0,0,2,0,0,4
19,15.1834177222222,59.2446665,90,1,1,0,1,39,4,14,150
20,14.910717,63.131001,32,0,0,0,0,3,0,2,37
21,14.3035100714286,56.3750567142857,27,1,0,0,0,19,4,4,55
22,13.246262,61.649499,4,0,0,0,0,3,0,0,7
23,17.63062,60.6220141666667,84,2,0,1,0,10,4,9,110
24,20.732045,65.762053,0,0,0,2,0,0,0,0,2
25,13.1165099285714,55.9013320714286,406,10,5,2,0,283,97,154,957
26,12.2777641666667,58.7858365,8,0,1,0,0,3,2,2,16
27,15.65259925,62.66371075,2,0,0,0,0,0,0,0,2
28,13.190291,63.4988545,2,0,1,0,0,5,0,0,8
29,12.134823,59.6293525,5,0,0,0,0,0,0,0,5
30,17.7229565,64.201048,2,0,0,0,0,0,1,0,3
31,15.846178625,58.063031125,39,2,2,1,0,44,11,8,107
32,11.8771330277778,57.8004644444444,476,8,16,23,1,400,73,65,1062
33,14.96001625,58.1864558125,30,0,0,1,0,4,0,0,35
34,12.7597134444444,58.0501567222222,109,0,3,1,1,36,2,10,162
35,17.202483,66.3823185,0,0,0,0,0,0,0,0,0
36,18.392183,63.413379,16,0,0,1,0,1,1,3,22
37,19.197456,65.65933,1,0,0,0,0,2,0,0,3
38,12.970739,59.5412543,15,3,2,0,0,8,0,0,28
39,14.1985661111111,58.6860156666667,31,0,1,0,0,5,2,2,41
40,18.02042625,59.3589332692308,1860,19,33,20,5,1640,555,277,4409
41,18.4283835,60.386705,3,0,0,0,0,1,0,0,4
42,22.5946015,66.489606,2,0,0,8,0,0,1,0,11
43,23.51346,66.513206,1,0,0,7,0,0,1,0,9
44,16.1008347,59.98051575,41,1,4,1,0,31,3,3,84
45,12.589850875,56.615849,54,1,1,1,0,61,13,3,134
46,13.49591,62.690143,0,0,0,0,0,0,1,0,1
47,18.967192,63.964269,0,0,0,0,0,1,0,0,1
48,21.254209,66.047773,11,0,0,9,0,3,0,0,23
49,16.43840925,61.1213545,10,0,1,0,0,0,1,0,12
50,13.415557,57.3881655,5,0,0,0,0,9,1,3,18
51,16.715886,57.1583203333333,9,0,0,0,0,0,2,0,11
52,15.58905225,60.423136875,22,1,2,0,1,22,2,5,55
53,17.2979070833333,59.3251461666667,73,2,1,2,0,35,13,25,151
54,14.39066875,59.62487075,13,0,0,0,0,4,4,1,22
55,13.6244826,59.4685884,110,3,0,0,0,29,17,4,163
56,15.9208175,64.6821585,1,0,0,0,0,0,0,0,1
57,15.5251085,57.3067511,12,0,0,1,0,22,5,34,74
58,15.76367425,56.5748161666667,56,2,1,3,2,22,72,3,161
59,17.0336955,60.0655055,8,1,0,0,0,1,0,0,10
60,16.3933022,59.2908482,168,1,1,0,0,67,13,25,275
61,15.842093,58.93731075,4,0,0,0,0,0,0,0,4
62,13.372952375,58.428242,44,1,1,0,0,10,1,1,58
63,14.0279448,57.8808961,78,0,2,0,0,24,6,11,121
64,12.431369,57.3062655,25,2,0,0,0,9,3,1,40
65,13.591122,60.0908275,1,0,0,0,0,0,0,0,1
66,19.4656435,67.198665,6,0,0,16,0,1,0,0,23
67,14.899423125,60.336809125,23,1,0,0,0,5,0,1,30
68,13.8182933333333,56.8326863333333,37,0,0,0,0,1,2,4,44
69,17.3456675,58.6664325,18,0,0,0,1,11,2,1,33
70,18.661315,57.696298,43,0,0,0,1,12,4,2,62
71,13.7429415,62.164232,2,0,0,6,0,0,0,5,13
72,17.8621406666667,62.7151231666667,21,0,0,0,0,2,5,33,61
73,13.8097530833333,55.67400825,25,0,1,0,0,14,0,5,45
