"cluster_id","cluster_x","cluster_y","Swedish","Danish","Norwegian","Finish","Icelandic","English","Other","Unknown","Total"
1,10.4631996666667,55.2279477777778,2,56,2,0,1,84,3,8,156
2,9.51589744444444,55.4110941111111,0,48,2,0,0,28,50,6,134
3,9.88525016666667,57.0638338333333,0,36,2,0,0,33,2,7,80
4,10.107444375,56.1718329375,1,100,2,1,1,254,27,24,410
5,9.39475316666667,56.2282926666667,1,11,0,0,0,11,2,1,26
6,12.3813014634146,55.7151783536585,25,555,20,1,6,913,253,144,1917
7,8.63262825,55.73069375,0,20,2,0,2,50,13,2,89
8,15.05214325,55.23235875,0,9,0,0,0,3,3,3,18
9,11.7462085,55.279210875,1,34,0,0,0,49,20,3,107
10,10.4154805,57.4606995,0,0,0,0,0,5,0,0,5
11,8.649643,56.6895867857143,0,3,0,0,0,2,5,8,18
12,11.3490285,55.78039975,0,1,0,0,0,3,9,2,15
13,11.027705,57.263521,0,0,0,0,0,0,0,0,0
14,11.2665025,54.816726,0,1,0,0,0,5,1,0,7
15,10.9399305,56.516157,0,2,0,0,0,0,0,0,2
16,10.6567635,55.883821,0,1,0,0,0,0,0,0,1
17,8.856682,55.0631655,0,0,0,0,0,3,2,0,5
18,9.3581675,56.833725,0,2,0,0,0,3,0,1,6
19,15.1834177222222,59.2446665,105,0,1,2,0,40,17,28,193
20,14.910717,63.131001,22,0,0,0,0,5,2,0,29
21,14.3035100714286,56.3750567142857,27,1,0,0,0,4,2,3,37
22,13.246262,61.649499,0,0,0,0,0,1,0,0,1
23,17.63062,60.6220141666667,120,2,0,0,0,26,6,14,168
24,20.732045,65.762053,1,0,0,2,0,0,0,0,3
25,13.1165099285714,55.9013320714286,374,4,13,3,2,306,171,152,1025
26,12.2777641666667,58.7858365,13,1,0,0,1,2,2,3,22
27,15.65259925,62.66371075,0,0,0,0,0,0,0,0,0
28,13.190291,63.4988545,3,0,0,0,0,5,0,0,8
29,12.134823,59.6293525,4,0,0,0,0,0,1,0,5
30,17.7229565,64.201048,0,0,0,0,0,0,0,0,0
31,15.846178625,58.063031125,98,3,3,0,0,34,13,7,158
32,11.8771330277778,57.8004644444444,420,7,8,3,1,359,31,273,1102
33,14.96001625,58.1864558125,35,0,0,0,0,6,3,5,49
34,12.7597134444444,58.0501567222222,109,2,0,0,0,42,19,16,188
35,17.202483,66.3823185,0,0,0,0,0,0,0,0,0
36,18.392183,63.413379,29,0,0,0,0,7,2,6,44
37,19.197456,65.65933,0,0,0,0,0,0,0,0,0
38,12.970739,59.5412543,6,0,1,0,0,3,2,1,13
39,14.1985661111111,58.6860156666667,23,0,1,1,1,3,0,5,34
40,18.02042625,59.3589332692308,2163,28,30,12,4,1231,269,312,4049
